,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60
0,002906.SZ,20211207,61.44,61.44,55.08,55.65,61.2,-5.550000000000004,-9.0686,110736.3,624126.357,60.908,67385.396,60.83,74791.2531,52.6603,57663.6806,39.3131,69564.6494,37.7682,71595.1482,45.2675,54795.9697,61.209,70373.527,56.6585,64287.172,53.8373,58126.3527,46.3407,53238.3847
1,002906.SZ,20211206,62.37,64.53,60.92,61.2,63.2,-2.0,-3.1646,51891.27,323300.305,62.312,54888.914,60.6285,72071.5492,52.3035,56375.2329,39.111,69256.9956,37.5955,71174.2125,45.1323,54206.5977,61.884,70054.327,56.3925,60450.622,53.479,56328.6207,46.038,52260.0197
2,002906.SZ,20211203,62.2,65.0,61.5,63.2,61.99,1.2100000000000009,1.9519,52772.44,336424.433,62.82,62478.51,59.6292,70539.7,51.7585,56441.8668,38.8798,69406.7067,37.39,71172.0722,44.9296,54542.3293,61.856,72934.153,55.8525,60339.443,52.9287,56649.833,45.6547,52194.823
3,002906.SZ,20211202,59.42,65.62,59.09,61.99,62.5,-0.509999999999998,-0.816,87346.09,546869.077,62.378,61064.356,58.3169,69889.1462,51.1512,57548.7712,38.6335,69530.6092,37.1673,71053.9931,44.6648,54637.2365,61.074,75688.628,55.103,59011.7995,52.2383,56583.011,45.2557,52341.4832
4,002906.SZ,20211201,62.35,64.42,61.5,62.5,62.67,-0.1700000000000017,-0.2713,34180.88,214602.159,61.942,55599.474,57.1815,66678.0054,50.555,57042.8182,38.3997,69554.2476,36.9549,70762.2394,44.4249,55055.8127,60.178,74492.034,54.428,56612.8155,51.6137,55260.6347,44.8908,51771.2107
5,002906.SZ,20211130,63.74,64.38,61.5,62.67,63.74,-1.0700000000000003,-1.6787,48253.89,300904.248,61.51,73361.658,56.1877,66558.2146,49.9132,58513.2941,38.1688,69950.9554,36.7437,70828.1098,44.1343,55803.3825,58.749,74271.669,53.6635,56517.547,50.981,56352.2413,44.5567,52123.4713
6,002906.SZ,20211129,60.02,64.18,59.0,63.74,60.99,2.75,4.5089,89839.25,559641.057,61.456,85219.74,55.0923,66762.3854,49.2318,59435.3888,37.9356,70311.2465,36.5339,70853.2422,43.8581,56131.1555,57.096,73877.804,52.9125,56341.628,50.3143,56549.0057,44.2072,52629.9358
7,002906.SZ,20211126,59.77,61.87,59.49,60.99,59.81,1.1799999999999997,1.9729,45701.67,277633.392,60.892,83389.796,54.0169,62363.3323,48.4132,57717.8212,37.7009,70415.242,36.3119,70606.0708,43.5929,56029.2204,55.445,69454.005,52.1265,54073.179,49.608,56567.937,43.8003,52178.6317
8,002906.SZ,20211125,60.34,61.79,58.9,59.81,60.34,-0.5300000000000011,-0.8784,60021.68,361436.528,59.77,90312.9,53.1969,61463.6115,47.7259,57222.7841,37.4901,70811.9406,36.1142,70680.3631,43.3177,56194.5517,54.304,68146.198,51.472,53694.5365,48.9657,57382.671,43.4745,52673.1947
9,002906.SZ,20211124,61.8,64.6,58.98,60.34,62.4,-2.059999999999995,-3.3013,122991.8,754758.852,58.414,93384.594,52.4731,60667.1508,47.0315,55926.1374,37.2944,71189.2025,35.9195,70640.9279,43.0565,56220.9855,53.166,67234.841,50.8685,54697.242,48.328,58187.8503,43.1622,52573.62
