,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60
0,601633.SH,20211207,57.3,57.5,54.8,55.9,56.67,-0.7700000000000031,-1.3587,202471.2,1126906.502,57.226,198576.368,59.1692,206685.1669,61.5179,196912.6624,52.6441,294372.8912,49.6954,307648.9527,60.0601,237373.6972,58.392,181616.482,59.48,193625.6945,61.1637,190993.2807,60.0252,216694.9958
1,601633.SH,20211206,57.0,58.4,56.4,56.67,57.2,-0.5300000000000011,-0.9266,187277.22,1072993.965,58.018,198891.304,59.4131,202019.0731,61.7297,198921.9671,52.4719,295466.4534,49.5363,309301.8395,60.0904,237915.9832,59.0,188518.781,59.836,188373.9045,61.5167,193817.351,60.1153,218067.9877
2,601633.SH,20211203,58.0,58.44,56.26,57.2,58.49,-1.2899999999999991,-2.2055,235066.25,1338280.0,58.432,188197.394,59.5692,201856.3408,61.8766,200491.7365,52.3066,295763.6632,49.3832,310793.6378,60.1395,241452.1456,59.742,210357.431,60.162,186012.568,61.857,197726.1017,60.2271,218757.6892
3,601633.SH,20211202,57.7,58.92,57.16,58.49,57.87,0.6200000000000045,1.0714,162382.31,948253.692,58.782,167469.844,59.6638,196346.2154,62.0501,200472.2541,52.1404,295839.0974,49.2105,310453.4841,60.1385,242184.1011,59.943,206209.25,60.4445,179951.8085,62.032,195895.2863,60.3506,219893.7547
4,601633.SH,20211201,59.75,59.78,57.48,57.87,59.86,-1.990000000000002,-3.3244,205684.86,1196536.168,58.864,174787.75,59.7169,202139.6754,62.1725,203057.2297,51.9704,296861.6507,49.0279,310786.6655,60.1309,246287.2111,60.001,204152.217,60.671,181266.2095,62.1117,196927.7847,60.4726,221614.747
5,601633.SH,20211130,59.13,59.99,57.8,59.86,58.74,1.1199999999999974,1.9067,204045.88,1207480.356,59.558,164656.596,60.0154,195915.6638,62.3038,206077.5097,51.8046,297736.2382,48.8524,310750.1591,60.1558,247184.1041,60.084,202099.901,60.8525,185428.9885,62.286,199097.8747,60.5879,224946.3812
6,601633.SH,20211129,57.93,59.45,56.44,58.74,58.95,-0.21000000000000085,-0.3562,133807.67,783143.352,59.982,178146.258,60.1608,192556.6915,62.2937,209001.6238,51.6189,298015.8547,48.6713,310611.3215,60.1873,247766.4,59.941,198038.775,61.1095,186655.4015,62.3462,200317.9913,60.6348,229345.0628
7,601633.SH,20211126,58.35,60.2,58.08,58.95,58.9,0.05000000000000426,0.0849,131428.5,777278.464,61.052,232517.468,60.3746,195521.4231,62.2369,214471.4497,51.4407,299365.0814,48.4933,311145.8638,60.2453,251115.4888,59.985,208427.737,61.4525,191902.207,62.4915,203671.1973,60.6225,232717.6597
8,601633.SH,20211125,60.9,61.24,58.5,58.9,61.34,-2.440000000000005,-3.9778,198971.84,1182390.476,61.104,244948.656,60.6877,192906.5692,62.1183,218513.0838,51.2644,300527.5197,48.3223,311484.0679,60.2728,254334.4889,60.265,207762.158,61.905,195334.173,62.6149,207632.63,60.6557,235562.5525
9,601633.SH,20211124,61.22,61.68,60.1,61.34,61.98,-0.6399999999999935,-1.0326,155029.09,945140.183,61.138,233516.684,61.0177,188374.1577,61.9491,218129.8921,51.0904,302902.8543,48.1498,311433.7647,60.272,257139.7633,60.55,203902.898,62.2575,192060.67,62.7293,211279.3813,60.6611,237598.0633
