,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60
0,601865.SH,20211207,47.05,48.15,46.29,47.47,47.0,0.46999999999999886,1.0,187269.5,883888.346,45.224,183359.076,46.0431,131835.0531,48.1312,139916.7112,42.9511,209885.095,40.4986,202055.0876,48.3832,186084.7847,45.58,140362.29,46.265,127446.069,47.9037,139038.4853,48.0142,164422.4662
1,601865.SH,20211206,45.0,48.72,45.0,47.0,44.31,2.6899999999999977,6.0709,320971.53,1520316.365,44.836,180355.44,45.9723,125047.0362,48.2026,139508.5656,42.7958,209989.7077,40.3739,201635.6474,48.3828,185419.3664,45.584,130798.774,46.2915,123892.2965,47.9933,137317.658,48.1352,165197.9532
2,601865.SH,20211203,43.0,44.8,42.68,44.31,42.99,1.3200000000000003,3.0705,139125.96,609433.657,44.602,134327.11,46.0277,112693.6015,48.2644,133780.3006,42.6466,210219.6892,40.2542,200544.6409,48.4027,184194.8771,45.664,109457.936,46.3445,112639.9825,48.1137,131469.1303,48.3473,164517.9877
3,601865.SH,20211202,44.36,44.46,42.51,42.99,44.35,-1.3599999999999994,-3.0665,152631.9,659643.788,44.94,117537.08,46.0969,108951.7777,48.4179,135050.7962,42.5356,211190.0837,40.1439,200140.3144,48.4631,186189.6327,45.978,106648.87,46.5115,113594.6155,48.255,130664.7067,48.5138,166033.7462
4,601865.SH,20211201,45.5,45.97,44.0,44.35,45.53,-1.1799999999999997,-2.5917,116796.49,522865.293,45.55,98412.654,46.33,107011.6777,48.5365,133249.6438,42.4332,212676.5819,40.04,199861.4462,48.5792,187188.3671,46.334,101288.208,46.8845,111987.9565,48.4897,131905.643,48.7748,166920.9045
5,601865.SH,20211130,46.49,46.74,44.6,45.53,45.83,-0.29999999999999716,-0.6546,172251.32,785292.995,45.936,97365.504,46.5969,106430.3923,48.6224,134241.49,42.3047,212514.1499,39.9305,200103.0311,48.7079,188883.2951,46.671,105646.247,47.1865,112839.8275,48.6747,133792.1783,49.0107,169368.5082
6,601865.SH,20211129,45.49,46.65,45.12,45.83,46.0,-0.1700000000000017,-0.3696,90829.88,417855.915,46.332,81242.108,46.7015,101140.9492,48.6303,133789.6879,42.1636,212090.1944,39.8184,199705.6969,48.8113,189088.8113,46.639,97469.34,47.538,109952.903,48.7937,132257.485,49.1518,171800.74
7,601865.SH,20211126,45.78,46.46,45.7,46.0,46.04,-0.03999999999999915,-0.0869,55175.81,253652.932,46.726,84588.762,46.7554,105311.1385,48.5488,134416.6162,42.0259,212471.9578,39.7048,200050.6327,48.9024,191912.6608,46.658,101127.412,47.9675,116356.4355,48.917,135307.2493,49.2413,177225.0743
8,601865.SH,20211125,46.05,46.7,45.62,46.04,46.28,-0.240000000000002,-0.5186,57009.77,262674.702,47.016,95760.66,46.9092,110004.8492,48.4712,137286.5,41.8922,213049.5945,39.595,200336.2954,48.9588,195010.1679,46.84,106533.809,48.418,124940.7705,48.951,136514.4797,49.293,181443.2492
9,601865.SH,20211124,47.12,47.52,45.8,46.28,47.51,-1.2299999999999969,-2.5889,111560.74,518257.916,47.118,104163.762,47.0646,112998.3477,48.3818,141651.7718,41.7564,213723.2501,39.4845,200491.5392,48.9537,199979.4376,46.925,111181.688,48.784,133330.1775,48.992,139631.4627,49.2697,185507.0527
10,601865.SH,20211123,47.6,48.45,47.25,47.51,47.8,-0.28999999999999915,-0.6067,91634.34,438096.025,47.406,113926.99,47.17,116587.4154,48.3779,142929.4759,41.6128,213630.8198,39.3699,200315.7361,48.9652,201286.5732,46.95,114529.848,49.0655,138376.583,48.976,141142.4397,49.2002,187592.8825
11,601865.SH,20211122,47.4,47.96,47.0,47.8,47.45,0.3499999999999943,0.7376,107563.15,512149.841,46.946,113696.572,47.3962,118807.7523,48.2974,143571.6244,41.4636,213921.0053,39.2497,200435.3367,48.9031,202514.9724,46.999,116985.819,49.198,140577.1,48.8277,141826.143,49.1142,191982.207
12,601865.SH,20211119,46.1,48.01,46.07,47.45,46.55,0.9000000000000057,1.9334,111035.3,524136.812,46.59,117666.062,47.5954,120828.58,48.2391,143975.155,41.3106,214316.7256,39.1308,200439.5522,48.8295,204357.0555,47.025,115822.029,49.3385,142474.7275,48.6797,143332.4333,49.0758,194296.4588
13,601865.SH,20211118,47.1,47.52,46.03,46.55,47.72,-1.1700000000000017,-2.4518,99025.28,461395.387,46.664,117306.958,47.9885,121096.0823,48.205,147289.9815,41.1544,214474.6944,39.0149,200523.5711,48.7101,205906.2827,47.045,120540.361,49.3935,142672.625,48.5313,146478.8903,49.024,196468.8915
14,601865.SH,20211117,45.15,47.78,44.59,47.72,45.21,2.509999999999998,5.5519,160376.88,746549.215,46.732,118199.614,48.5938,130317.2554,48.2929,149560.3038,41.0077,214390.6465,38.8982,200717.8924,48.6277,208866.7229,47.435,122687.705,49.5675,147214.3605,48.518,148344.8037,48.963,199366.7768
15,601865.SH,20211116,45.71,46.47,45.2,45.21,46.02,-0.8100000000000023,-1.7601,90482.25,412223.471,46.494,115132.706,49.1546,135431.5346,48.3306,149781.6665,40.8544,213793.9103,38.7713,200835.2712,48.5896,210539.3175,47.702,120033.408,49.6765,147865.144,48.4197,146781.154,48.9318,199718.35
16,601865.SH,20211115,47.87,47.87,45.68,46.02,47.82,-1.7999999999999972,-3.7641,127410.6,590437.199,47.052,120275.066,49.7815,145763.5085,48.4121,151960.2791,40.7134,213783.2713,38.668,201412.6588,48.5961,213229.9339,48.437,122436.466,49.871,149651.5575,48.44,147807.852,48.969,200499.698
17,601865.SH,20211112,46.91,48.38,46.91,47.82,46.89,0.9299999999999997,1.9834,109239.78,522714.55,47.46,113977.996,50.2346,152307.9892,48.4468,154446.6041,40.5701,213871.5312,38.574,201356.2537,48.5691,214825.0012,49.277,131585.459,50.0465,152397.168,48.449,151018.812,49.0102,202195.1018
18,601865.SH,20211111,46.4,47.9,46.1,46.89,46.53,0.35999999999999943,0.7737,103488.56,487369.534,47.426,123773.764,50.4146,154339.1354,48.4109,158405.2694,40.4263,213787.4164,38.4725,201722.7106,48.5055,218553.502,49.996,143347.732,50.0065,151504.815,48.5063,153251.3607,49.0272,205186.6493
19,601865.SH,20211110,47.62,47.98,45.54,46.53,48.0,-1.4699999999999989,-3.0625,145042.34,670997.503,48.138,127175.796,50.7008,157571.9923,48.5253,160684.9712,40.2869,213656.4956,38.3878,201670.7314,48.4056,219519.4833,50.643,155478.667,50.0255,153856.35,48.5767,155398.5157,49.1073,207254.123
