,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60
0,002180.SZ,20211207,46.05,47.29,44.82,45.2,46.4,-1.1999999999999957,-2.5862,127157.94,582935.611,45.522,148588.382,43.6446,184717.7715,39.8153,112833.995,34.411,114105.2417,32.9866,102893.3857,38.3299,100795.2311,44.373,150037.23,41.627,151347.5315,40.3957,121127.4173,38.9637,96085.914
1,002180.SZ,20211206,46.7,47.3,45.88,46.4,46.97,-0.5700000000000003,-1.2135,148136.19,690163.087,45.25,150185.37,42.96,182513.9208,39.525,110403.53,34.2699,113577.0205,32.8706,102271.8744,38.2232,100693.9395,44.235,171198.503,41.2855,147632.384,40.0963,119276.8473,38.8468,96770.8503
2,002180.SZ,20211203,44.71,47.1,44.71,46.97,44.76,2.210000000000001,4.9374,197383.99,917852.469,44.742,158989.182,42.1931,178570.4631,39.2074,107269.7479,34.1232,112856.9315,32.7461,101512.7573,38.0885,99904.2097,43.759,187077.429,40.8645,143716.2925,39.721,115949.374,38.6848,96383.7743
3,002180.SZ,20211202,44.6,45.19,43.1,44.76,44.28,0.4799999999999969,1.084,156291.79,697036.097,43.948,150702.484,41.4238,172513.0523,38.8835,103025.5721,33.9734,111888.1613,32.6173,100634.5207,37.9528,98590.4684,42.881,192865.291,40.454,136479.8305,39.3303,110800.888,38.506,95385.192
4,002180.SZ,20211201,43.9,44.41,43.33,44.28,43.84,0.4399999999999977,1.0036,113972.0,501845.368,43.52,146394.46,40.9446,169599.6269,38.6665,100106.4791,33.8385,111120.8626,32.5057,99971.1549,37.8561,97967.6421,42.035,187086.9,40.1655,133986.839,39.013,106912.864,38.3472,94509.2707
5,002180.SZ,20211130,44.32,44.33,43.1,43.84,43.86,-0.01999999999999602,-0.0456,135142.88,588818.339,43.224,151486.078,40.5708,166958.15,38.4409,97957.0894,33.7016,110514.3969,32.3974,99491.9483,37.7635,98548.8967,41.25,185376.824,39.8915,132063.9575,38.7147,104597.8683,38.2153,95143.6423
6,002180.SZ,20211129,43.5,44.43,42.78,43.86,43.0,0.8599999999999994,2.0,192155.25,842837.779,43.22,192211.636,40.1985,160402.5154,38.2203,95012.61,33.5676,109778.314,32.2905,98885.939,37.6861,98909.3824,40.563,183726.301,39.622,129007.3925,38.44,101479.359,38.0732,94783.6833
7,002180.SZ,20211126,42.27,44.34,42.06,43.0,42.62,0.38000000000000256,0.8916,155950.5,674787.939,42.776,215165.676,39.7869,150516.1992,38.0097,90531.7574,33.4349,108638.4793,32.1847,98136.958,37.6185,100123.2143,40.03,176352.502,39.3455,122825.2215,38.1767,96843.5843,37.9547,94243.2577
8,002180.SZ,20211125,42.7,43.6,42.2,42.62,42.8,-0.17999999999999972,-0.4206,134751.67,575386.985,41.814,235028.098,39.4308,142585.7754,37.8391,87262.7129,33.3084,107713.431,32.0854,97768.6963,37.5475,102134.5695,39.672,168720.732,39.032,117025.833,37.9893,93546.6553,37.848,93291.0685
9,002180.SZ,20211124,44.33,44.48,42.46,42.8,43.82,-1.0200000000000031,-2.3277,139430.09,602796.774,40.55,227779.34,39.0738,137590.5977,37.6724,84372.6976,33.1854,106949.4058,31.9847,97210.8609,37.4601,103460.8511,39.31,160237.528,38.735,112245.9965,37.789,90418.0247,37.7453,93034.1887
10,002180.SZ,20211123,41.61,45.05,41.22,43.82,41.64,2.1799999999999997,5.2354,338770.67,1482377.07,39.276,219267.57,38.7631,130915.5715,37.5121,82225.8635,33.0582,106196.3345,31.8831,96592.3166,37.3687,104212.3887,38.881,152657.833,38.407,106672.511,37.5737,86938.041,37.6125,92210.9015
11,002180.SZ,20211122,37.83,41.88,37.52,41.64,38.19,3.450000000000003,9.0338,306925.45,1235088.659,37.906,175240.966,38.3915,113043.3631,37.3147,75461.0344,32.9268,104100.2338,31.7781,94975.6302,37.2491,102080.4524,38.336,124066.265,38.027,93316.0195,37.3363,76972.5607,37.463,88513.882
12,002180.SZ,20211119,36.62,39.14,36.59,38.19,36.3,1.8900000000000006,5.2066,255262.61,972459.729,37.284,137539.328,38.1731,95242.5108,37.1871,68256.7771,32.8093,102150.8028,31.6922,93607.5862,37.1356,100412.5903,37.97,100355.156,37.702,80385.3465,37.1883,68235.1453,37.3298,84643.477
13,002180.SZ,20211118,36.5,36.86,35.94,36.3,36.43,-0.13000000000000256,-0.3568,98507.88,358377.864,37.53,102413.366,38.1931,81300.1238,37.1682,63896.4091,32.7167,100525.188,31.6282,92269.3746,37.0771,100997.9851,38.027,80094.37,37.555,69768.6865,37.147,60942.7633,37.2568,82926.2557
14,002180.SZ,20211117,37.01,37.28,36.13,36.43,36.97,-0.5399999999999991,-1.4606,96871.24,354043.918,38.07,92695.716,38.3492,78992.7354,37.2474,62446.5774,32.6367,100095.8058,31.5766,92029.0747,37.06,102989.8995,38.296,80886.778,37.502,66825.846,37.182,59873.7583,37.2427,82743.4915
15,002180.SZ,20211116,38.15,38.67,36.75,36.97,38.53,-1.5600000000000023,-4.0488,118637.65,443807.901,38.486,86048.096,38.3723,74615.1577,37.3229,61725.3626,32.5534,99618.2953,31.5301,91968.9292,37.0232,102994.618,38.533,78751.091,37.447,64208.3905,37.2047,60270.2663,37.2438,82715.5363
16,002180.SZ,20211115,39.42,40.18,38.15,38.53,39.42,-0.8900000000000006,-2.2577,118417.26,462219.352,38.766,72891.564,38.35,68501.1031,37.4138,60357.8715,32.4641,99047.6576,31.4762,91493.9517,36.9747,103221.3721,38.681,74288.484,37.3785,60355.888,37.2157,58381.7013,37.2477,82730.9267
17,002180.SZ,20211112,39.03,39.57,38.32,39.42,39.0,0.4200000000000017,1.0769,79632.8,311177.812,38.656,63170.984,38.1738,61542.8815,37.4438,59312.7365,32.3656,98440.4534,31.4143,91191.3876,36.9172,103767.2376,38.661,69297.941,37.25,57089.1255,37.183,58001.4627,37.2105,82239.08
18,002180.SZ,20211111,38.3,39.5,38.07,39.0,38.51,0.490000000000002,1.2724,49919.63,194470.455,38.524,57775.374,37.9277,60928.1154,37.4462,59712.3256,32.2635,98161.2963,31.3467,91115.0097,36.8432,103723.526,38.392,65330.934,37.148,55959.617,37.1687,56987.4893,37.1667,82559.4232
19,002180.SZ,20211110,38.52,39.7,38.22,38.51,38.37,0.14000000000000057,0.3649,63633.14,248026.982,38.522,69077.84,37.6308,60804.4508,37.4321,59627.5209,32.163,98177.7656,31.2778,91051.5344,36.7692,104833.2185,38.16,64254.465,37.0285,55508.273,37.1687,57735.1663,37.1418,83553.7597
20,002180.SZ,20211109,37.9,38.65,37.86,38.37,37.98,0.39000000000000057,1.0269,52854.99,202377.105,38.58,71454.086,37.38,59211.8562,37.4282,60097.4159,32.0689,98043.6258,31.2142,90961.7472,36.6884,105157.8013,37.933,60687.189,36.92,54078.145,37.2203,58018.8267,37.1222,85119.3088
21,002180.SZ,20211108,38.81,38.9,37.63,37.98,38.76,-0.7800000000000011,-2.0124,69814.36,265523.015,38.596,75685.404,37.1392,58196.17,37.4441,62026.6588,31.9754,98211.7181,31.149,90969.6037,36.6129,105810.4052,37.718,62565.774,36.8365,53425.7085,37.2597,59019.7493,37.1167,86941.3808
22,002180.SZ,20211105,39.31,39.63,38.51,38.76,38.99,-0.23000000000000398,-0.5899,52654.75,205431.513,38.666,75424.898,36.9354,56250.6138,37.4547,62254.7315,31.8789,98218.5635,31.0862,90911.5894,36.5535,106551.5211,37.434,60415.537,36.7975,52175.14,37.3103,59799.8983,37.1302,90497.6855
23,002180.SZ,20211104,38.5,39.8,38.33,38.99,38.8,0.19000000000000483,0.4897,106431.96,415993.263,38.26,72886.494,36.6923,55399.2946,37.4559,63076.3374,31.7817,98112.8856,31.022,91296.5282,36.4903,109000.7035,37.083,59443.003,36.707,51366.96,37.3023,59612.6157,37.112,94733.4753
24,002180.SZ,20211103,38.53,39.32,37.79,38.8,38.45,0.3499999999999943,0.9103,75514.37,292509.915,37.798,59431.09,36.4592,51295.4523,37.4488,61862.9444,31.6854,97554.9588,30.954,91419.2219,36.4257,110708.0052,36.708,52764.914,36.625,49367.2485,37.282,58718.536,37.0633,96863.3225
25,002180.SZ,20211102,38.14,39.6,37.89,38.45,38.33,0.12000000000000455,0.3131,74011.58,285052.58,37.286,49920.292,36.35,49874.5492,37.4579,62721.9685,31.5923,97255.2856,30.8932,92099.4391,36.3305,111560.5695,36.361,49665.69,36.5405,51029.854,37.2857,60149.6987,37.0157,98868.0065
26,002180.SZ,20211101,36.38,38.49,36.06,38.33,36.73,1.6000000000000014,4.3561,68511.83,257366.83,36.84,49446.144,36.2085,47326.9469,37.4685,67850.6529,31.5031,96894.945,30.8192,92151.5166,36.2366,112706.7479,36.076,46423.292,36.483,50428.31,37.282,60268.2737,36.9557,100615.7377
27,002180.SZ,20211029,36.97,37.36,36.1,36.73,36.68,0.04999999999999716,0.1363,39962.73,146117.68,36.202,45406.176,36.0554,44751.4662,37.4644,70784.2497,31.413,96556.9836,30.7456,92254.8473,36.1417,114071.2919,35.839,44880.31,36.444,52353.2235,37.2977,60670.8577,36.869,102504.4703
28,002180.SZ,20211028,36.47,37.02,36.05,36.68,36.24,0.4399999999999977,1.2141,39154.94,143427.115,35.906,45999.512,36.0531,44739.43,37.4629,73282.7468,31.3329,96619.4785,30.6838,92816.0138,36.072,115086.1619,35.904,46588.3,36.557,52815.767,37.365,61511.32,36.8202,106824.5452
29,002180.SZ,20211027,36.28,36.68,35.98,36.24,36.22,0.020000000000003126,0.0552,27960.38,101470.601,35.618,46098.738,36.0931,45173.8954,37.45,76174.3382,31.258,96654.3954,30.6247,92952.4272,36.0092,116416.2643,35.897,46762.081,36.673,54475.517,37.446,63696.8617,36.7925,110303.6538
30,002180.SZ,20211026,35.14,37.04,34.89,36.22,35.14,1.0799999999999983,3.0734,71640.84,259121.167,35.436,49411.088,36.1477,45830.1085,37.4203,78403.0479,31.1869,96689.2962,30.5666,93217.538,35.9448,117893.5731,35.907,47469.101,36.864,56684.6455,37.5317,71044.4107,36.7497,111458.0663
31,002180.SZ,20211025,35.25,35.68,34.4,35.14,35.25,-0.10999999999999943,-0.3121,48311.99,168992.218,35.312,43400.44,36.2346,45429.8692,37.4247,80767.5615,31.1143,96419.0633,30.5098,93126.3815,35.8869,119346.8941,35.955,44285.643,37.0305,57246.737,37.5973,74264.8533,36.7015,112524.7892
32,002180.SZ,20211022,35.03,35.62,34.55,35.25,35.24,0.00999999999999801,0.0284,42929.41,151045.14,35.476,44354.444,36.3862,50080.2146,37.4297,82686.1894,31.0507,96538.9625,30.4666,93277.768,35.8461,120517.5032,36.161,43934.743,37.2485,59492.079,37.6487,76818.1747,36.6862,114375.5422
33,002180.SZ,20211021,35.3,35.98,34.83,35.24,35.33,-0.0899999999999963,-0.2547,39651.07,140279.952,35.902,47177.088,36.5438,51545.6985,37.4738,86121.4924,30.9879,96891.6351,30.4157,93340.2304,35.7988,122729.2352,36.331,43290.917,37.412,59697.422,37.6817,79969.496,36.6632,114932.6258
34,002180.SZ,20211020,35.85,36.77,35.33,35.33,35.6,-0.2700000000000031,-0.7584,44522.13,160058.18,36.176,47425.424,36.7215,56727.1623,37.5138,87861.73,30.921,96897.3741,30.3658,93679.3773,35.7593,124660.414,36.542,45969.583,37.569,61695.347,37.6813,82105.6773,36.6333,116490.8842
35,002180.SZ,20211019,36.0,36.46,35.51,35.6,35.96,-0.35999999999999943,-1.0011,41587.6,148903.965,36.378,45527.114,37.0031,57088.0446,37.5471,90062.2226,30.8536,96830.5267,30.3189,94039.6066,35.7279,129722.7587,36.72,52394.018,37.748,65391.703,37.716,85689.4163,36.5853,117215.1295
