,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60
0,002410.SZ,20211207,62.5,65.85,62.21,64.95,62.37,2.5800000000000054,4.1366,63399.55,408593.49,63.6,42488.078,64.0285,36865.2715,66.5974,51054.2156,66.7035,64994.2261,67.1176,63278.5119,64.6213,57118.8681,63.69,39452.714,64.503,37870.365,66.5127,52145.1827,65.6257,50758.3768
1,002410.SZ,20211206,63.18,63.18,62.21,62.37,63.31,-0.9400000000000048,-1.4848,34042.54,212649.57,63.386,35342.514,64.0323,34476.64,66.6535,49953.6609,66.7243,64991.8357,67.1184,63252.8798,64.5915,56870.5272,63.694,36201.982,64.463,38385.716,66.6093,52562.6743,65.5732,51016.9277
2,002410.SZ,20211203,62.79,63.5,61.61,63.31,62.79,0.5200000000000031,0.8282,31122.86,195294.706,63.672,37534.138,64.3108,34574.92,66.7956,50195.0524,66.7901,65115.5353,67.1215,63577.0752,64.6105,57091.2101,63.992,35908.953,64.6225,40701.088,66.7653,53105.3333,65.565,53213.1987
3,002410.SZ,20211202,64.08,64.52,62.62,62.79,64.58,-1.7899999999999991,-2.7718,43112.14,272896.698,63.81,37999.602,64.4577,34585.4277,66.9718,50406.6997,66.8561,65218.3556,67.1057,63649.9591,64.6369,57292.6661,64.174,35068.358,64.887,41144.499,66.886,52741.268,65.4865,54220.8482
4,002410.SZ,20211201,63.79,65.29,63.66,64.58,63.88,0.6999999999999957,1.0958,40763.3,263901.451,63.882,38647.902,64.7038,33801.18,67.1894,51853.2141,66.9276,65235.0819,67.0929,63612.0731,64.6728,57197.6857,64.395,33991.878,65.172,43842.1475,67.0297,52138.8747,65.403,54815.0197
5,002410.SZ,20211130,63.99,64.38,63.65,63.88,63.8,0.0800000000000054,0.1254,27671.73,177035.965,63.78,36417.35,64.7669,33392.3977,67.2947,51707.7803,66.9864,65391.788,67.0704,63680.1898,64.6797,57414.9956,64.536,33447.566,65.538,45090.8895,67.1057,51646.121,65.2908,57103.4893
6,002410.SZ,20211129,63.95,64.01,62.65,63.8,64.0,-0.20000000000000284,-0.3125,45000.66,284214.215,64.002,37061.45,64.9062,34843.3215,67.4085,52610.8235,67.034,65866.6499,67.058,63922.8099,64.6735,57624.1676,64.67,33806.339,66.0215,46990.8325,67.2163,52132.0583,65.2272,57721.1373
7,002410.SZ,20211126,63.0,64.1,62.9,64.0,63.15,0.8500000000000014,1.346,33450.18,212220.283,64.312,34283.768,64.9523,36330.3477,67.4462,52114.6053,67.0552,66127.4228,67.0416,64118.5992,64.6776,57986.9561,64.889,32597.965,66.5165,48099.2625,67.3997,51909.332,65.2007,58114.0942
8,002410.SZ,20211125,63.64,63.98,62.88,63.15,64.07,-0.9199999999999946,-1.4359,46353.64,292737.033,64.538,32137.114,64.9638,39426.9931,67.5021,52124.0326,67.0942,66208.6825,67.0323,64446.3307,64.7081,58729.6761,65.029,32797.86,67.042,50521.834,67.606,53870.7803,65.2115,58784.9807
9,002410.SZ,20211124,64.51,64.91,63.7,64.07,64.99,-0.9200000000000017,-1.4156,29610.54,190000.727,64.908,29335.854,65.1492,42042.0962,67.5994,52028.2229,67.133,66166.6136,67.0119,64771.6311,64.7633,59189.9523,65.283,32815.87,67.5025,52292.1275,67.773,53519.6107,65.2175,59553.3377
10,002410.SZ,20211123,65.0,65.63,64.4,64.99,65.35,-0.35999999999999943,-0.5509,30892.23,199900.425,65.292,30477.782,65.4977,42840.5992,67.6747,53373.3676,67.171,66317.9179,66.9824,65054.7975,64.7781,60064.2335,65.316,36288.016,67.924,58491.417,67.8957,54478.4327,65.1713,60050.597
11,002410.SZ,20211122,65.64,65.9,64.57,65.35,65.13,0.21999999999999886,0.3378,31112.25,203504.373,65.338,30551.228,65.7669,47930.8208,67.675,53577.7865,67.2082,66556.0849,66.9398,65684.2093,64.7515,60324.3,65.232,40569.45,68.067,60743.0205,67.8987,54386.333,65.0623,60605.9913
12,002410.SZ,20211119,64.49,65.53,64.32,65.13,65.0,0.12999999999999545,0.2,22716.91,147802.551,65.466,30912.162,66.2708,50594.3508,67.6706,54218.3647,67.2474,66665.4462,66.9084,66518.2121,64.7208,60954.8992,65.253,45493.223,68.152,61703.5235,67.917,54474.9483,64.9737,60784.9665
