,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60
0,002311.SZ,20211207,67.85,69.66,67.39,69.08,67.87,1.2099999999999937,1.7828,71212.13,491564.869,66.572,75607.034,65.1654,67325.8046,65.2038,65986.845,70.0809,81814.7553,71.4778,80836.1587,64.6824,79069.2363,65.567,66352.742,65.149,59673.647,65.5217,61412.467,64.4423,81265.4293
1,002311.SZ,20211206,68.57,68.88,66.81,67.87,68.1,-0.22999999999998977,-0.3377,68825.99,466138.599,65.588,77293.438,64.8192,66186.1131,65.0309,71753.3332,70.1669,81985.2878,71.5156,80751.1653,64.6797,78698.3916,64.977,66906.747,64.976,59509.1005,65.3417,61317.3687,64.3702,81140.715
2,002311.SZ,20211203,63.57,68.8,63.57,68.1,63.82,4.279999999999994,6.7064,154954.83,1041998.37,65.184,75859.492,64.5654,64946.2631,65.0179,73676.5394,70.2604,81973.3707,71.5523,80683.6464,64.6991,78582.4549,64.545,70234.156,64.9075,58630.4415,65.215,61572.6037,64.308,80886.9527
3,002311.SZ,20211202,63.93,64.22,63.3,63.82,63.99,-0.1700000000000017,-0.2657,29439.15,187725.645,64.504,53673.652,64.3808,55476.8231,64.9297,70968.7338,70.3642,81272.041,71.5833,80117.7266,64.7315,77273.1645,64.21,58024.251,64.868,53794.621,65.0087,59181.5043,64.25,79668.5025
4,002311.SZ,20211201,63.71,64.25,62.88,63.99,64.16,-0.1699999999999946,-0.265,53603.07,339974.028,64.564,58506.78,64.4708,56231.5654,64.9791,72447.9965,70.4978,81415.9993,71.6519,80339.8314,64.8327,78320.3455,64.286,60719.95,65.0595,55705.3225,64.9353,63970.6877,64.2572,80436.3645
5,002311.SZ,20211130,66.03,66.27,63.15,64.16,65.85,-1.6899999999999977,-2.5664,79644.15,511641.846,64.562,57098.45,64.5892,55046.2969,65.0335,72468.4294,70.63,81569.4277,71.7138,80403.9385,64.9239,79271.5373,64.344,60630.437,65.2315,57083.7125,64.909,71093.0097,64.2407,81436.6237
6,002311.SZ,20211129,64.66,65.98,64.32,65.85,64.7,1.1499999999999915,1.7774,61656.26,403908.749,64.366,56520.056,64.6631,52989.4731,65.0876,72801.2991,70.7596,81659.157,71.766,80208.873,64.9699,79042.6755,64.498,55851.233,65.3845,56804.233,65.018,72912.038,64.2243,81370.1608
7,002311.SZ,20211126,63.99,64.96,63.13,64.7,64.12,0.5799999999999983,0.9046,44025.63,282440.39,63.906,64608.82,64.6238,51856.72,65.0882,72844.595,70.8573,81755.8244,71.8006,80134.6946,64.9925,79437.1004,64.412,53610.687,65.3965,56319.7855,64.993,72953.144,64.1832,81782.3893
8,002311.SZ,20211125,63.98,64.33,63.0,64.12,63.98,0.14000000000000767,0.2188,53604.79,340889.088,63.916,62374.85,64.6946,53694.8408,65.1224,74980.6865,70.9709,82102.6713,71.8494,80084.1243,65.0268,80052.9027,64.495,53027.582,65.444,57097.5795,65.0197,74143.4257,64.2048,81753.2112
9,002311.SZ,20211124,63.18,64.15,62.74,63.98,63.18,0.7999999999999972,1.2662,46561.42,295970.738,64.008,62933.12,64.8777,53513.9192,65.2156,77393.9959,71.0877,82166.5322,71.8995,80086.1338,65.0728,81805.1929,64.595,52957.647,65.503,58646.798,65.077,74166.5257,64.2355,82290.5888
