,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60
0,688128.SH,20211207,37.4,37.7,33.68,35.08,37.03,-1.9500000000000028,-5.266,57052.5,198998.943,37.19,68944.658,35.5077,68767.8208,31.5871,55840.2726,28.1647,42539.3696,26.2699,37343.8113,33.7633,44606.0605,36.412,69067.567,33.602,64834.2495,32.0557,59127.4553,31.8998,46363.015
1,688128.SH,20211206,39.3,39.63,36.8,37.03,39.66,-2.6299999999999955,-6.6314,52948.38,200278.639,37.144,67906.22,35.2462,68762.7569,31.4438,55084.83,28.0244,42197.9864,26.1527,37041.4891,33.8064,44495.6481,36.379,73953.217,33.359,65811.0135,31.813,58481.5297,32.0335,46268.8892
2,688128.SH,20211203,39.1,40.88,38.48,39.66,39.06,0.5999999999999943,1.5361,68773.87,273141.856,36.934,66956.172,34.7169,69005.7077,31.2365,54138.4724,27.872,41871.0143,26.0248,36759.6192,33.8311,44563.888,35.826,73781.413,33.0755,65866.966,31.5167,57951.428,32.1847,46091.2143
3,688128.SH,20211202,35.3,41.3,35.2,39.06,35.12,3.940000000000005,11.2187,127527.39,485634.622,36.244,65314.69,33.8177,67210.06,30.9376,52860.2006,27.7016,41432.975,25.8803,36392.5233,33.7701,44486.8936,34.983,71520.692,32.6375,64951.7695,31.1147,56458.0857,32.31,45600.7938
4,688128.SH,20211201,34.82,35.15,33.95,35.12,34.85,0.269999999999996,0.7747,38421.15,132860.266,35.59,57219.234,33.1,60816.9754,30.6903,49961.2668,27.5358,40580.0303,25.7398,35685.2112,33.7144,43459.7988,34.245,64466.62,32.2255,62229.684,30.771,53075.571,32.472,44361.7883
5,688128.SH,20211130,35.77,36.21,34.6,34.85,35.98,-1.1299999999999955,-3.1406,51860.31,182565.556,35.634,69190.476,32.7762,62028.7462,30.535,49614.7691,27.3973,40364.5244,25.6235,35505.8565,33.726,43750.2476,33.748,66235.179,31.945,64145.676,30.6073,52840.4477,32.66,44721.262
6,688128.SH,20211129,35.41,36.55,35.02,35.98,36.21,-0.23000000000000398,-0.6352,48198.14,172478.463,35.614,80000.214,32.3415,63359.3546,30.3497,48373.3015,27.2619,40097.1258,25.509,35252.9792,33.7535,44291.6195,33.06,65592.193,31.635,63011.1075,30.445,51804.178,32.7972,44467.636
7,688128.SH,20211126,35.61,37.0,34.69,36.21,35.79,0.4200000000000017,1.1735,60566.46,216230.239,34.718,80606.654,31.9431,65531.0192,30.1194,47411.7953,27.1221,39821.2306,25.3861,35017.5642,33.7481,44533.5433,32.435,65214.108,31.269,62874.5245,30.229,51041.3277,32.8975,44436.6697
8,688128.SH,20211125,35.5,37.91,34.61,35.79,35.34,0.44999999999999574,1.2733,87050.11,316883.029,33.722,77726.694,31.4823,66763.4285,29.8991,45999.4374,26.9797,39439.8115,25.2613,34690.2028,33.7573,44775.6096,31.905,64574.879,30.7825,60733.448,30.0437,49987.9003,32.9203,43795.119
9,688128.SH,20211124,34.9,36.48,33.98,35.34,34.75,0.5900000000000034,1.6978,98277.36,346422.935,32.9,71714.006,31.1415,64226.2992,29.6941,44347.0821,26.84,38885.319,25.1391,34206.256,33.7711,44630.8011,31.246,62785.69,30.298,57394.381,29.8453,47974.2377,32.9402,42859.6042
