,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60
0,688363.SH,20211207,159.0,159.87,156.56,157.66,159.0,-1.3400000000000034,-0.8428,20167.66,318126.342,159.496,19368.666,163.3008,18965.9438,166.4091,23624.1262,211.0534,33218.8776,206.7266,33172.5453,176.6487,29950.2376,162.378,19797.011,165.0665,19891.8415,165.6863,22911.9393,172.3958,28739.9568
1,688363.SH,20211206,162.3,162.68,158.13,159.0,162.3,-3.3000000000000114,-2.0333,17729.17,282611.025,160.214,18360.508,163.9346,19263.1262,166.8912,24158.5406,211.2708,33354.4498,206.7052,33157.8636,177.3465,30008.3769,163.369,19417.805,165.5665,19585.1905,166.1287,23216.4163,172.6597,28996.1237
2,688363.SH,20211203,158.7,165.0,158.4,162.3,158.4,3.9000000000000057,2.4621,22355.95,363119.108,160.606,20435.528,164.8408,19779.3062,167.2794,24488.9665,211.5732,33603.0876,206.6676,33141.7422,178.0439,30023.6573,164.16,19308.407,165.936,19501.952,166.574,23474.3083,172.9318,29374.1255
3,688363.SH,20211202,160.65,162.0,158.06,158.4,160.12,-1.7199999999999989,-1.0742,20020.06,319204.827,161.132,20294.23,165.7677,20448.7531,167.5647,25095.6574,211.8926,33726.4906,206.575,33082.32,178.7068,30192.2805,164.395,18630.449,166.232,19467.661,166.9627,23687.1833,173.3598,29625.6295
4,688363.SH,20211201,162.3,162.3,159.44,160.12,161.25,-1.1299999999999955,-0.7008,16570.49,265650.983,163.328,19425.97,166.8069,21405.1308,168.3076,25766.0259,212.1678,33783.3348,206.5124,33034.0488,179.5285,30720.3599,165.145,19031.546,166.817,19387.038,167.3517,24098.2483,173.7328,29886.134
5,688363.SH,20211130,161.51,163.6,160.04,161.25,160.96,0.28999999999999204,0.1802,15126.87,244099.321,165.26,20225.356,167.1654,21000.7254,169.0629,26864.4903,212.4555,33847.3982,206.4272,33047.3811,180.264,30978.9233,166.211,19818.448,167.252,19611.6395,167.816,24823.8237,174.1638,30594.0428
6,688363.SH,20211129,163.28,166.98,160.5,160.96,164.93,-3.969999999999999,-2.4071,28104.27,457835.98,166.524,20475.102,167.4562,20963.5315,170.0968,27875.6338,212.7353,33960.1982,206.3709,33025.6441,181.0136,31072.5488,167.521,21411.637,167.5595,20314.163,168.181,25285.0497,174.6303,30877.1592
7,688363.SH,20211126,169.3,169.82,164.04,164.93,169.38,-4.449999999999989,-2.6272,21649.46,358755.386,167.714,18181.286,167.8185,19827.8738,170.8991,28253.515,212.9509,34013.5232,206.304,32989.7718,181.7901,31114.9187,168.616,21846.507,167.9365,20211.6795,168.549,25781.022,175.128,30869.9082
8,688363.SH,20211125,170.01,172.41,168.18,169.38,169.78,-0.4000000000000057,-0.2356,15678.76,265957.454,167.658,16966.668,168.0285,19242.1185,171.4526,28862.2962,213.1292,34045.2515,206.2323,33013.396,182.6324,31265.4151,168.601,20812.883,167.99,22075.786,169.1733,26486.4597,175.6988,31044.4763
9,688363.SH,20211124,166.67,171.0,166.67,169.78,167.57,2.210000000000008,1.3189,20567.42,347389.149,166.962,18637.122,167.7985,19271.7831,172.2165,29606.9909,213.2772,34135.954,206.1019,32996.6401,183.438,31579.9167,168.166,20709.342,167.454,23656.1805,169.7207,27761.1103,176.1657,31253.936
10,688363.SH,20211123,167.0,170.17,166.55,167.57,166.91,0.6599999999999966,0.3954,16375.6,275017.305,167.162,19411.54,167.6785,19356.6069,172.6882,29713.3776,213.443,34309.1708,205.9568,32962.806,184.1756,31900.8073,167.755,19986.672,167.3405,24469.4035,170.608,28725.7213,176.6343,31399.2205
11,688363.SH,20211122,164.65,167.49,163.7,166.91,164.65,2.259999999999991,1.3726,16635.19,276927.375,168.518,22348.172,167.8731,19512.9146,173.1626,30434.4929,213.5765,34526.7673,205.8007,32961.2018,184.9948,32140.7684,167.764,19752.576,167.5085,25115.722,171.297,29544.9423,177.0457,31938.4845
12,688363.SH,20211119,165.61,166.9,164.1,164.65,165.9,-1.25,-0.7535,15576.37,257084.097,169.518,25511.728,168.02,19853.4785,173.6626,31218.2576,213.6523,34577.2239,205.6823,32975.2562,185.9023,32384.5827,167.712,19695.497,167.781,25557.259,171.8583,30402.0367,177.7063,32004.4762
13,688363.SH,20211118,170.13,171.0,165.0,165.9,170.78,-4.8799999999999955,-2.8575,24031.03,399964.327,169.544,24659.098,168.2315,20899.7069,174.4424,32506.3262,213.7078,34700.5431,205.5822,33057.8871,186.7869,32760.1976,168.069,20304.873,168.2465,26215.5505,172.8817,31249.437,178.3455,32151.7762
