,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
0,000737.SZ,20220324,6.76,6.82,6.64,6.71,6.77,-0.05999999999999961,-0.8863,75007.02,50351.497,6.796,65136.948,7.1346,81254.9377,7.8562,94325.6097,7.8551,91645.6089,7.9734,94882.7212,7.6997,75810.3273,6.926,77625.621,7.587,89427.278,7.852,97426.9703,7.7163,80323.7385,7.6808,79819.7609
1,000737.SZ,20220323,6.78,6.87,6.75,6.77,6.78,-0.010000000000000675,-0.1475,76772.11,52197.765,6.828,66086.172,7.2531,82298.7054,7.8821,94906.5212,7.8656,91981.4245,7.9904,95435.2021,7.7131,75530.1913,7.029,75838.119,7.665,96834.6755,7.898,97886.6397,7.7323,79672.6295,7.7161,81366.6244
2,000737.SZ,20220322,6.81,6.85,6.7,6.78,6.84,-0.05999999999999961,-0.8772,51027.01,34545.559,6.844,70698.544,7.3785,83453.9415,7.9006,94810.5474,7.8774,92156.4307,8.0063,96162.6911,7.724,75171.5721,7.124,78446.508,7.765,99039.571,7.9373,97574.7063,7.7472,78920.2482,7.7505,83005.419
3,000737.SZ,20220321,6.9,6.95,6.77,6.84,6.88,-0.040000000000000036,-0.5814,63355.03,43444.228,6.816,85962.646,7.5215,90570.8669,7.9321,96101.5768,7.889,92857.487,8.0185,96449.9552,7.7355,75589.8611,7.249,85350.805,7.869,107565.14,7.9737,98428.3503,7.7617,79014.998,7.7843,84175.9119
4,000737.SZ,20220318,6.85,6.95,6.84,6.88,6.87,0.009999999999999787,0.1456,59523.57,41071.446,6.894,90160.284,7.6462,92791.8831,7.96,98819.2229,7.8974,93108.196,8.0317,96517.8486,7.7495,76503.2671,7.39,87872.902,7.9475,109452.753,8.0003,98030.3187,7.7793,79530.2122,7.8135,85499.0934
5,000737.SZ,20220317,6.94,7.02,6.83,6.87,6.85,0.020000000000000462,0.292,79753.14,55060.141,7.056,90114.294,7.7646,95144.0377,8.0021,103642.2076,7.9044,93123.1033,8.0452,96822.6101,7.7581,76395.3219,7.542,91099.563,8.0175,108844.3315,8.024,99204.8,7.7965,79960.04,7.8459,87190.9494
6,000737.SZ,20220316,6.78,6.93,6.45,6.85,6.64,0.20999999999999996,3.1627,99833.97,66991.064,7.23,85590.066,7.8992,98523.9731,8.0432,107913.5491,7.913,93173.137,8.0578,97003.0021,7.7655,76032.6881,7.719,97478.953,8.0855,107320.0745,8.0417,98996.662,7.8113,79398.6558,7.8727,89521.7113
7,000737.SZ,20220315,7.25,7.25,6.63,6.64,7.23,-0.5900000000000007,-8.1604,127347.52,87900.412,7.404,86194.472,8.0031,98713.3623,8.0676,107535.5171,7.9208,92903.8642,8.0688,97252.7173,7.7719,75752.8843,7.88,96718.38,8.1505,104555.3165,8.075,98832.93,7.8278,79356.9033,7.8925,90196.2189
8,000737.SZ,20220314,7.63,7.63,7.22,7.23,7.69,-0.45999999999999996,-5.9818,84343.22,62237.588,7.682,84738.964,8.1285,106083.1662,8.0906,105001.7376,7.9293,92986.5582,8.0807,96838.0936,7.7813,75320.744,8.058,92993.786,8.229,100702.811,8.1133,99779.846,7.8432,77917.5127,7.9097,90470.4036
9,000737.SZ,20220311,7.55,7.73,7.49,7.69,7.74,-0.04999999999999982,-0.646,59293.62,45019.942,7.886,85585.52,8.2469,108892.92,8.095,103359.9371,7.9359,93131.8965,8.0893,96958.3288,7.7783,74823.7945,8.197,96928.694,8.2755,102356.4395,8.1493,104418.5737,7.8493,77904.5758,7.9225,91772.7125
