,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60
0,603444.SH,20211207,355.52,356.88,349.6,354.02,354.0,0.01999999999998181,0.0056,7194.81,253751.949,359.274,9413.48,373.61,9126.6208,364.5524,11678.6721,433.478,11054.4923,427.3224,11138.8917,381.8709,11273.2832,368.696,8774.249,376.0335,11565.1805,367.559,11764.2923,376.0455,11274.6462
1,603444.SH,20211206,357.98,359.95,354.0,354.0,358.0,-4.0,-1.1173,6470.87,230799.461,363.642,10079.61,376.0246,9731.4515,364.2021,11707.6265,433.9892,11106.2544,427.2194,11147.3259,382.8245,11324.2449,371.739,9162.458,376.397,11675.0335,367.1293,11875.6623,376.6693,11294.8622
2,603444.SH,20211203,359.88,361.79,352.1,358.0,357.58,0.4200000000000159,0.1175,10108.4,360473.355,367.354,10131.13,379.5915,10960.7785,363.8344,11874.8785,434.642,11158.8428,427.1194,11151.7118,383.7711,11327.0881,375.688,9433.429,376.6475,12095.8635,366.7403,12079.961,377.508,11439.076
3,603444.SH,20211202,371.01,374.3,353.6,357.58,372.77,-15.189999999999998,-4.0749,16496.4,593162.978,371.01,9391.74,381.8338,11852.5138,363.4226,12163.8844,435.2709,11160.8316,426.985,11143.3079,384.6463,11282.6297,379.091,9487.199,376.8275,12515.0785,366.3403,12183.9047,378.2625,11588.919
4,603444.SH,20211201,375.9,375.99,370.0,372.77,375.86,-3.090000000000032,-0.8221,6796.92,253641.047,375.494,7745.898,384.1423,12235.4892,363.6194,12456.8453,435.8576,11123.9416,426.8556,11096.5443,385.5941,11206.8416,381.874,9343.32,376.726,12124.817,365.706,11893.479,378.413,11694.22
5,603444.SH,20211130,372.5,380.01,371.0,375.86,372.56,3.3000000000000114,0.8858,10525.46,395740.814,378.118,8135.018,383.9215,12505.5392,364.1226,12406.5085,436.3534,11142.3194,426.6725,11110.2317,386.3915,11248.3724,384.634,10908.84,375.5985,12220.829,364.684,11939.557,378.9892,11738.4962
6,603444.SH,20211129,371.0,376.28,368.86,372.56,376.28,-3.7199999999999704,-0.9886,6728.47,250621.593,379.836,8245.306,383.24,12509.9223,364.565,12271.0824,436.7975,11151.6795,426.4839,11120.7356,386.8721,11225.8213,385.763,12026.39,374.1605,12245.9185,363.5387,11993.9563,379.3915,11663.5535
7,603444.SH,20211126,379.0,382.99,374.4,376.28,380.0,-3.7200000000000273,-0.9789,6411.45,242260.698,384.022,8735.728,382.76,12844.7908,365.0191,12388.68,437.255,11263.1251,426.2556,11134.317,387.5604,11276.5319,387.266,13501.051,373.2455,12683.9835,362.5867,12434.1607,379.9122,11663.229
8,603444.SH,20211125,385.0,387.89,377.56,380.0,385.89,-5.889999999999986,-1.5263,8267.19,316277.919,387.172,9582.658,381.6069,13074.0538,365.8015,12519.1491,437.6278,11448.4265,426.0645,11144.7341,388.3467,11377.5548,386.628,13890.663,371.5535,13050.3075,362.1863,13102.348,380.424,11701.2508
9,603444.SH,20211124,384.55,388.38,380.51,385.89,384.45,1.4399999999999977,0.3746,8742.52,336490.989,388.254,10940.742,379.9923,13583.3062,366.1879,12508.9271,437.7034,11462.8129,425.8386,11147.4383,388.9517,11572.4137,385.328,14122.188,369.4845,13208.3495,362.5157,12996.2907,380.9573,11670.3225
