,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
0,002420.SZ,20250801,6.42,6.78,6.39,6.65,6.57,0.08000000000000007,1.22,678316.32,447240.525,6.45,347523.21,6.48,207686.21,6.3,148504.57,6.0,157433.21,5.99,149792.05,6.08,114054.35,6.47,219868.11,6.46,185377.94,6.37,160160.18,6.17,117622.96,6.09,157387.78
1,002420.SZ,20250731,6.28,6.92,6.24,6.57,6.29,0.28000000000000025,4.45,756250.75,512115.647,6.41,229992.55,6.46,168499.34,6.27,131001.17,5.99,153235.86,5.99,146198.35,6.06,106950.55,6.45,161293.34,6.44,157532.92,6.33,139233.93,6.16,107900.94,6.09,153513.14
2,002420.SZ,20250730,6.35,6.37,6.23,6.29,6.34,-0.04999999999999982,-0.79,86182.0,54187.537,6.38,94954.2,6.46,121040.13,6.25,111854.27,5.98,148674.85,5.99,142205.28,6.05,98491.73,6.44,102328.16,6.43,124739.28,6.31,116382.11,6.15,97024.48,6.08,149045.39
3,002420.SZ,20250729,6.44,6.46,6.26,6.34,6.42,-0.08000000000000007,-1.25,112281.0,70944.681,6.41,94488.6,6.47,126365.44,6.25,112387.85,5.97,148708.16,5.99,142126.86,6.04,99543.22,6.47,117917.16,6.43,125622.37,6.29,115530.71,6.15,97949.23,6.08,150186.43
4,002420.SZ,20250728,6.42,6.48,6.39,6.42,6.43,-0.009999999999999787,-0.16,104586.0,67367.521,6.44,92240.2,6.47,137262.2,6.24,113434.91,5.97,149076.54,5.98,142113.14,6.02,101170.63,6.48,123577.76,6.43,124418.72,6.27,113870.84,6.13,97312.65,6.07,151538.04
5,002420.SZ,20250725,6.43,6.48,6.39,6.43,6.44,-0.010000000000000675,-0.16,90663.0,58200.713,6.48,92213.0,6.47,135547.51,6.23,113387.03,5.96,148888.19,5.98,142041.72,6.0,104236.09,6.49,127047.26,6.42,124366.72,6.26,113158.0,6.12,97216.6,6.07,155147.38
6,002420.SZ,20250724,6.42,6.5,6.39,6.44,6.42,0.020000000000000462,0.31,81059.0,52237.846,6.49,92594.13,6.47,135128.9,6.21,112547.87,5.96,148857.81,5.98,142056.1,5.99,104564.33,6.49,133522.07,6.41,123991.42,6.24,113644.43,6.1,97009.16,6.07,157971.6
7,002420.SZ,20250723,6.51,6.51,6.4,6.42,6.51,-0.08999999999999986,-1.38,83854.0,53954.253,6.49,109702.13,6.47,138324.67,6.2,112021.05,5.95,148917.55,5.98,142302.43,5.99,106269.51,6.49,150810.07,6.39,126975.02,6.22,114419.93,6.09,98380.58,6.06,157940.95
8,002420.SZ,20250722,6.58,6.59,6.46,6.51,6.58,-0.07000000000000028,-1.06,101039.0,65789.428,6.52,141345.73,6.45,141214.05,6.19,110976.64,5.95,149271.72,5.98,143074.74,5.99,108385.98,6.48,150654.17,6.38,131247.16,6.21,116554.17,6.08,98442.0,6.05,158330.76
9,002420.SZ,20250721,6.48,6.59,6.45,6.58,6.48,0.09999999999999964,1.54,104450.0,68313.546,6.51,154915.33,6.44,141163.2,6.17,109825.96,5.95,149107.8,5.97,143575.31,5.99,112176.66,6.47,149072.37,6.36,132347.56,6.2,116618.13,6.07,98535.26,6.05,158355.6
