modecode,modename,info
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=18.01--周数=6--换手率=70.9----招商积余**001914.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=6.52--周数=9--换手率=109.2----丽江股份**002033.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=3.45--周数=9--换手率=224.6----达华智能**002512.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=3.71--周数=10--换手率=78.6----英飞拓**002528.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=8.1--周数=6--换手率=89.0----金杯电工**002533.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=4.38--周数=7--换手率=130.4----闽发铝业**002578.SZ
a3,筹码突破,--筹码突破--20220316--中京电子**002579.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=5.38--周数=6--换手率=73.4----海能达**002583.SZ
a3,筹码突破,--筹码突破--20220316--瑞和股份**002620.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=8.53--周数=10--换手率=111.4----申科股份--强势股票**002633.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=8.2--周数=9--换手率=153.2----润邦股份--强势股票**002483.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=5.23--周数=6--换手率=93.1----德联集团**002666.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=6.39--周数=7--换手率=325.6----众信旅游--强势股票**002707.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=6.58--周数=7--换手率=43.8----东易日盛**002713.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=5.92--周数=6--换手率=64.7----昇兴股份**002752.SZ
a3,筹码突破,--筹码突破--20220316--浙江建投**002761.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=10.28--周数=7--换手率=254.7----真视通**002771.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=7.0--周数=6--换手率=280.9----奇信股份**002781.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=6.12--周数=8--换手率=86.5----华源控股**002787.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=11.04--周数=7--换手率=80.0----永和智控**002795.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=15.12--周数=7--换手率=176.6----康达新材--强势股票**002669.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=8.72--周数=6--换手率=125.7----双塔食品**002481.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=6.78--周数=6--换手率=207.4----榕基软件**002474.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=4.66--周数=6--换手率=100.2----二六三**002467.SZ
a3,筹码突破,--筹码突破--20220316--保利联合--强势股票**002037.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=9.81--周数=9--换手率=90.5----云南能投--强势股票**002053.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=6.72--周数=8--换手率=314.9----云南旅游**002059.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=5.02--周数=10--换手率=441.3----广博股份**002103.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=8.23--周数=9--换手率=194.9----三变科技**002112.SZ
a3,筹码突破,--筹码突破--20220316--报喜鸟**002154.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=4.88--周数=8--换手率=151.0----常铝股份**002160.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=5.1--周数=7--换手率=246.3----远望谷--强势股票**002161.SZ
a3,筹码突破,--筹码突破--20220316--创新医疗**002173.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=8.4--周数=7--换手率=194.8----国统股份**002205.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=6.82--周数=8--换手率=96.6----达意隆**002209.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=4.71--周数=8--换手率=206.8----皇氏集团**002329.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=5.32--周数=9--换手率=89.4----罗普斯金**002333.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=6.38--周数=8--换手率=160.2----人人乐**002336.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=3.97--周数=8--换手率=92.4----赛象科技**002337.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=5.44--周数=7--换手率=61.2----隆基机械**002363.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=7.17--周数=6--换手率=141.4----卓翼科技**002369.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=3.2--周数=7--换手率=98.6----国创高新**002377.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=6.21--周数=7--换手率=321.8----汉森制药**002412.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=20.2--周数=7--换手率=209.3----兴瑞科技--强势股票**002937.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=4.77--周数=7--换手率=59.3----东望时代**600052.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=36.98--周数=7--换手率=156.4----英维克**002837.SZ
a3,筹码突破,--筹码突破--20220316--凤凰光学**600071.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=10.85--周数=8--换手率=138.4----长白山**603099.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=25.37--周数=6--换手率=145.1----江化微**603078.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=3.41--周数=8--换手率=138.0----浙文影业**601599.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=10.64--周数=9--换手率=66.7----上海电影**601595.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=6.67--周数=8--换手率=251.7----金陵饭店**601007.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=25.7--周数=6--换手率=92.8----洛阳玻璃**600876.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=8.93--周数=7--换手率=66.0----百大集团**600865.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=5.65--周数=7--换手率=166.5----香溢融通**600830.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=10.14--周数=8--换手率=98.9----黄山旅游--强势股票**600054.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=6.19--周数=7--换手率=218.3----鹏博士**600804.SH
a3,筹码突破,--筹码突破--20220316--云煤能源**600792.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=4.47--周数=9--换手率=90.5----友好集团**600778.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=5.6--周数=8--换手率=79.5----长江传媒**600757.SH
a3,筹码突破,--筹码突破--20220316--西藏旅游**600749.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=4.6--周数=9--换手率=47.2----苏州高新**600736.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=5.65--周数=8--换手率=68.4----中国高科**600730.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=13.71--周数=8--换手率=124.9----金瑞矿业**600714.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=13.1--周数=9--换手率=40.5----横店影视**603103.SH
a3,筹码突破,--筹码突破--20220316--曲江文旅**600706.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=17.92--周数=7--换手率=121.0----天目湖**603136.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=12.66--周数=6--换手率=115.7----天龙股份**603266.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=5.47--周数=10--换手率=66.2----读者传媒**603999.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=25.56--周数=8--换手率=50.4----苏博特**603916.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=39.68--周数=8--换手率=55.0----牧高笛**603908.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=7.8--周数=8--换手率=52.6----莱绅通灵**603900.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=8.19--周数=6--换手率=301.1----城地香江**603887.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=22.03--周数=7--换手率=52.7----中公高科**603860.SH
a3,筹码突破,--筹码突破--20220316--正平股份**603843.SH
a3,筹码突破,--筹码突破--20220316--永冠新材**603681.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=15.61--周数=6--换手率=114.3----徕木股份**603633.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=12.8--周数=6--换手率=84.0----清源股份**603628.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=12.2--周数=8--换手率=179.6----中通国脉**603559.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=12.0--周数=6--换手率=46.6----立霸股份**603519.SH
a3,筹码突破,--筹码突破--20220316--风语筑**603466.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=9.67--周数=7--换手率=22.0----我乐家居**603326.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=7.12--周数=7--换手率=47.4----梅轮电梯**603321.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=13.12--周数=8--换手率=80.9----迪贝电气**603320.SH
a3,筹码突破,--筹码突破--20220316--大业股份**603278.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=23.1--周数=7--换手率=159.9----九华旅游**603199.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=3.65--周数=8--换手率=136.4----珠江股份**600684.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=5.31--周数=7--换手率=29.7----耀皮玻璃**600819.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=26.65--周数=7--换手率=259.8----路畅科技--强势股票**002813.SZ
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=7.15--周数=10--换手率=245.1----旭光电子**600353.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=3.25--周数=10--换手率=421.4----精伦电子**600355.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=3.75--周数=7--换手率=93.0----三峡新材--强势股票**600293.SH
a3,筹码突破,--筹码突破--20220316--国旅联合**600358.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=4.97--周数=6--换手率=224.1----南纺股份**600250.SH
a3,筹码突破,--筹码突破--20220316--红星发展--强势股票**600367.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=8.53--周数=8--换手率=263.2----青海春天**600381.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=3.08--周数=7--换手率=284.7----金山股份**600396.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=7.05--周数=7--换手率=179.3----华胜天成**600410.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=7.84--周数=7--换手率=181.5----铜峰电子**600237.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=2.53--周数=7--换手率=103.8----江苏阳光**600220.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=6.28--周数=7--换手率=21.6----安彩高科**600207.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=5.51--周数=7--换手率=342.1----哈空调**600202.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=11.13--周数=6--换手率=299.8----新力金融**600318.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=10.45--周数=6--换手率=148.8----凯盛科技**600552.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=4.79--周数=7--换手率=47.7----标准股份**600302.SH
a3,筹码突破,--筹码突破--20220316--中体产业**600158.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=11.28--周数=6--换手率=190.3----中青旅--强势股票**600138.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=7.86--周数=10--换手率=367.8----弘业股份**600128.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=9.57--周数=10--换手率=34.5----锦江在线**600650.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=9.52--周数=7--换手率=80.6----金自天正**600560.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=2.82--周数=7--换手率=152.7----宋都股份**600077.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=5.08--周数=6--换手率=233.4----江西长运**600561.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=12.2--周数=8--换手率=415.4----信雅达**600571.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=9.76--周数=9--换手率=189.1----惠泉啤酒**600573.SH
a3,筹码突破,--筹码突破--20220316--永鼎股份**600105.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=5.29--周数=7--换手率=188.5----祥源文化**600576.SH
a3,筹码突破,--筹码突破--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=6.52--周数=7--换手率=195.5----云赛智联**600602.SH
a31,建仓破绽,--建仓破绽  成功了--20220303--持仓量_周线开始=20211217-结束=20220225--中间值=4.31--周数=8--换手率=22.9----交运股份**600676.SH
a31,建仓破绽,--建仓破绽  成功了--20220303--持仓量_周线开始=20211217-结束=20220225--中间值=9.52--周数=9--换手率=30.9----锦江在线**600650.SH
a31,建仓破绽,--建仓破绽  成功了--20220303--持仓量_周线开始=20211217-结束=20220225--中间值=4.38--周数=7--换手率=35.4----天药股份**600488.SH
a31,建仓破绽,--建仓破绽  成功了--20220303--持仓量_周线开始=20211217-结束=20220225--中间值=11.75--周数=6--换手率=81.3----克明食品**002661.SZ
a32,岛型反转缺口,--岛型反转缺口  成功了--下缺口:20220308--上缺口:20220309--持仓量_周线开始=20211224-结束=20220304--中间值=3.81--周数=7--换手率=182.4----中润资源**000506.SZ
a32,岛型反转缺口,--岛型反转缺口  成功了--下缺口:20220304--上缺口:20220310--持仓量_周线开始=20211224-结束=20220304--中间值=55.19--周数=6--换手率=74.0----文灿股份**603348.SH
a32,岛型反转缺口,--岛型反转缺口  成功了--下缺口:20220304--上缺口:20220310--持仓量_周线开始=20211224-结束=20220304--中间值=12.04--周数=6--换手率=77.3----银轮股份**002126.SZ
a32,岛型反转缺口,--岛型反转缺口  成功了--下缺口:20220307--上缺口:20220311--天佑德酒**002646.SZ
a32,岛型反转缺口,--岛型反转缺口  成功了--下缺口:20220304--上缺口:20220310--持仓量_周线开始=20211224-结束=20220304--中间值=19.21--周数=9--换手率=228.5----常熟汽饰**603035.SH
a4,短线强庄股,--短线强庄股成功了--20220311--持仓量_周线开始=20211231-结束=20220311--中间值=10.05--周数=7--换手率=88.6----电光科技**002730.SZ
a4,短线强庄股,--短线强庄股成功了--20220311--持仓量_周线开始=20211231-结束=20220311--中间值=9.67--周数=7--换手率=22.0----我乐家居**603326.SH
a4,短线强庄股,--短线强庄股成功了--20220311--持仓量_周线开始=20211231-结束=20220311--中间值=9.6--周数=7--换手率=70.2----中广核技**000881.SZ
a4,短线强庄股,--短线强庄股成功了--20220311--持仓量_周线开始=20211231-结束=20220311--中间值=4.47--周数=6--换手率=100.4----海南海药**000566.SZ
a5,神4,--------- 神4---------20220310--20220316--持仓量_周线开始=20211224-结束=20220304--中间值=8.37--周数=7--换手率=118.4----快意电梯--强势股票**002774.SZ
a51,神4_1,--------- 神4_1---------20220310--20220316--持仓量_周线开始=20211224-结束=20220304--中间值=8.37--周数=7--换手率=118.4----快意电梯--强势股票**002774.SZ
a6,神1,--神 1 成功了--涨停板日期:20220215--20220316--持仓量_周线开始=20211231-结束=20220311--中间值=5.58--周数=8--换手率=146.7----恒大高新**002591.SZ
a71,神2,--不是横盘-----神2  成功了---涨停板日期20220207 ----20220316--浙江建投**002761.SZ
a72,神2pro,--不是横盘-----神2pro  成功了---涨停板日期20220209 ----20220316--浙江建投**002761.SZ
a72,神2pro,--不是横盘-----神2pro  成功了---涨停板日期20220223 ----20220316--北大医药**000788.SZ
a72,神2pro,--下跌横盘-----神2pro  成功了---涨停板日期20220221 ----20220316--持仓量_周线开始=20211231-结束=20220311--中间值=6.19--周数=7--换手率=218.3----鹏博士**600804.SH
b8,龙战于野,阴线实体大于3.6最好:5.41--前边有涨停板-------龙战于野----20220314--持仓量_周线开始=20211231-结束=20220311--中间值=5.71--周数=8--换手率=130.9----哈工智能**000584.SZ
b8,龙战于野,阴线实体大于3.6最好:4.1--前边有涨停板-------龙战于野----20220314--持仓量_周线开始=20211231-结束=20220311--中间值=5.02--周数=10--换手率=441.3----广博股份**002103.SZ
b8,龙战于野,阴线实体大于3.6最好:8.37--前边有涨停板-------龙战于野----20220314--持仓量_周线开始=20211231-结束=20220311--中间值=6.38--周数=8--换手率=160.2----人人乐**002336.SZ
b8,龙战于野,阴线实体大于3.6最好:5.23--前边有涨停板-------龙战于野----20220314--持仓量_周线开始=20211231-结束=20220311--中间值=7.0--周数=6--换手率=280.9----奇信股份**002781.SZ
b8,龙战于野,阴线实体大于3.6最好:3.93--前边有涨停板-------龙战于野----20220314--持仓量_周线开始=20211231-结束=20220311--中间值=5.0--周数=8--换手率=181.7----久其软件**002279.SZ
b8,龙战于野,阴线实体大于3.6最好:3.18-----龙战于野----20220314--持仓量_周线开始=20211231-结束=20220311--中间值=3.88--周数=7--换手率=63.9----安凯客车**000868.SZ
b8,龙战于野,阴线实体大于3.6最好:5.01--前边有涨停板-------龙战于野----20220314--持仓量_周线开始=20211231-结束=20220311--中间值=7.8--周数=8--换手率=52.6----莱绅通灵**603900.SH
b83,V型反转,--------- V型反转---------20220316--持仓量_周线开始=20211231-结束=20220311--中间值=11.04--周数=7--换手率=80.0----永和智控**002795.SZ
b83,V型反转,--------- V型反转---------20220316--持仓量_周线开始=20211231-结束=20220311--中间值=7.31--周数=8--换手率=91.4----金逸影视**002905.SZ
b83,V型反转,--------- V型反转---------20220316--持仓量_周线开始=20211231-结束=20220311--中间值=11.55--周数=6--换手率=151.4----闽东电力**000993.SZ
b83,V型反转,--------- V型反转---------20220316--欢瑞世纪**000892.SZ
b83,V型反转,--------- V型反转---------20220316--持仓量_周线开始=20211231-结束=20220311--中间值=5.31--周数=7--换手率=29.7----耀皮玻璃**600819.SH
b83,V型反转,--------- V型反转---------20220316--大业股份**603278.SH
b83,V型反转,--------- V型反转---------20220316--麦格米特**002851.SZ
b83,V型反转,--------- V型反转---------20220316--持仓量_周线开始=20211231-结束=20220311--中间值=41.16--周数=8--换手率=163.3----和胜股份--强势股票**002824.SZ
b83,V型反转,--------- V型反转---------20220316--持仓量_周线开始=20211231-结束=20220311--中间值=10.84--周数=8--换手率=101.4----三特索道**002159.SZ
b83,V型反转,--------- V型反转---------20220316--持仓量_周线开始=20211231-结束=20220311--中间值=7.84--周数=7--换手率=181.5----铜峰电子**600237.SH
