,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75
0,603667.SH,20201231,7.45,7.65,7.42,7.58,7.44,0.13999999999999968,1.8817,17628.5,13354.583,7.494,18908.02,7.8146,17757.3546,8.2809,25564.5974,8.4971,35942.2271,8.3699,34195.8185,8.4901,32380.7595
1,603667.SH,20201230,7.41,7.47,7.34,7.44,7.41,0.03000000000000025,0.4049,15577.9,11551.758,7.508,20362.62,7.86,17659.6315,8.3047,25699.3506,8.502,36411.2357,8.3711,34158.1593,8.5075,32733.7195
2,603667.SH,20201229,7.37,7.5,7.32,7.41,7.37,0.040000000000000036,0.5427,18198.1,13496.512,7.614,20029.9,7.9069,18567.7454,8.3324,25879.1041,8.5087,36966.7763,8.3735,34152.8469,8.5287,32936.3901
3,603667.SH,20201228,7.65,7.66,7.3,7.37,7.67,-0.2999999999999998,-3.9113,25758.5,19165.845,7.732,19256.78,7.9631,18553.6069,8.3638,26074.3121,8.513,37297.8637,8.3757,34139.0072,8.5481,33329.3608
4,603667.SH,20201225,7.71,7.75,7.5,7.67,7.65,0.019999999999999574,0.2614,17377.1,13291.504,7.888,17656.372,8.0231,19006.3915,8.3959,26662.0032,8.5153,37241.4824,8.3787,34054.1859,8.5669,33401.7008
5,603667.SH,20201224,8.0,8.0,7.62,7.65,7.97,-0.3199999999999994,-4.0151,24901.5,19345.151,7.97,15960.772,8.0731,19888.11,8.4253,27272.59,8.5147,37256.1606,8.3798,34042.5824,8.5801,33751.2115
6,603667.SH,20201223,7.96,8.05,7.88,7.97,8.0,-0.03000000000000025,-0.375,13914.3,11085.743,8.054,17272.472,8.1338,19689.1869,8.455,27538.5959,8.5153,37312.9914,8.3813,33974.8049,8.5979,33865.9715
7,603667.SH,20201222,8.15,8.18,7.97,8.0,8.15,-0.15000000000000036,-1.8405,14332.5,11563.223,8.068,17195.182,8.1723,20208.7531,8.48,27967.7018,8.514,37578.3757,8.3809,34001.9374,8.6119,34023.3848
8,603667.SH,20201221,8.09,8.15,8.01,8.15,8.08,0.07000000000000028,0.8663,17756.46,14381.112,8.1,16631.442,8.2108,22180.6838,8.5026,28205.3826,8.5097,37587.0966,8.381,34011.8775,8.6233,34102.4768
9,603667.SH,20201218,8.07,8.12,8.03,8.08,8.07,0.009999999999999787,0.1239,8899.1,7185.371,8.104,16351.77,8.2569,22542.3369,8.5197,28792.1529,8.5056,37542.8712,8.3792,33991.2388,8.6343,34265.1093
10,603667.SH,20201217,8.01,8.16,7.79,8.07,8.04,0.030000000000001137,0.3731,31460.0,24969.48,8.098,20048.626,8.3162,24462.3969,8.5391,29805.4691,8.5021,37592.6247,8.3783,34044.368,8.6476,34775.2915
11,603667.SH,20201216,8.14,8.2,8.03,8.04,8.16,-0.120000000000001,-1.4706,13527.85,10916.927,8.112,17359.486,8.3708,24526.5354,8.5506,31216.5765,8.4987,37467.4475,8.3788,33977.668,8.6568,34733.4661
12,603667.SH,20201215,8.17,8.18,8.05,8.16,8.17,-0.009999999999999787,-0.1224,11513.8,9342.597,8.134,20982.856,8.4346,26725.6777,8.5782,32504.93,8.4945,37438.7012,8.3794,34039.8393,8.6679,34943.9308
13,603667.SH,20201214,8.08,8.2,8.05,8.17,8.05,0.11999999999999922,1.4907,16358.1,13292.348,8.166,24447.984,8.49,29660.3946,8.6076,34761.5471,8.4898,37421.6813,8.3789,34142.6225,8.6772,35037.1095
14,603667.SH,20201211,8.17,8.2,7.97,8.05,8.14,-0.08999999999999986,-1.1057,27383.38,22103.758,8.22,25639.464,8.5346,32453.5592,8.6468,36926.0847,8.4851,37386.4438,8.3773,34191.0506,8.6857,35127.0268
15,603667.SH,20201210,8.14,8.21,8.12,8.14,8.15,-0.009999999999999787,-0.1227,18014.3,14698.537,8.304,24296.52,8.59,32708.0454,8.6997,38393.0056,8.4819,37262.8858,8.3777,34214.355,8.6961,35189.8191
16,603667.SH,20201209,8.4,8.4,8.1,8.15,8.32,-0.16999999999999993,-2.0433,31644.7,26102.467,8.376,28687.18,8.6369,33927.7685,8.7441,40494.8965,8.4777,37210.8526,8.3775,34302.2724,8.7069,35715.7351
