,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75
0,002221.SZ,20201231,9.92,10.15,9.85,10.14,9.92,0.22000000000000064,2.2177,101977.97,102180.944,9.954,115919.664,10.1538,118764.3531,10.7679,207024.0347,9.8038,181207.0381,9.7236,193156.4183,10.0533,167524.8012
1,002221.SZ,20201230,9.82,10.11,9.76,9.92,9.79,0.13000000000000078,1.3279,111429.23,111112.497,9.894,124617.74,10.1708,118372.6931,10.7706,208650.6506,9.7974,181507.2253,9.7214,197048.5901,10.0389,167892.9316
2,002221.SZ,20201229,9.82,9.96,9.74,9.79,9.82,-0.030000000000001137,-0.3055,95992.33,94261.912,9.934,128064.766,10.2077,122310.9377,10.7771,211259.3168,9.7918,181776.3269,9.7177,198133.5801,10.0309,168209.7827
3,002221.SZ,20201228,10.16,10.21,9.81,9.82,10.1,-0.27999999999999936,-2.7723,141137.47,140745.764,9.996,140661.198,10.2715,126017.3592,10.7912,216974.9065,9.7858,182046.5769,9.7149,200290.7624,10.0244,168749.5997
4,002221.SZ,20201225,9.85,10.23,9.81,10.1,9.84,0.2599999999999998,2.6423,129061.32,129421.69,10.138,133625.628,10.3446,128702.9146,10.8003,222484.2418,9.7789,182169.9787,9.7125,202698.2396,10.0216,168103.2141
5,002221.SZ,20201224,10.2,10.23,9.84,9.84,10.12,-0.27999999999999936,-2.7668,145468.35,145230.869,10.206,134660.06,10.4208,129304.4446,10.7982,228642.9582,9.7705,182626.7518,9.7063,204321.2041,10.016,168151.9971
6,002221.SZ,20201223,10.03,10.25,10.03,10.12,10.1,0.019999999999999574,0.198,128664.36,130457.73,10.362,131615.96,10.5277,127742.99,10.8047,230637.7394,9.7627,182452.9701,9.7017,206439.6966,10.0159,167595.0656
7,002221.SZ,20201222,10.53,10.59,10.09,10.1,10.53,-0.4299999999999997,-4.0836,158974.49,163679.89,10.378,122558.118,10.6123,127259.3254,10.8026,234531.6,9.7523,182356.0485,9.6976,209844.8369,10.0132,167199.7765
8,002221.SZ,20201221,10.54,10.64,10.38,10.53,10.44,0.08999999999999986,0.8621,105959.62,111378.207,10.434,106246.214,10.6946,124788.9,10.7988,238069.5026,9.7433,182186.6545,9.6939,215131.2184,10.0091,166565.1097
9,002221.SZ,20201218,10.67,10.69,10.36,10.44,10.62,-0.17999999999999972,-1.6949,134233.48,140794.81,10.4,104431.568,10.75,127751.4015,10.7744,240610.9365,9.7316,182508.1066,9.6851,218837.7136,10.0001,166637.6179
10,002221.SZ,20201217,10.21,10.65,10.18,10.62,10.2,0.41999999999999993,4.1176,130247.85,136238.072,10.392,110110.154,10.8146,131326.4662,10.7524,242486.1691,9.7214,183143.0459,9.6719,219619.7476,9.9909,166010.1923
11,002221.SZ,20201216,10.36,10.49,10.17,10.2,10.38,-0.1800000000000015,-1.7341,83375.15,86170.984,10.392,112895.746,10.8592,141627.0354,10.7165,242205.3776,9.7119,183228.1019,9.6599,220432.0134,9.9793,166376.0988
12,002221.SZ,20201215,10.31,10.44,10.22,10.38,10.36,0.02000000000000135,0.1931,77414.97,80010.783,10.506,131430.654,10.9538,155285.5615,10.6912,242558.2982,9.7047,183773.3717,9.6498,221954.0,9.9755,167535.2348
13,002221.SZ,20201214,10.57,10.57,10.31,10.36,10.4,-0.040000000000000924,-0.3846,96886.39,100715.064,10.648,143323.902,11.0577,178092.7308,10.6682,245031.5688,9.6968,184975.6007,9.6395,224130.7948,9.9708,168082.6308
