,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75
0,600609.SH,20201231,5.58,5.92,5.58,5.73,5.6,0.13000000000000078,2.3214,239737.52,138310.862,5.686,256301.472,5.6008,274545.6215,5.6221,264333.3247,6.6101,225161.9477,6.3596,213890.0783,6.0323,176036.8844
1,600609.SH,20201230,5.45,5.81,5.43,5.6,5.49,0.10999999999999943,2.0036,212251.08,119428.386,5.688,319686.224,5.5692,266363.1223,5.6185,259591.3459,6.6081,225329.8542,6.3568,213734.5246,6.0495,175188.0593
2,600609.SH,20201229,5.8,5.8,5.37,5.49,5.84,-0.34999999999999964,-5.9932,259107.21,144895.003,5.752,366246.608,5.55,257938.3723,5.6174,255355.4868,6.6088,225596.5887,6.354,214097.5114,6.0663,173509.2009
3,600609.SH,20201228,5.68,5.91,5.62,5.84,5.77,0.07000000000000028,1.2132,312638.5,181171.668,5.73,356835.9,5.5431,245635.3454,5.6176,250653.6279,6.6096,226159.0308,6.3514,214771.376,6.0844,171179.9764
4,600609.SH,20201225,5.63,5.83,5.63,5.77,5.74,0.02999999999999936,0.5226,257773.05,147965.433,5.68,346591.318,5.5054,237540.3569,5.6132,244714.5897,6.6044,224503.0679,6.3465,214760.8425,6.1003,168225.1611
5,600609.SH,20201224,6.02,6.1,5.66,5.74,5.92,-0.17999999999999972,-3.0405,556661.28,325840.216,5.622,348637.508,5.5015,230316.2331,5.6126,240503.5562,6.5999,223514.9981,6.3407,214922.3072,6.1176,166003.0649
6,600609.SH,20201223,5.35,5.92,5.35,5.92,5.38,0.54,10.0372,445053.0,257877.608,5.538,265918.528,5.4985,200448.4585,5.61,228702.9571,6.5952,220184.1347,6.3331,212911.3961,6.1351,159782.352
7,600609.SH,20201222,5.56,5.6,5.35,5.38,5.59,-0.20999999999999996,-3.7567,212053.67,115747.989,5.428,207029.776,5.5008,183812.01,5.6076,221846.2897,6.5895,217896.0242,6.3257,212360.353,6.15,155255.9503
8,600609.SH,20201221,5.4,5.66,5.31,5.59,5.48,0.10999999999999943,2.0073,261415.59,144151.595,5.468,214763.554,5.5577,194133.6054,5.6135,218710.8997,6.5878,217490.8337,6.3222,214082.0076,6.1712,154847.1649
9,600609.SH,20201218,5.28,5.63,5.25,5.48,5.32,0.16000000000000014,3.0075,268004.0,147310.97,5.414,189153.442,5.5862,195548.5969,5.6112,214001.5409,6.5852,217343.5687,6.317,213775.5867,6.1928,154974.3987
10,600609.SH,20201217,5.29,5.39,5.23,5.32,5.37,-0.04999999999999982,-0.9311,143066.38,75801.062,5.388,156098.508,5.6354,210245.3646,5.6091,208547.7512,6.5817,216245.7578,6.3125,215080.3249,6.21,154104.7448
11,600609.SH,20201216,5.5,5.5,5.33,5.37,5.58,-0.20999999999999996,-3.7634,150609.24,81504.244,5.404,147318.804,5.6777,215157.8254,5.6115,208320.2474,6.5799,216036.6407,6.3086,216437.5395,6.2245,154794.9801
12,600609.SH,20201215,5.35,5.64,5.29,5.58,5.32,0.2599999999999998,4.8872,250722.56,137375.082,5.4,158677.686,5.7154,224451.8146,5.6179,210472.3041,6.5772,215909.8569,6.3018,216971.4731,6.2433,154471.2077
13,600609.SH,20201214,5.3,5.4,5.12,5.32,5.35,-0.02999999999999936,-0.5607,133365.03,70293.903,5.428,141305.062,5.7277,223539.1954,5.6153,208622.5344,6.5729,215438.1061,6.2927,216049.0178,6.2617,152256.2001
14,600609.SH,20201211,5.43,5.46,5.23,5.35,5.4,-0.05000000000000071,-0.9259,102729.33,54815.786,5.504,148308.098,5.7692,238715.4554,5.6232,210805.7924,6.5695,215569.453,6.2848,216158.5082,6.2849,152042.1507
15,600609.SH,20201210,5.33,5.45,5.32,5.4,5.35,0.05000000000000071,0.9346,99167.86,53385.057,5.624,173518.066,5.8038,261079.9885,5.6438,211519.1859,6.5642,215379.1502,6.2778,216532.3611,6.3075,152917.3285
16,600609.SH,20201209,5.7,5.73,5.35,5.35,5.72,-0.3700000000000001,-6.4685,207403.65,114388.123,5.768,222931.376,5.8469,300412.0415,5.6776,210965.3597,6.5583,215251.1457,6.2703,216873.985,6.3312,153252.2216
17,600609.SH,20201208,5.68,5.83,5.64,5.72,5.7,0.019999999999999574,0.3509,163859.44,94069.229,5.89,237412.742,5.8669,313168.4577,5.7124,206513.5344,6.5525,214650.3216,6.2622,215977.8793,6.3585,152616.162
18,600609.SH,20201207,5.78,5.92,5.7,5.7,5.95,-0.25,-4.2017,168380.21,97404.778,5.97,296453.25,5.8192,309856.6292,5.7368,203594.3065,6.5447,214240.7049,6.2521,215501.0667,6.3792,153415.2535
19,600609.SH,20201204,6.02,6.2,5.91,5.95,6.12,-0.16999999999999993,-2.7778,228779.17,137775.605,6.004,304162.882,5.7738,312189.6085,5.7644,200926.295,6.5365,213568.8314,6.242,215216.6902,6.4013,153572.9229
20,600609.SH,20201203,6.01,6.23,5.79,6.12,5.96,0.16000000000000014,2.6846,346234.41,208796.937,5.986,312693.268,5.7185,310214.8069,5.7847,195344.8774,6.5269,212763.9754,6.2312,214500.3568,6.4212,152450.4675
21,600609.SH,20201202,6.06,6.23,5.96,5.96,6.12,-0.16000000000000014,-2.6144,279810.48,169343.56,5.91,291218.088,5.6485,305255.4508,5.8021,187142.5759,6.5158,211282.0179,6.2198,213538.2695,6.4405,151088.8449
22,600609.SH,20201201,5.88,6.22,5.72,6.12,5.87,0.25,4.2589,459061.98,277126.501,5.89,301387.274,5.6215,289770.8169,5.825,180323.9971,6.5053,210173.3319,6.2085,212541.2555,6.4687,149592.1753
23,600609.SH,20201130,5.83,5.98,5.75,5.87,5.86,0.009999999999999787,0.1706,206928.37,121163.135,5.826,288268.53,5.5785,259706.9623,5.8426,169202.77,6.4938,208451.1529,6.1954,210481.5539,6.4983,146240.6553
24,600609.SH,20201127,5.7,6.0,5.66,5.86,5.74,0.1200000000000001,2.0906,271431.1,158499.527,5.844,368979.766,5.55,251423.55,5.8747,165713.8241,6.4864,208147.2739,6.1851,210294.3392,6.5276,146564.7825
25,600609.SH,20201126,5.71,5.85,5.56,5.74,5.86,-0.1200000000000001,-2.0478,238858.51,136279.723,5.794,389340.958,5.5369,239060.4808,5.9062,160294.1671,6.4809,207716.5217,6.1747,209504.776,6.5615,146135.5901
26,600609.SH,20201125,5.76,6.1,5.67,5.86,5.8,0.0600000000000005,1.0345,330656.41,195128.687,5.666,365730.39,5.5377,229501.9731,5.94,156326.5976,6.4775,207540.0664,6.1644,209195.3322,6.5961,148795.7769
