,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75
0,002866.SZ,20201231,17.21,17.75,17.18,17.67,17.27,0.40000000000000213,2.3162,43697.67,76573.291,17.132,44611.7,16.8385,56532.1077,16.4109,38329.3447,17.6872,63832.6933,17.0965,65157.8941,17.1635,35965.8785
1,002866.SZ,20201230,17.32,17.66,17.07,17.27,17.38,-0.10999999999999943,-0.6329,49585.8,86040.73,16.954,44463.318,16.7738,55892.71,16.3779,37661.5794,17.6633,64175.3712,17.0782,65501.6659,17.1664,35947.9923
2,002866.SZ,20201229,16.78,17.49,16.67,17.38,16.76,0.6199999999999974,3.6993,60645.06,104502.89,16.93,46659.792,16.7338,54356.28,16.3509,36784.3912,17.6409,64525.0624,17.0647,65848.0021,17.1879,35774.6991
3,002866.SZ,20201228,16.35,17.17,16.33,16.76,16.58,0.18000000000000327,1.0856,35205.08,59181.456,16.812,46206.81,16.6762,51433.7523,16.3221,35784.7424,17.6111,64527.8758,17.0527,66323.3076,17.2089,35533.3636
4,002866.SZ,20201225,16.74,16.75,16.28,16.58,16.78,-0.20000000000000284,-1.1919,33924.89,56111.096,16.77,50263.076,16.6677,52432.6692,16.3262,35907.1412,17.5837,64625.5899,17.0429,66884.2666,17.2472,35417.7263
5,002866.SZ,20201224,16.93,17.06,16.69,16.78,17.15,-0.36999999999999744,-2.1574,42955.76,72438.131,16.812,60593.27,16.65,53519.3485,16.3432,36206.2726,17.5578,64728.4373,17.0281,67620.6975,17.2881,35810.5369
6,002866.SZ,20201223,16.61,17.28,16.25,17.15,16.79,0.35999999999999943,2.1441,60568.17,100851.568,16.922,74689.596,16.6,52458.9177,16.3453,35682.6926,17.5322,64815.1106,17.0121,68679.3841,17.3311,35680.2969
7,002866.SZ,20201222,16.52,16.89,16.28,16.79,16.55,0.23999999999999844,1.4502,58380.15,96913.235,16.642,67978.332,16.5454,51194.14,16.3379,34609.1112,17.5022,64959.3712,16.9891,68916.6665,17.3673,35283.7627
8,002866.SZ,20201221,16.89,16.95,16.35,16.55,16.79,-0.23999999999999844,-1.4294,55486.41,92201.893,16.504,69990.964,16.5192,49699.7554,16.3332,33379.5382,17.4815,65051.3891,16.9611,68739.3976,17.4099,35125.7589
9,002866.SZ,20201218,17.33,17.39,16.7,16.79,17.33,-0.5399999999999991,-3.116,85575.86,144448.981,16.56,65970.782,16.4746,47736.8554,16.3391,32735.8026,17.4621,65490.7058,16.9333,68562.0987,17.4573,34858.6135
10,002866.SZ,20201217,15.69,17.33,15.2,17.33,15.75,1.5799999999999983,10.0317,113437.39,190022.763,16.552,54778.052,16.3808,42525.9708,16.32,31447.125,17.4404,65229.6936,16.9053,68296.1827,17.4953,34237.254
11,002866.SZ,20201216,15.97,16.37,15.65,15.75,16.1,-0.3500000000000014,-2.1739,27011.85,42930.623,16.412,36621.014,16.2346,34901.7277,16.2876,29096.49,17.4144,64698.1416,16.8766,67808.1366,17.5295,33629.4899
12,002866.SZ,20201215,15.81,16.26,15.41,16.1,16.83,-0.7299999999999969,-4.3375,68443.31,108174.635,16.592,40856.844,16.2092,34172.1877,16.3171,28868.5738,17.3977,64861.751,16.8568,67841.7289,17.5969,33827.6319
13,002866.SZ,20201214,16.69,17.19,16.6,16.83,16.75,0.0799999999999983,0.4776,35385.5,59562.647,16.642,36778.526,16.1562,31158.9508,16.3409,27431.4765,17.3814,64719.0106,16.8355,67768.2956,17.6657,33575.4205
14,002866.SZ,20201211,16.53,16.76,16.27,16.75,16.63,0.120000000000001,0.7216,29612.21,48965.83,16.502,35535.458,16.0808,30194.8369,16.3412,27030.7,17.3593,64909.8934,16.8067,67806.9939,17.7189,33872.2192
15,002866.SZ,20201210,16.58,16.75,16.3,16.63,16.65,-0.019999999999999574,-0.1201,22652.2,37512.359,16.44,38438.228,16.0292,29164.5085,16.3426,26772.3203,17.3394,65071.3558,16.7788,67898.1021,17.774,34238.3124
16,002866.SZ,20201209,16.39,16.94,16.35,16.65,16.35,0.29999999999999716,1.8349,48191.0,80337.679,16.404,41698.418,15.9908,29028.1223,16.3491,27044.9674,17.3215,65412.7433,16.7485,67937.1915,17.8376,34774.1745
17,002866.SZ,20201208,16.12,16.82,16.07,16.35,16.13,0.22000000000000242,1.3639,48051.72,79333.492,16.268,38053.96,15.9577,26685.1446,16.36,26299.2929,17.3057,65630.8217,16.7182,67874.5116,17.9092,35379.3679
18,002866.SZ,20201207,16.44,16.58,16.08,16.13,16.44,-0.3100000000000023,-1.8856,29170.16,47364.593,16.112,32010.488,15.9438,24413.4254,16.3835,26173.4926,17.2904,65823.1688,16.6903,67910.9428,17.9937,36468.8571
19,002866.SZ,20201204,16.31,17.0,16.31,16.44,16.45,-0.00999999999999801,-0.0608,44126.06,73228.17,15.972,29040.902,15.9392,23583.1338,16.4232,26973.6876,17.2767,66289.8378,16.6678,67923.417,18.0653,36698.0896
20,002866.SZ,20201203,15.99,16.48,15.8,16.45,15.97,0.47999999999999865,3.0056,38953.15,62972.28,15.768,23721.256,15.9115,22661.9692,16.4612,27994.7968,17.2644,66767.0888,16.6452,67844.6972,18.1317,36882.9267
21,002866.SZ,20201202,15.64,16.0,15.55,15.97,15.57,0.40000000000000036,2.569,29968.71,47302.222,15.56,21784.872,15.9108,20933.7169,16.4944,28144.4982,17.2499,67416.2775,16.6239,67832.1485,18.1944,37685.1215
22,002866.SZ,20201201,15.4,15.64,15.34,15.57,15.43,0.14000000000000057,0.9073,17834.36,27712.414,15.536,20361.534,15.9554,20243.3277,16.5635,29968.2182,17.2367,67619.3123,16.6036,67848.6413,18.2789,38567.1631
23,002866.SZ,20201130,15.42,15.57,15.3,15.43,15.42,0.009999999999999787,0.0649,14322.23,22147.089,15.638,20038.25,16.0154,20391.5615,16.7041,30659.9988,17.2174,68023.2834,16.5846,68003.2803,18.3719,40406.2009
24,002866.SZ,20201127,15.43,15.5,15.23,15.42,15.41,0.009999999999999787,0.0649,17527.83,26943.346,15.778,21349.64,16.09,21340.39,16.8403,31164.4624,17.2038,68395.5986,16.5721,68137.6511,18.4868,43266.6728
25,002866.SZ,20201126,15.8,15.82,15.35,15.41,15.85,-0.4399999999999995,-2.776,29271.23,45279.945,15.938,21390.532,16.2038,23020.2985,16.9709,31681.0047,17.193,68756.747,16.5581,68269.138,18.5727,45009.228
26,002866.SZ,20201125,16.18,16.24,15.83,15.85,16.08,-0.22999999999999865,-1.4303,22852.02,36435.438,16.09,19240.16,16.3385,24160.6162,17.0829,31672.5379,17.1872,69260.385,16.5422,68342.8063,18.67,47502.9668
