,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34
0,601127.SH,20201231,15.61,17.08,15.61,17.08,15.53,1.549999999999999,9.9807,772769.6,1308035.031,16.278,575235.526,16.7723,594372.6154,16.9979,547824.9491
1,601127.SH,20201230,15.24,16.1,15.04,15.53,15.17,0.35999999999999943,2.3731,414251.55,648054.33,15.95,505958.492,16.8285,590948.4108,16.7844,528419.1441
2,601127.SH,20201229,16.53,16.78,15.01,15.17,16.63,-1.459999999999999,-8.7793,494679.31,777141.47,16.112,516572.432,16.8792,594677.4323,16.6059,518648.8735
3,601127.SH,20201228,17.65,17.89,16.5,16.63,16.98,-0.3500000000000014,-2.0612,596856.61,1015697.659,16.314,536368.604,16.9392,598921.9592,16.4412,506490.9168
4,601127.SH,20201225,15.46,16.98,14.85,16.98,15.44,1.540000000000001,9.9741,597620.56,954498.89,16.502,555520.716,16.9954,595416.6269,16.2441,492058.2409
5,601127.SH,20201224,15.91,16.18,15.19,15.44,16.34,-0.9000000000000004,-5.508,426384.43,661912.565,16.506,570028.088,17.0346,598776.5808,16.0418,479362.7821
6,601127.SH,20201223,15.8,16.95,15.65,16.34,16.18,0.16000000000000014,0.9889,467321.25,770267.604,16.798,650374.874,17.19,625554.2808,15.8871,475589.1824
7,601127.SH,20201222,17.05,17.19,16.18,16.18,17.57,-1.3900000000000006,-7.9112,593660.17,990857.422,17.056,609110.038,17.3654,603900.1846,15.7026,466903.9541
8,601127.SH,20201221,16.93,18.3,16.3,17.57,17.0,0.5700000000000003,3.3529,692617.17,1189423.585,17.738,672660.104,17.7123,632889.9469,15.4959,451987.7432
9,601127.SH,20201218,16.06,17.97,15.96,17.0,16.9,0.10000000000000142,0.5917,670157.42,1144423.581,17.786,679787.658,18.1292,609670.7185,15.2415,433589.8235
10,601127.SH,20201217,15.87,17.26,15.87,16.9,17.63,-0.7300000000000004,-4.1407,828118.36,1363566.912,17.624,638301.94,18.4292,616472.8708,15.0006,415985.4179
11,601127.SH,20201216,19.69,19.7,17.63,17.63,19.59,-1.9600000000000009,-10.0051,260997.07,476584.998,17.434,582649.9,18.5908,615955.0362,14.7612,393667.2535
12,601127.SH,20201215,18.02,19.59,17.91,19.59,17.81,1.7800000000000011,9.9944,911410.5,1737542.751,17.38,640707.944,18.6192,661102.3192,14.5068,387466.3085
13,601127.SH,20201214,16.39,17.81,15.98,17.81,16.19,1.6199999999999974,10.0062,728254.94,1252711.335,16.96,586685.836,18.6354,656344.5769,14.1915,361915.8821
14,601127.SH,20201211,16.07,16.4,15.25,16.19,15.95,0.240000000000002,1.5047,462728.83,735165.396,16.89,595933.754,18.7762,631565.7131,13.9309,341671.9132
15,601127.SH,20201210,16.85,16.86,15.8,15.95,17.36,-1.4100000000000001,-8.1221,549858.16,888804.249,17.376,540551.588,18.9038,613587.0115,13.7232,329564.6829
16,601127.SH,20201209,17.28,18.23,16.9,17.36,17.49,-0.129999999999999,-0.7433,551287.29,967515.587,18.324,624685.372,18.9254,574836.0162,13.5276,315091.8429
17,601127.SH,20201208,17.47,17.97,16.84,17.49,17.46,0.029999999999997584,0.1718,641299.96,1118698.965,19.45,592581.354,18.7246,560402.3208,13.2944,300605.7071
18,601127.SH,20201207,17.0,17.95,16.76,17.46,18.62,-1.1600000000000001,-6.2299,774494.53,1337051.523,20.132,616038.442,18.4108,576310.7146,13.0594,283697.7082
19,601127.SH,20201204,18.62,18.8,18.62,18.62,20.69,-2.0700000000000003,-10.0048,185818.0,346016.403,20.44,625416.838,18.0731,530075.4669,12.8253,262873.3691
20,601127.SH,20201203,23.72,24.38,20.69,20.69,22.99,-2.299999999999997,-10.0043,970527.08,2145901.25,20.316,757835.588,17.5546,525357.2962,12.5479,258872.3712
21,601127.SH,20201202,22.2,22.99,22.2,22.99,20.9,2.09,10.0,390767.2,889183.615,20.138,733642.142,16.7938,464225.8062,12.2165,232108.7979
22,601127.SH,20201201,18.21,20.9,17.5,20.9,19.0,1.8999999999999986,10.0,758585.4,1495151.443,19.468,736714.644,15.7808,442856.9623,11.82,224159.1938
23,601127.SH,20201130,18.3,19.8,18.2,19.0,18.0,1.0,5.5556,821386.51,1588600.592,18.858,630798.706,14.9008,390816.7277,11.4774,206042.4809
24,601127.SH,20201127,19.5,21.7,17.97,18.0,19.8,-1.8000000000000007,-9.0909,847911.75,1652954.902,18.304,475740.448,14.1754,333887.6715,11.2071,188541.5853
25,601127.SH,20201126,20.0,20.31,17.8,19.8,19.64,0.16000000000000014,0.8147,849559.85,1629308.169,17.654,378887.948,13.5546,276828.7392,10.9441,165557.3038
26,601127.SH,20201125,18.2,19.64,18.2,19.64,17.85,1.7899999999999991,10.028,406129.71,773166.376,16.376,378597.794,12.8085,224245.2862,10.6144,141104.7588
27,601127.SH,20201124,17.85,17.85,17.7,17.85,16.23,1.620000000000001,9.9815,229005.71,408721.681,15.062,332059.114,12.0808,215933.9269,10.2824,129510.0026
28,601127.SH,20201123,16.23,16.23,16.23,16.23,14.75,1.4800000000000004,10.0339,46095.22,74812.542,13.868,311154.328,11.4823,211550.6792,10.0035,123197.985
29,601127.SH,20201120,14.47,14.75,14.36,14.75,13.41,1.3399999999999999,9.9925,363649.25,534085.071,12.782,337098.826,10.9377,214659.4315,9.7691,122414.3609
30,601127.SH,20201119,14.38,14.38,13.2,13.41,13.07,0.33999999999999986,2.6014,848109.08,1196511.264,11.796,286963.422,10.4892,191847.02,9.5844,112140.8391
31,601127.SH,20201118,12.6,13.07,12.56,13.07,11.88,1.1899999999999995,10.0168,173436.31,221514.498,11.006,133754.076,10.1354,132116.1392,9.4379,88188.5821
32,601127.SH,20201117,11.47,11.88,11.16,11.88,10.8,1.08,10.0,124481.78,146118.042,10.306,115328.57,9.8038,124105.7131,9.3118,84028.4388
33,601127.SH,20201116,10.0,10.8,9.88,10.8,9.82,0.9800000000000004,9.9796,175817.71,181951.132,9.916,111661.34,9.5808,118389.0331,9.225,81754.8068
34,601127.SH,20201113,9.64,10.05,9.47,9.82,9.46,0.35999999999999943,3.8055,112972.23,110110.593,9.776,109692.79,9.4323,108148.9015,9.1726,77684.1221
35,601127.SH,20201112,9.67,9.74,9.35,9.46,9.57,-0.10999999999999943,-1.1494,82062.35,78068.506,9.848,146714.752,9.3654,102532.5762,9.1482,76111.9109
36,601127.SH,20201111,9.81,9.9,9.55,9.57,9.93,-0.35999999999999943,-3.6254,81308.78,78975.415,9.97,164706.98,9.34,100149.5492,9.13,74652.1782
37,601127.SH,20201110,9.97,10.24,9.8,9.93,10.1,-0.16999999999999993,-1.6832,106145.63,105721.392,9.886,165747.024,9.3192,98339.7662,9.1026,72561.6553
38,601127.SH,20201109,10.3,10.3,9.8,10.1,10.18,-0.08000000000000007,-0.7859,165974.96,167185.526,9.684,157935.478,9.2808,94694.6154,9.0635,69913.6085
39,601127.SH,20201106,10.67,11.07,10.1,10.18,10.07,0.10999999999999943,1.0924,298082.04,314146.038,9.426,139062.012,9.2346,87037.1569,9.0182,65597.0168
40,601127.SH,20201105,9.45,10.07,9.22,10.07,9.15,0.9199999999999999,10.0546,172023.49,166534.933,9.142,93305.758,9.1823,69220.6154,8.9644,57181.8685
41,601127.SH,20201104,8.99,9.35,8.92,9.15,8.92,0.23000000000000043,2.5785,86509.0,79075.274,8.924,68934.048,9.1146,59817.5831,8.9121,52959.0532
42,601127.SH,20201103,8.98,9.33,8.82,8.92,8.81,0.10999999999999943,1.2486,67087.9,60386.773,8.868,60171.448,9.1354,57821.9362,8.8965,51051.2979
43,601127.SH,20201102,8.75,9.02,8.47,8.81,8.76,0.05000000000000071,0.5708,71607.63,62856.09,8.874,54745.868,9.1808,61929.0715,8.89,49609.8215
44,601127.SH,20201030,8.95,9.3,8.7,8.76,8.98,-0.22000000000000064,-2.4499,69300.77,62337.897,8.938,50640.942,9.2146,67391.3431,8.8832,48274.0085
45,601127.SH,20201029,8.72,9.12,8.64,8.98,8.87,0.11000000000000121,1.2401,50164.94,44694.781,9.046,48337.108,9.2954,79472.5192,8.8818,46891.6335
46,601127.SH,20201028,8.95,9.11,8.83,8.87,8.95,-0.08000000000000007,-0.8939,42696.0,38238.291,9.136,50055.854,9.3015,80724.9223,8.8774,46005.0876
47,601127.SH,20201027,9.13,9.19,8.85,8.95,9.13,-0.1800000000000015,-1.9715,39960.0,35863.591,9.262,54802.254,9.28,78838.5623,8.8791,45532.7332
48,601127.SH,20201026,9.3,9.37,9.05,9.13,9.3,-0.16999999999999993,-1.828,51083.0,46875.344,9.372,60103.654,9.2338,76680.7162,8.8762,44886.4721
49,601127.SH,20201023,9.42,9.71,9.26,9.3,9.43,-0.129999999999999,-1.3786,57781.6,54630.72,9.384,59843.868,9.1754,73858.7246,8.8665,44349.3209
50,601127.SH,20201022,9.43,9.49,9.2,9.43,9.5,-0.07000000000000028,-0.7368,58758.67,54876.979,9.408,60400.666,9.0954,70910.2938,8.8559,43546.3347
51,601127.SH,20201021,9.55,9.63,9.34,9.5,9.5,0.0,0.0,66428.0,63043.827,9.424,72745.064,9.0215,67494.2046,8.84,42627.2821
52,601127.SH,20201020,9.23,9.62,9.15,9.5,9.19,0.3100000000000005,3.3732,66467.0,62527.467,9.374,87982.896,8.9392,64979.1538,8.8168,41432.6059
53,601127.SH,20201019,9.4,9.57,9.17,9.19,9.42,-0.23000000000000043,-2.4416,49784.07,46302.755,9.436,119960.708,8.8838,62327.1877,8.7971,40261.8441
54,601127.SH,20201016,9.48,9.65,9.34,9.42,9.51,-0.08999999999999986,-0.9464,60565.59,57401.876,9.41,123293.13,8.8638,62126.7431,8.7897,39523.0956
55,601127.SH,20201015,9.36,9.85,9.3,9.51,9.25,0.2599999999999998,2.8108,120480.66,115905.864,9.244,114814.676,8.8331,60345.8846,8.7768,38374.4312
56,601127.SH,20201014,9.5,9.6,9.12,9.25,9.81,-0.5600000000000005,-5.7085,142617.16,133653.902,9.012,93100.144,8.7931,55656.3762,8.7591,36015.8671
57,601127.SH,20201013,9.09,9.97,9.01,9.81,9.06,0.75,8.2781,226356.06,218357.98,8.836,67456.134,8.7615,47180.5515,8.7544,33157.4079
58,601127.SH,20201012,8.68,9.19,8.68,9.06,8.59,0.47000000000000064,5.4715,66446.18,59820.718,8.526,26075.322,8.6715,30555.5469,8.7347,27965.6856
59,601127.SH,20201009,8.59,8.65,8.45,8.59,8.35,0.2400000000000002,2.8743,18173.32,15578.759,8.408,15655.988,8.6362,26683.69,8.7388,27268.3815
60,601127.SH,20200930,8.37,8.46,8.26,8.35,8.37,-0.019999999999999574,-0.2389,11908.0,9944.782,8.376,18767.792,8.6338,26763.4992,8.7568,28174.0779
61,601127.SH,20200929,8.28,8.45,8.2,8.37,8.26,0.10999999999999943,1.3317,14397.11,12030.998,8.462,22784.48,8.6338,26768.0377,8.7782,29298.1074
62,601127.SH,20200928,8.44,8.6,8.22,8.26,8.47,-0.21000000000000085,-2.4793,19452.0,16226.828,8.574,29340.716,8.6277,27848.8577,8.8018,31471.2147
63,601127.SH,20200925,8.49,8.57,8.35,8.47,8.43,0.040000000000000924,0.4745,14349.51,12100.288,8.726,32933.202,8.6554,28017.5746,8.8374,34653.6535
64,601127.SH,20200924,8.75,8.75,8.39,8.43,8.78,-0.34999999999999964,-3.9863,33732.34,28771.041,8.83,41966.71,8.6731,28304.3585,8.8574,36252.4915
65,601127.SH,20200923,8.99,9.08,8.74,8.78,8.93,-0.15000000000000036,-1.6797,31991.44,28259.543,8.912,41706.53,8.6846,27724.1777,8.8768,36592.3932
66,601127.SH,20200922,9.04,9.34,8.92,8.93,9.02,-0.08999999999999986,-0.9978,47178.29,42968.332,8.884,37354.442,8.6792,26978.6838,8.8794,36447.3803
67,601127.SH,20200921,8.94,9.2,8.92,9.02,8.99,0.02999999999999936,0.3337,37414.43,33783.143,8.818,31141.192,8.6715,24889.7677,8.8791,36025.8503
68,601127.SH,20200918,8.78,9.19,8.77,8.99,8.84,0.15000000000000036,1.6968,59517.05,53636.63,8.726,27500.474,8.6646,24060.6538,8.88,35806.3515
69,601127.SH,20200917,8.7,8.88,8.6,8.84,8.64,0.1999999999999993,2.3148,32431.44,28419.358,8.598,17990.464,8.6538,20866.0438,8.8829,35337.3206
70,601127.SH,20200916,8.68,8.68,8.57,8.64,8.6,0.040000000000000924,0.4651,10231.0,8832.621,8.488,17193.73,8.6508,20895.9223,8.8862,35450.3665
71,601127.SH,20200915,8.62,8.69,8.52,8.6,8.56,0.03999999999999915,0.4673,16112.04,13885.418,8.484,19476.594,8.6738,22453.5431,8.8965,36242.2632
72,601127.SH,20200914,8.44,8.63,8.37,8.56,8.35,0.21000000000000085,2.515,19210.84,16335.926,8.504,19869.726,8.6962,23330.3769,8.9035,36843.2032
73,601127.SH,20200911,8.33,8.41,8.29,8.35,8.29,0.0600000000000005,0.7238,11967.0,10007.17,8.508,21265.556,8.7077,23837.9285,8.9062,37418.6771
74,601127.SH,20200910,8.63,8.72,8.22,8.29,8.62,-0.33000000000000007,-3.8283,28447.77,24021.766,8.58,23332.16,8.7446,24968.2438,8.9171,38336.3212
75,601127.SH,20200909,8.65,8.8,8.59,8.62,8.7,-0.08000000000000007,-0.9195,21645.32,18697.55,8.688,21647.082,8.7946,24677.3862,8.9376,39651.0241
76,601127.SH,20200908,8.59,8.75,8.55,8.7,8.58,0.11999999999999922,1.3986,18077.7,15662.499,8.75,22645.208,8.8223,24667.0538,8.9559,40074.9124
77,601127.SH,20200907,8.73,8.87,8.56,8.58,8.71,-0.13000000000000078,-1.4925,26189.99,22779.479,8.78,22627.092,8.8385,26375.6523,8.9709,41161.1703
78,601127.SH,20200904,8.72,8.8,8.66,8.71,8.83,-0.11999999999999922,-1.359,22300.02,19413.378,8.824,23953.066,8.8777,27855.6185,8.9825,41456.4926
79,601127.SH,20200903,8.93,8.94,8.8,8.83,8.93,-0.09999999999999964,-1.1198,20022.38,17714.574,8.87,25589.076,8.9108,29973.8862,8.9901,41751.7076
80,601127.SH,20200902,8.88,8.98,8.79,8.93,8.85,0.08000000000000007,0.904,26635.95,23720.994,8.882,27086.776,8.9392,31721.2292,8.988,42057.4844
81,601127.SH,20200901,8.82,8.93,8.75,8.85,8.8,0.049999999999998934,0.5682,17987.12,15890.242,8.838,26921.388,8.96,33439.0023,8.9844,42923.4141
82,601127.SH,20200831,8.95,9.09,8.8,8.8,8.94,-0.1399999999999988,-1.566,32819.86,29167.296,8.834,28656.184,8.9777,35911.1469,8.9939,44374.2944
83,601127.SH,20200828,8.93,9.02,8.8,8.94,8.89,0.049999999999998934,0.5624,30480.07,27105.165,8.862,27025.536,9.0062,40177.5238,9.0167,46672.3212
84,601127.SH,20200827,8.7,8.98,8.66,8.89,8.71,0.17999999999999972,2.0666,27510.88,24386.019,8.87,25231.722,9.0469,47652.5123,9.0274,48180.9391
85,601127.SH,20200826,8.85,8.88,8.64,8.71,8.83,-0.11999999999999922,-1.359,25809.01,22652.926,8.874,27787.442,9.0669,50821.6754,9.0332,50041.3159
86,601127.SH,20200825,8.98,9.0,8.8,8.83,8.94,-0.10999999999999943,-1.2304,26661.1,23726.857,8.95,31711.55,9.0962,52320.1362,9.0525,52592.0209
87,601127.SH,20200824,8.96,9.0,8.89,8.94,8.98,-0.040000000000000924,-0.4454,24666.62,22037.108,9.012,36346.83,9.0992,52350.8977,9.0577,54614.5556
88,601127.SH,20200821,8.93,9.03,8.91,8.98,8.91,0.07000000000000028,0.7856,21511.0,19306.861,9.064,39961.074,9.0977,52980.1015,9.0564,57283.8721
89,601127.SH,20200820,9.09,9.15,8.91,8.91,9.09,-0.17999999999999972,-1.9802,40289.48,36236.906,9.108,45452.274,9.1031,53629.3685,9.0504,59659.6491
90,601127.SH,20200819,9.14,9.24,9.04,9.09,9.14,-0.05000000000000071,-0.547,45429.55,41491.026,9.142,47419.378,9.1169,53881.7162,9.0386,60801.0012
91,601127.SH,20200818,9.21,9.35,9.13,9.14,9.2,-0.05999999999999872,-0.6522,49837.5,45931.734,9.158,55990.02,9.1062,53177.52,9.0157,60704.9626
92,601127.SH,20200817,9.22,9.26,9.11,9.2,9.2,0.0,0.0,42737.84,39251.085,9.224,71553.504,9.0946,52201.9808,8.9881,60247.9574
93,601127.SH,20200814,9.06,9.25,8.94,9.2,9.08,0.11999999999999922,1.3216,48967.0,44502.151,9.214,76747.936,9.0669,51725.5315,8.9607,59888.9441
94,601127.SH,20200813,9.18,9.28,9.07,9.08,9.17,-0.08999999999999986,-0.9815,50125.0,45957.584,9.192,76012.336,9.0246,50941.6815,8.9331,59449.2485
95,601127.SH,20200812,9.31,9.4,8.97,9.17,9.47,-0.3000000000000007,-3.1679,88282.76,80460.79,9.15,71399.536,8.9969,50406.4431,8.9098,59103.4682
96,601127.SH,20200811,9.18,9.89,9.07,9.47,9.15,0.3200000000000003,3.4973,127654.92,120016.194,9.1,60312.238,8.9831,49242.2054,8.8822,58501.1526
97,601127.SH,20200810,9.12,9.27,9.05,9.15,9.09,0.0600000000000005,0.6601,68710.0,63012.372,9.016,40771.548,8.9654,42196.2515,8.8527,56992.0374
98,601127.SH,20200807,8.86,9.09,8.8,9.09,8.87,0.22000000000000064,2.4803,45289.0,40470.572,9.004,35743.548,8.97,41142.4415,8.8392,57941.9174
99,601127.SH,20200806,8.94,8.97,8.79,8.87,8.92,-0.05000000000000071,-0.5605,27061.0,24009.353,8.976,33940.748,8.9613,40445.6685,8.8206,58074.4406
100,601127.SH,20200805,9.09,9.09,8.9,8.92,9.05,-0.13000000000000078,-1.4365,32846.27,29379.808,9.0,35959.646,8.9687,40851.54,8.8112,59060.1806
101,601127.SH,20200804,9.12,9.2,9.0,9.05,9.09,-0.03999999999999915,-0.44,29951.47,27150.212,8.984,36699.192,8.9562,40664.8108,8.8032,60400.1059
102,601127.SH,20200803,8.95,9.13,8.95,9.09,8.95,0.14000000000000057,1.5642,43570.0,39419.513,8.904,38464.288,8.9376,42674.51,8.7887,62869.5397
103,601127.SH,20200731,8.92,8.96,8.77,8.95,8.99,-0.040000000000000924,-0.4449,36275.0,32230.428,8.83,38383.668,8.9442,44501.2062,8.7839,65591.8185
104,601127.SH,20200730,8.83,8.99,8.77,8.99,8.84,0.15000000000000036,1.6968,37155.49,33035.776,8.838,45758.202,8.9921,50245.65,8.7897,69446.2785
