,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75
0,002030.SZ,20201231,34.22,34.96,33.85,34.3,34.2,0.09999999999999432,0.2924,279779.66,960615.619,34.878,370747.02,33.7531,355420.9354,33.5318,246227.7938,34.4051,549956.5016,32.3836,569677.0896,35.0433,307902.0065
1,002030.SZ,20201230,34.0,34.73,33.8,34.2,34.46,-0.259999999999998,-0.7545,224970.35,769838.369,34.816,380309.674,33.5877,342403.0508,33.5721,243375.6774,34.3025,550514.1722,32.3344,579908.0599,35.0076,310164.8048
2,002030.SZ,20201229,35.1,35.13,34.05,34.46,35.8,-1.3399999999999963,-3.743,333489.02,1150165.193,34.988,478946.708,33.4169,340457.75,33.6406,242490.1341,34.2043,551466.2615,32.2718,586646.0302,35.0065,311191.4576
3,002030.SZ,20201228,36.5,36.5,35.36,35.8,35.63,0.1699999999999946,0.4771,500019.42,1798336.109,35.188,589034.94,33.2846,324457.3523,33.7079,239744.3253,34.1018,551597.3115,32.2134,597774.0212,35.0108,312200.6397
4,002030.SZ,20201225,34.15,36.64,34.0,35.63,33.99,1.6400000000000006,4.8249,515476.65,1806652.639,34.476,542172.492,33.0754,298794.5862,33.7418,236824.0941,33.9865,550279.5741,32.1423,599821.5925,35.0292,309025.5672
5,002030.SZ,20201224,34.65,34.67,33.94,33.99,35.06,-1.0700000000000003,-3.0519,327592.93,1122602.115,33.574,477921.564,32.9377,275192.8392,33.8129,233256.7468,33.8749,549977.0093,32.0594,609581.4251,35.0568,305802.5333
6,002030.SZ,20201223,35.47,35.47,33.83,35.06,35.46,-0.3999999999999986,-1.128,718155.52,2485098.297,33.182,438480.55,32.8723,259583.4515,33.8797,232643.0429,33.7805,551056.8475,31.9794,613035.7487,35.1057,305597.5264
7,002030.SZ,20201222,32.65,35.46,32.56,35.46,32.24,3.219999999999999,9.9876,883930.18,3104368.61,32.542,318795.25,32.7692,217087.6677,33.9541,218429.7306,33.6749,550001.0301,31.882,612109.2143,35.1516,299390.388
8,002030.SZ,20201221,31.18,32.5,31.08,32.24,31.12,1.120000000000001,3.599,265707.18,848437.374,31.978,167411.686,32.6569,171371.0431,34.0144,199442.0218,33.5589,547508.026,31.7723,610129.0337,35.1908,294547.8799
9,002030.SZ,20201218,32.03,32.03,31.05,31.12,32.03,-0.9100000000000001,-2.8411,194222.01,611743.44,31.96,136379.682,32.7208,161081.4254,34.1944,199978.5144,33.4757,548657.3626,31.6792,610883.5141,35.2765,297964.7401
10,002030.SZ,20201217,31.78,32.44,31.78,32.03,31.86,0.1700000000000017,0.5336,130387.86,419046.895,32.132,137471.568,32.89,159375.1708,34.4056,206095.1909,33.3992,550775.9815,31.591,612366.428,35.3563,300191.7575
11,002030.SZ,20201216,32.8,32.8,31.78,31.86,32.64,-0.7800000000000011,-2.3897,119729.02,384232.515,32.274,136490.766,32.9615,161034.5808,34.5753,212720.3615,33.3207,553789.9351,31.4991,614595.4359,35.4092,303799.5675
12,002030.SZ,20201215,32.3,32.88,32.03,32.64,32.15,0.490000000000002,1.5241,127012.36,413902.68,32.518,145825.654,33.0508,161623.3238,34.7559,224709.7285,33.2487,557297.3459,31.4067,618086.9843,35.4839,306611.9972
13,002030.SZ,20201214,31.93,32.44,31.5,32.15,31.98,0.16999999999999815,0.5316,110547.16,354770.572,32.758,162153.97,33.0831,161152.7708,34.8574,227065.4459,33.1739,560296.2215,31.3157,622054.8631,35.5552,309934.0641
14,002030.SZ,20201211,32.74,32.9,31.57,31.98,32.74,-0.7600000000000016,-2.3213,199681.44,641481.194,32.956,164978.716,33.1815,167847.3731,34.9788,230703.9585,33.1009,563844.3399,31.2241,625522.2031,35.6299,314588.2228
15,002030.SZ,20201210,33.02,33.29,32.6,32.74,33.08,-0.3399999999999963,-1.0278,125483.85,412136.176,33.304,158184.494,33.3008,168143.3038,35.1026,235315.7191,33.0309,567989.6907,31.1304,627818.4152,35.7279,317024.138
16,002030.SZ,20201209,33.98,33.98,33.0,33.08,33.84,-0.7600000000000051,-2.2459,166403.46,555198.071,33.556,191010.536,33.4531,177079.9754,35.1529,241631.8709,32.9615,576564.7312,31.0329,633227.8859,35.8156,324813.7427
17,002030.SZ,20201208,33.3,34.45,33.24,33.84,33.14,0.7000000000000028,2.1123,208653.94,706374.626,33.554,184118.274,33.5538,180151.6162,35.2535,246371.8812,32.8762,581574.0752,30.9304,635485.2363,35.9407,328318.9957
