,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34
0,600276.SH,20201231,112.55,112.66,110.01,111.46,112.7,-1.240000000000009,-1.1003,281568.85,3139202.856,111.69,348077.254,107.0908,425163.5069,95.1697,297499.1944
1,600276.SH,20201230,108.98,113.39,108.8,112.7,108.28,4.420000000000002,4.082,362171.22,4048968.057,111.158,348430.358,105.4485,417262.6431,94.4062,297877.1835
2,600276.SH,20201229,111.82,112.63,106.05,108.28,111.0,-2.719999999999999,-2.4505,377975.34,4096371.02,109.818,335789.364,103.6638,409327.3238,93.6371,292965.1506
3,600276.SH,20201228,116.0,116.45,110.0,111.0,115.01,-4.010000000000005,-3.4867,394340.48,4419219.611,109.402,317161.592,102.1808,393510.1,92.9868,292173.0382
4,600276.SH,20201225,108.82,116.5,108.5,115.01,108.8,6.210000000000008,5.7077,324330.38,3706407.247,108.774,312240.65,100.43,380395.8523,92.3088,289410.4638
5,600276.SH,20201224,106.5,111.11,106.11,108.8,106.0,2.799999999999997,2.6415,283334.37,3099032.241,106.904,340138.704,98.5115,366648.3769,91.5547,289131.7241
6,600276.SH,20201223,107.39,108.15,105.35,106.0,106.2,-0.20000000000000284,-0.1883,298966.25,3188306.595,106.18,464246.916,97.0562,363308.1754,90.9691,290203.1221
7,600276.SH,20201222,107.8,108.98,106.0,106.2,107.86,-1.6599999999999966,-1.539,284836.48,3053487.975,104.382,486578.7,95.9269,363525.9362,90.5338,286730.7588
8,600276.SH,20201221,105.75,108.58,104.88,107.86,105.66,2.200000000000003,2.0822,369735.77,3961393.648,102.546,583920.444,94.68,366368.4477,90.0624,282462.79
9,600276.SH,20201218,105.81,107.45,104.42,105.66,105.18,0.47999999999998977,0.4564,463820.65,4920007.084,98.996,545744.814,93.1162,350209.0031,89.5415,277361.73
10,600276.SH,20201217,102.0,106.71,101.01,105.18,97.01,8.170000000000002,8.4218,903875.43,9495304.072,95.764,504783.098,91.7277,333403.82,89.0582,270018.0785
11,600276.SH,20201216,97.08,97.88,95.58,97.01,97.02,-0.009999999999990905,-0.0103,410625.17,3982147.118,92.528,358478.298,90.2515,282485.2846,88.5776,252359.7138
12,600276.SH,20201215,90.12,97.29,90.12,97.02,90.11,6.909999999999997,7.6684,771545.2,7378730.119,90.774,321124.316,89.4777,263370.91,88.4021,247297.8503
13,600276.SH,20201214,89.02,90.39,88.03,90.11,89.5,0.6099999999999994,0.6816,178857.62,1608695.421,89.384,195937.916,88.63,216026.7915,88.2356,232260.1685
14,600276.SH,20201211,89.6,90.83,88.6,89.5,89.0,0.5,0.5618,259012.07,2326177.765,89.338,208148.742,88.3238,217671.4046,88.2097,231482.2838
15,600276.SH,20201210,88.0,89.7,87.58,89.0,88.24,0.7600000000000051,0.8613,172351.43,1534308.954,89.702,216705.756,88.1446,216084.1354,88.2003,227553.4541
16,600276.SH,20201209,90.66,90.66,88.13,88.24,90.07,-1.8299999999999983,-2.0318,223855.26,1989629.038,89.9,246593.296,87.9231,228121.5992,88.1753,226775.8341
17,600276.SH,20201208,90.76,90.79,89.7,90.07,89.88,0.18999999999999773,0.2114,145613.2,1313065.804,89.758,233754.842,87.8208,224104.6069,88.2141,224942.7132
18,600276.SH,20201207,91.78,91.78,89.31,89.88,91.32,-1.4399999999999977,-1.5769,239911.75,2159562.314,89.266,253702.856,87.6077,226762.7169,88.1997,229140.4415
19,600276.SH,20201204,89.89,91.5,89.5,91.32,89.99,1.3299999999999983,1.4779,301797.14,2741646.543,88.488,254107.4,87.3562,226822.4608,88.2329,228642.0579
20,600276.SH,20201203,87.8,90.1,87.62,89.99,87.53,2.4599999999999937,2.8105,321789.13,2876193.235,87.614,226175.632,86.9108,220199.3046,88.2388,225858.5932
21,600276.SH,20201202,87.81,87.88,86.97,87.53,87.61,-0.0799999999999983,-0.0913,159662.99,1396299.716,86.816,193032.138,86.5754,211127.6477,88.3303,221585.4474
22,600276.SH,20201201,86.29,87.88,86.15,87.61,85.99,1.6200000000000045,1.8839,245353.27,2140841.785,86.536,201147.058,86.4192,221493.6085,88.4959,222125.7944
23,600276.SH,20201130,86.7,87.5,85.99,85.99,86.95,-0.960000000000008,-1.1041,241934.47,2096641.064,86.448,199751.918,86.3377,217632.7492,88.6544,221112.4729
24,600276.SH,20201127,85.88,86.99,85.03,86.95,86.0,0.9500000000000028,1.1047,162138.3,1398744.58,86.474,217132.716,86.3515,226025.7531,88.8812,219495.6821
25,600276.SH,20201126,86.79,86.96,85.09,86.0,86.13,-0.12999999999999545,-0.1509,156071.66,1340917.681,86.466,219031.928,86.4285,236662.2646,89.0944,221962.7965
26,600276.SH,20201125,87.17,87.33,85.9,86.13,87.17,-1.0400000000000063,-1.1931,200237.59,1731392.436,86.726,223851.322,86.6877,248876.2315,89.2694,223130.1209
27,600276.SH,20201124,86.11,87.21,85.53,87.17,86.12,1.0499999999999972,1.2192,238377.57,2060373.704,86.822,231941.488,86.9,258070.4092,89.3779,224132.4256
28,600276.SH,20201123,86.91,87.0,85.0,86.12,86.91,-0.789999999999992,-0.909,328838.46,2812155.514,86.494,227405.196,87.21,253649.5115,89.4579,222351.1576
29,600276.SH,20201120,87.3,87.68,86.67,86.91,87.3,-0.39000000000000057,-0.4467,171634.36,1494494.229,86.396,202409.022,87.5215,239102.3638,89.5303,216964.2885
30,600276.SH,20201119,87.0,87.6,86.5,87.3,86.61,0.6899999999999977,0.7967,180168.63,1570090.302,86.114,226966.246,87.7708,240999.7,89.5756,216066.5941
31,600276.SH,20201118,85.55,87.28,85.55,86.61,85.53,1.0799999999999983,1.2627,240688.42,2086505.922,85.964,229964.94,87.9192,243612.6131,89.5921,215856.5562
32,600276.SH,20201117,85.64,85.83,84.9,85.53,85.63,-0.09999999999999432,-0.1168,215696.11,1840888.134,85.876,252035.96,88.0908,248443.5831,89.6871,213342.0374
33,600276.SH,20201116,86.1,86.35,84.94,85.63,85.5,0.12999999999999545,0.152,203857.59,1741000.258,86.36,268979.328,88.5146,250199.4062,89.7979,213025.695
