,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75
0,601577.SH,20201231,9.35,9.64,9.33,9.52,9.34,0.17999999999999972,1.9272,208672.51,197979.673,9.284,181884.278,9.2392,160919.4923,9.4138,232413.6103,8.9241,206857.1138,8.7126,188777.8998,9.2335,174633.4627
1,601577.SH,20201230,9.23,9.34,9.17,9.34,9.25,0.08999999999999986,0.973,113674.65,105125.227,9.204,182839.062,9.2331,156685.5569,9.3926,229338.1535,8.9107,205908.1622,8.7004,187940.0324,9.2267,173550.9977
2,601577.SH,20201229,9.23,9.35,9.17,9.25,9.18,0.07000000000000028,0.7625,186506.27,172644.193,9.136,182734.554,9.2369,163243.7646,9.3797,228576.9838,8.8984,205853.4101,8.6893,187786.9279,9.2235,174122.1455
3,601577.SH,20201228,9.12,9.24,9.01,9.18,9.13,0.049999999999998934,0.5476,277860.06,253752.341,9.084,180708.02,9.26,161829.1038,9.3721,225919.9747,8.8862,205276.4258,8.6789,187253.8918,9.2183,173207.7904
4,601577.SH,20201225,9.12,9.16,9.04,9.13,9.12,0.010000000000001563,0.1096,122707.9,111880.064,9.098,154639.354,9.2946,155783.7162,9.3671,221811.8076,8.8749,204122.7377,8.669,186157.5778,9.2163,170914.0747
5,601577.SH,20201224,9.01,9.21,9.01,9.12,9.0,0.11999999999999922,1.3333,213446.43,194798.628,9.134,154755.916,9.35,165837.0977,9.3641,222121.225,8.8638,204281.4888,8.6595,186183.1904,9.2167,171365.3116
6,601577.SH,20201223,8.99,9.06,8.92,9.0,8.99,0.009999999999999787,0.1112,113152.11,101645.707,9.188,141536.142,9.4138,172975.3869,9.3576,219701.4553,8.8521,203255.1655,8.65,185507.2498,9.2165,170025.6592
7,601577.SH,20201222,9.23,9.28,8.99,8.99,9.25,-0.2599999999999998,-2.8108,176373.6,160960.427,9.244,146585.166,9.5023,199381.26,9.3576,220583.2579,8.8409,202801.267,8.6411,185313.8656,9.2196,170480.5639
8,601577.SH,20201221,9.25,9.32,9.16,9.25,9.31,-0.0600000000000005,-0.6445,147516.73,136347.339,9.316,135911.974,9.6169,241149.7277,9.3594,218975.7741,8.8296,202006.7892,8.6324,184765.3395,9.222,171421.4097
9,601577.SH,20201218,9.35,9.41,9.21,9.31,9.39,-0.08000000000000007,-0.852,123290.71,114398.68,9.354,137134.898,9.6708,257562.8338,9.3526,217660.7409,8.8171,201352.8056,8.6218,184118.0812,9.2217,173201.4412
10,601577.SH,20201217,9.27,9.43,9.15,9.39,9.28,0.11000000000000121,1.1853,147347.56,137160.449,9.37,152263.026,9.7377,294272.2646,9.3409,217951.2988,8.8045,200966.1535,8.6111,183737.1322,9.2171,173216.4851
11,601577.SH,20201216,9.32,9.5,9.26,9.28,9.35,-0.07000000000000028,-0.7487,138397.23,129470.999,9.402,156416.65,9.7638,335894.4177,9.3297,216783.7644,8.7913,200433.884,8.6,183328.6574,9.2108,173629.4283
12,601577.SH,20201215,9.43,9.44,9.26,9.35,9.44,-0.08999999999999986,-0.9534,123007.64,114543.627,9.472,168591.208,9.7823,349447.3108,9.325,215635.415,8.7788,199889.0572,8.5894,182867.394,9.2088,174065.4888
13,601577.SH,20201214,9.38,9.54,9.36,9.44,9.39,0.049999999999998934,0.5325,153631.35,144867.039,9.572,194670.052,9.7808,354868.5785,9.3209,215226.7285,8.7656,199357.2628,8.5786,182758.3596,9.206,174795.0203
14,601577.SH,20201211,9.5,9.57,9.28,9.39,9.55,-0.16000000000000014,-1.6754,198931.35,186648.448,9.674,225192.62,9.7623,352906.2154,9.3165,213557.7521,8.7517,198704.4677,8.5667,182274.4939,9.2031,175990.7361
15,601577.SH,20201210,9.64,9.76,9.48,9.55,9.63,-0.08000000000000007,-0.8307,168115.68,161166.167,9.826,276692.042,9.7508,345904.6308,9.315,213658.3676,8.739,197714.9026,8.5554,181648.5569,9.2005,177257.0813
16,601577.SH,20201209,9.85,9.98,9.62,9.63,9.85,-0.21999999999999886,-2.2335,199270.02,195619.483,10.012,386941.642,9.7269,345301.5708,9.3162,214942.0129,8.7251,196927.2565,8.543,181106.2114,9.1987,180779.6887
17,601577.SH,20201208,9.95,10.04,9.78,9.85,9.95,-0.09999999999999964,-1.005,253401.86,250258.786,10.076,419265.06,9.6846,339584.8,9.3162,214223.6218,8.711,196139.4244,8.5302,180379.5604,9.1988,189015.2845
18,601577.SH,20201207,10.18,10.25,9.85,9.95,10.15,-0.20000000000000107,-1.9704,306244.19,306058.06,10.142,488687.35,9.6346,338183.3723,9.3112,215895.9979,8.6955,195137.7432,8.5164,179517.4906,9.2009,202453.1612
19,601577.SH,20201204,10.38,10.42,10.06,10.15,10.48,-0.33000000000000007,-3.1489,456428.46,466415.134,10.098,565125.622,9.5669,332528.1723,9.2944,210549.9576,8.6786,193502.0299,8.5024,178220.275,9.1913,201775.9368
20,601577.SH,20201203,9.95,10.88,9.92,10.48,9.95,0.5300000000000011,5.3266,719363.68,747007.698,9.972,536756.898,9.4746,307663.1546,9.2724,204064.4732,8.6607,191158.3847,8.487,176114.6646,9.1773,198736.2229
21,601577.SH,20201202,10.08,10.17,9.91,9.95,10.18,-0.23000000000000043,-2.2593,360887.11,362009.848,9.742,431580.986,9.3477,258055.5969,9.2415,190411.9379,8.6405,187183.159,8.4699,172575.7604,9.1607,193925.3396
22,601577.SH,20201201,9.75,10.27,9.58,10.18,9.73,0.4499999999999993,4.6249,600513.31,597706.993,9.592,385027.69,9.2592,238303.2792,9.2203,184986.3009,8.6235,185526.0719,8.4554,171015.2072,9.1472,193559.5707
23,601577.SH,20201130,9.73,10.1,9.72,9.73,9.52,0.21000000000000085,2.2059,688435.55,679854.231,9.404,286507.178,9.1608,198863.4,9.1897,169326.4806,8.6037,182018.2645,8.4389,168089.6804,9.1301,187515.9888
24,601577.SH,20201127,9.34,9.54,9.32,9.52,9.33,0.1899999999999995,2.0364,314584.84,297458.356,9.306,180875.248,9.1038,153304.3546,9.1712,151180.3703,8.5878,178110.1574,8.4263,164658.677,9.118,180623.932
25,601577.SH,20201126,9.21,9.4,9.2,9.33,9.2,0.13000000000000078,1.413,193484.12,180337.157,9.218,142948.68,9.0646,139734.9346,9.1597,146020.2876,8.573,176331.2797,8.4144,163810.9999,9.1115,179274.8479
26,601577.SH,20201125,9.28,9.43,9.2,9.2,9.24,-0.040000000000000924,-0.4329,128120.63,119239.372,9.192,151288.516,9.0415,135099.8554,9.1482,143055.7906,8.5599,175453.424,8.4043,163498.6836,9.1055,179344.6435
27,601577.SH,20201124,9.23,9.27,9.17,9.24,9.24,0.0,0.0,107910.75,99563.941,9.166,172209.708,9.0185,135334.75,9.1371,141302.0209,8.5479,175173.4197,8.3958,163559.4054,9.1036,183353.3869
28,601577.SH,20201123,9.08,9.29,9.02,9.24,9.08,0.16000000000000014,1.7621,160275.9,147456.12,9.108,177264.204,9.0,138044.1846,9.1265,140439.2847,8.5357,175093.6447,8.387,164102.4609,9.0959,183895.0189
29,601577.SH,20201120,9.16,9.16,9.05,9.08,9.2,-0.11999999999999922,-1.3043,124952.0,113743.871,9.026,160102.11,8.9854,135078.2808,9.1141,136983.9359,8.5237,174623.5551,8.3798,164593.4154,9.0865,183422.3547
30,601577.SH,20201119,9.08,9.22,9.03,9.2,9.07,0.129999999999999,1.4333,235183.3,215231.244,8.97,155933.106,8.9808,133374.7115,9.1071,135181.5976,8.5129,174638.0303,8.3728,164545.8772,9.0791,183500.1509
31,601577.SH,20201118,8.95,9.15,8.91,9.07,8.95,0.120000000000001,1.3408,232726.59,210995.478,8.91,126455.422,8.9585,125527.51,9.0965,130658.4235,8.5012,173693.7884,8.3652,163963.9556,9.072,182182.0281
32,601577.SH,20201117,8.84,8.96,8.81,8.95,8.83,0.11999999999999922,1.359,133183.23,118476.046,8.894,99143.696,8.9538,115906.3408,9.095,125973.1244,8.4902,172636.4523,8.3585,163529.2786,9.0647,180354.9132
33,601577.SH,20201116,8.82,8.85,8.78,8.83,8.8,0.02999999999999936,0.3409,74465.43,65627.032,8.906,100143.526,8.9669,113304.0423,9.0979,125701.2285,8.4803,172292.629,8.3521,163943.2776,9.058,180461.3804
34,601577.SH,20201113,8.86,8.88,8.75,8.8,8.9,-0.09999999999999964,-1.1236,104106.98,91575.715,8.946,111896.058,8.9962,115969.1862,9.1062,127429.8015,8.4707,172040.3003,8.3478,164456.134,9.0551,182517.1231
35,601577.SH,20201112,8.99,9.02,8.89,8.9,8.99,-0.08999999999999986,-1.0011,87794.88,78366.476,8.966,117309.514,9.0338,115413.7377,9.1179,130388.9135,8.4617,171726.4346,8.3444,165769.6131,9.0568,184560.5601
36,601577.SH,20201111,8.98,9.05,8.93,8.99,9.01,-0.019999999999999574,-0.222,96167.96,86361.839,8.986,128377.218,9.0677,124225.8454,9.1182,129627.63,8.4522,171660.6043,8.3391,165978.8551,9.0609,187147.1736
37,601577.SH,20201110,9.07,9.16,8.98,9.01,9.03,-0.019999999999999574,-0.2215,138182.38,125216.599,8.998,133487.456,9.1138,133117.5115,9.1171,129413.1665,8.4418,171412.5193,8.3333,166484.3254,9.0648,190846.8987
38,601577.SH,20201109,8.92,9.07,8.9,9.03,8.9,0.129999999999999,1.4607,133228.09,119894.735,9.0,126412.1,9.1615,135937.6915,9.115,128428.4738,8.4314,171179.1752,8.3274,166693.3233,9.0719,198425.7625
39,601577.SH,20201106,9.0,9.02,8.88,8.9,9.0,-0.09999999999999964,-1.1111,131174.26,117034.425,8.976,126400.418,9.2115,149555.7346,9.1121,127660.0097,8.4203,170752.9943,8.3205,166956.4596,9.0704,202990.1652
40,601577.SH,20201105,9.13,9.14,8.95,9.0,9.05,-0.05000000000000071,-0.5525,143133.4,128842.311,8.998,121695.844,9.2485,149040.7008,9.1118,127811.2456,8.4105,170488.9231,8.3156,167044.9076,9.0681,208022.3245
41,601577.SH,20201104,9.09,9.13,8.9,9.05,9.02,0.030000000000001137,0.3326,121719.15,109872.16,9.022,112939.834,9.2792,156178.2846,9.1121,128284.0882,8.3997,170025.9084,8.3101,167504.8807,9.0621,208662.9857
42,601577.SH,20201103,8.95,9.15,8.94,9.02,8.91,0.10999999999999943,1.2346,102805.6,92750.884,9.054,110418.464,9.3085,166444.31,9.1109,128453.7497,8.3887,169711.6504,8.3041,167765.6027,9.0571,210167.6121
43,601577.SH,20201102,9.0,9.12,8.88,8.91,9.01,-0.09999999999999964,-1.1099,133169.68,119287.866,9.108,109234.574,9.3246,172106.6062,9.1132,130033.3124,8.3783,169745.7231,8.2991,167905.4482,9.0541,212563.5981
44,601577.SH,20201030,9.21,9.34,8.98,9.01,9.12,-0.10999999999999943,-1.2061,107651.39,98489.255,9.194,123071.094,9.3423,167099.6631,9.1118,129585.0759,8.369,169425.2027,8.2951,168117.1493,9.052,215268.6312
45,601577.SH,20201029,9.07,9.18,9.01,9.12,9.21,-0.09000000000000163,-0.9772,99353.35,90306.799,9.31,143892.74,9.3492,164316.31,9.1124,129531.5462,8.3589,169376.098,8.2907,168704.5501,9.0521,219159.5987
46,601577.SH,20201028,9.27,9.36,9.13,9.21,9.29,-0.0799999999999983,-0.8611,109112.3,100466.793,9.412,158991.014,9.35,167376.9777,9.1135,131213.8203,8.3483,169528.4279,8.2844,168736.5822,9.0505,223543.2096
47,601577.SH,20201027,9.3,9.37,9.21,9.29,9.34,-0.05000000000000071,-0.5353,96886.15,89964.143,9.506,199221.084,9.3292,166113.8177,9.1106,131327.3556,8.3364,169445.3816,8.2779,168815.5469,9.0451,230641.4232
48,601577.SH,20201026,9.6,9.66,9.28,9.34,9.59,-0.25,-2.6069,202352.28,191067.429,9.524,204739.618,9.2931,163929.6877,9.1088,132809.2324,8.3232,169509.3616,8.2711,169311.9494,9.0425,239518.6881
49,601577.SH,20201023,9.57,9.84,9.51,9.59,9.63,-0.040000000000000924,-0.4154,211759.62,205280.66,9.536,211453.56,9.2577,154408.5677,9.1038,134120.5488,8.3111,168858.2762,8.2627,168577.7758,9.0281,241682.7305
50,601577.SH,20201022,9.63,9.73,9.48,9.63,9.68,-0.049999999999998934,-0.5165,174844.72,167636.893,9.504,220137.132,9.1985,141411.2154,9.0932,136157.5921,8.2967,168577.497,8.2527,167867.7787,9.0084,243715.1272
51,601577.SH,20201021,9.44,9.79,9.28,9.68,9.38,0.29999999999999893,3.1983,310262.65,297123.865,9.424,220451.278,9.1377,132859.5062,9.0735,134674.4826,8.2827,168340.3993,8.2429,167453.0853,8.9834,243004.6496
52,601577.SH,20201020,9.4,9.5,9.33,9.38,9.4,-0.019999999999999574,-0.2128,124478.82,116916.832,9.316,172014.632,9.0731,115254.3315,9.0512,130793.7665,8.2695,167146.788,8.2325,166360.9222,8.9564,239957.9395
53,601577.SH,20201019,9.47,9.72,9.34,9.4,9.43,-0.02999999999999936,-0.3181,235921.99,224930.711,9.26,161412.428,9.0454,111327.2238,9.0438,132165.0297,8.2582,167669.0679,8.2238,166192.3388,8.9327,239330.3843
54,601577.SH,20201016,9.19,9.54,9.19,9.43,9.23,0.1999999999999993,2.1668,255177.48,240288.012,9.206,142056.436,9.0185,102713.13,9.0362,130453.28,8.2485,167719.9376,8.2149,165443.9544,8.9093,237891.1709
