,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75
0,603815.SH,20201231,10.12,10.39,10.12,10.35,10.19,0.16000000000000014,1.5702,32796.0,33799.807,10.304,34295.4,10.7654,40513.4069,11.9012,64874.1668,17.1511,50557.6106,17.9021,58135.5898,13.5096,49723.4892
1,603815.SH,20201230,10.27,10.35,10.12,10.19,10.39,-0.20000000000000107,-1.9249,32920.0,33590.421,10.274,37113.4,10.86,40407.0992,11.9391,65367.3768,17.2279,50706.555,17.9794,58857.9025,13.5987,49705.4359
2,603815.SH,20201229,10.03,10.6,10.03,10.39,10.17,0.22000000000000064,2.1632,38784.0,40040.105,10.38,36229.0,10.9854,40880.0992,11.9894,66714.675,17.306,50885.7286,18.0634,59923.6693,13.7049,49595.3769
3,603815.SH,20201228,10.39,10.39,10.05,10.17,10.42,-0.25,-2.3992,28773.0,29223.514,10.46,37323.6,11.1131,40030.4708,12.045,69000.5574,17.3782,50898.3744,18.1464,60995.4219,13.8175,49308.0048
4,603815.SH,20201225,10.2,10.65,10.05,10.42,10.2,0.22000000000000064,2.1569,38204.0,39703.081,10.682,38904.026,11.26,41709.7377,12.0959,69843.5574,17.4517,51088.4411,18.2176,62115.142,13.9368,49188.5449
5,603815.SH,20201224,10.72,10.72,10.16,10.2,10.72,-0.5200000000000014,-4.8507,46886.0,48574.809,10.888,43152.142,11.4269,41264.1985,12.1471,70563.4397,17.5248,51371.4416,18.2788,62995.016,14.0589,48906.9591
6,603815.SH,20201223,10.78,10.96,10.66,10.72,10.79,-0.06999999999999851,-0.6487,28498.0,30581.027,11.086,45540.858,11.6177,41209.3523,12.1962,70529.9985,17.6043,51618.9915,18.3301,63037.7501,14.1896,48475.1056
7,603815.SH,20201222,11.2,11.2,10.76,10.79,11.28,-0.4900000000000002,-4.344,44257.0,48506.317,11.174,50187.058,11.7854,44013.7731,12.2329,71149.3221,17.6828,52166.8883,18.3805,63198.9867,14.3116,48302.7864
8,603815.SH,20201221,11.22,11.39,11.17,11.28,11.45,-0.16999999999999993,-1.4847,36675.13,41326.09,11.344,47111.258,11.9423,44892.4854,12.2618,71004.5868,17.7779,52943.8374,18.433,63355.6084,14.4357,47926.5464
9,603815.SH,20201218,11.0,11.76,11.0,11.45,11.19,0.2599999999999998,2.3235,59444.58,67633.619,11.404,46059.032,12.0746,48119.3677,12.28,71576.3476,17.8675,53898.8595,18.481,63776.0486,14.5521,47643.5179
