,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34
0,600881.SH,20201231,3.1,3.16,3.08,3.1,3.1,0.0,0.0,277630.93,86364.074,3.088,141862.962,3.1077,100131.9485,3.1724,109228.3647
1,600881.SH,20201230,3.08,3.12,3.06,3.1,3.09,0.010000000000000231,0.3236,109805.72,33960.756,3.084,98505.776,3.1077,84163.8438,3.1744,103908.9882
2,600881.SH,20201229,3.07,3.1,3.05,3.09,3.05,0.040000000000000036,1.3115,75619.88,23316.125,3.092,98076.464,3.1062,83867.0323,3.1782,102585.625
3,600881.SH,20201228,3.1,3.11,3.04,3.05,3.1,-0.050000000000000266,-1.6129,112027.26,34321.021,3.1,99947.99,3.1108,84726.9977,3.1824,102662.7397
4,600881.SH,20201225,3.09,3.15,3.07,3.1,3.08,0.020000000000000018,0.6494,134231.02,41657.259,3.126,93863.538,3.1162,89281.6315,3.1882,102733.4859
5,600881.SH,20201224,3.14,3.14,3.07,3.08,3.14,-0.06000000000000005,-1.9108,60845.0,18834.528,3.134,83418.384,3.1238,85143.3223,3.1938,103252.1209
6,600881.SH,20201223,3.12,3.16,3.1,3.14,3.13,0.010000000000000231,0.3195,107659.16,33755.422,3.146,88096.622,3.1346,86889.2354,3.1985,104103.3562
7,600881.SH,20201222,3.18,3.18,3.08,3.13,3.18,-0.050000000000000266,-1.5723,84977.51,26632.178,3.132,75152.41,3.1431,86117.5846,3.2009,103833.9338
8,600881.SH,20201221,3.14,3.22,3.13,3.18,3.14,0.040000000000000036,1.2739,81605.0,25985.169,3.122,67783.77,3.1523,90713.57,3.2029,103927.7424
9,600881.SH,20201218,3.13,3.15,3.1,3.14,3.14,0.0,0.0,82005.25,25662.716,3.106,65471.884,3.1577,97111.1577,3.2041,104408.4532
10,600881.SH,20201217,3.05,3.15,3.04,3.14,3.07,0.07000000000000028,2.2801,84236.19,26077.959,3.094,70260.268,3.1662,105423.8108,3.2047,106542.4424
11,600881.SH,20201216,3.09,3.1,3.05,3.07,3.08,-0.010000000000000231,-0.3247,42938.1,13182.63,3.096,70772.916,3.1723,110686.6192,3.2068,107554.7559
12,600881.SH,20201215,3.09,3.1,3.07,3.08,3.1,-0.020000000000000018,-0.6452,48134.31,14850.695,3.106,96432.796,3.1838,113672.3385,3.2129,109118.3429
