trade_date,open,close,high,low
2021-12-31,17.5,14.71,17.9,14.11
2021-11-30,18.25,17.86,20.55,16.21
2021-10-31,15.75,17.88,19.83,12.12
2021-09-30,14.02,15.9,16.5,12.66
2021-08-31,9.82,13.89,15.38,9.16
2021-07-31,8.89,9.82,10.36,8.1
2021-06-30,7.72,9.01,9.31,7.46
2021-05-31,7.4681,7.71,7.72,7.349
2021-04-30,8.1037,7.4582,9.2061,7.2894
2021-03-31,7.4086,8.1037,8.5804,7.3589
2021-02-28,7.8753,7.3986,8.0143,6.7233
2021-01-31,9.1167,7.9846,9.5735,7.776
2020-12-31,9.03,9.1763,9.99,8.0243
2020-11-30,9.09,9.0372,9.65,8.9379
2020-10-31,10.58,9.0869,10.92,9.0571
2020-09-30,11.07,10.0601,11.1,9.2756
2020-08-31,10.17,10.9937,13.3,9.7423
2020-07-31,8.81,10.08,10.66,8.3222
2020-06-30,8.29,8.79,9.28,8.25
2020-05-31,9.1,8.25,9.88,8.13
2020-04-30,7.69,9.22,10.66,7.53
2020-03-31,7.25,7.74,9.36,6.8
2020-02-29,6.13,7.18,9.2,5.52
2020-01-31,7.19,6.81,7.75,6.7
2019-12-31,7.12,7.15,7.55,6.85
2019-11-30,6.74,7.05,7.1,6.45
2019-10-31,7.52,6.78,7.85,6.76
2019-09-30,7.3,7.39,9.38,7.23
2019-08-31,7.31,7.29,8.62,6.24
2019-07-31,11.29,7.37,11.55,7.11
2019-06-30,12.72,11.08,13.0,10.5
2019-05-31,11.2004,13.45,13.61,10.0992
2019-04-30,15.5456,11.627,16.2599,11.3889
2019-03-31,16.7659,15.505999999999998,18.125,14.6825
2019-02-28,13.5913,16.627,17.0139,13.5913
2019-01-31,12.995999999999999,14.0179,15.5258,12.3016
2018-12-31,13.1548,12.9762,14.6627,12.5595
2018-11-30,14.3552,12.748,16.5675,12.1032
2018-10-31,14.4345,14.3353,15.8135,12.2222
2018-09-30,19.0377,14.7917,20.2976,14.4048
2018-08-31,25.6746,18.4623,28.7599,18.3829
2018-07-31,5.754,25.8929,28.2639,5.754
