,ts_code,trade_date,close,open,high,low,vol,amount
0,603899.SH,20211130,56.0,63.4,67.36,55.9,87691709.0,5368549610.0
1,603899.SH,20211029,63.5,68.15,71.49,60.5,50623503.0,3322015402.0
2,603899.SH,20210930,67.98,69.9,72.3,62.01,79677204.0,5276459358.0
3,603899.SH,20210831,68.91,70.21,79.57,67.6,74433453.0,5472301514.0
4,603899.SH,20210730,70.6,84.47,88.45,67.5,106536379.0,8383417102.0
5,603899.SH,20210630,84.56,85.2,87.44,79.35,62530972.0,5224353524.0
6,603899.SH,20210531,84.26,89.12,93.8,82.38,54919994.0,4862942362.0
7,603899.SH,20210430,91.4,85.39,93.58,81.02,76548155.0,6747113437.0
8,603899.SH,20210331,85.41,78.8,88.08,68.3,132031568.0,10051988800.0
9,603899.SH,20210226,77.65,95.66,100.77,76.38,93337741.0,8269169809.0
10,603899.SH,20210129,94.09,88.2,99.05,88.01,76077815.0,7194058748.0
11,603899.SH,20201231,88.56,73.07,89.17,72.82,69489692.0,5757612554.0
12,603899.SH,20201130,72.76,80.9,86.44,72.72,63703530.0,5104385936.0
13,603899.SH,20201030,80.4,68.44,83.27,66.7,45610218.0,3513810962.0
14,603899.SH,20200930,67.91,70.03,75.24,64.08,72623192.0,4984548929.0
15,603899.SH,20200831,69.5,65.2,71.69,63.19,69016585.0,4596614834.0
16,603899.SH,20200731,65.37,54.34,65.88,53.6,112005303.0,6703995975.0
17,603899.SH,20200630,54.6,56.0,56.7,50.61,98059210.0,5177935029.0
18,603899.SH,20200529,55.73,51.4,55.9,49.37,80515084.0,4228944014.0
19,603899.SH,20200430,51.41,45.98,55.18,45.5,96937952.0,4928499923.0
20,603899.SH,20200331,46.3,44.39,47.68,40.31,98743740.0,4403873995.0
21,603899.SH,20200228,44.4,45.09,50.11,43.33,92678272.0,4323333787.0
22,603899.SH,20200123,50.1,49.02,51.98,46.71,52686925.0,2601462090.0
23,603899.SH,20191231,48.74,46.12,51.9,44.76,102744013.0,4929904448.0
24,603899.SH,20191129,45.93,50.5,51.28,45.11,83904142.0,4057780732.0
25,603899.SH,20191031,50.0,45.23,51.68,42.12,55459071.0,2608433008.0
26,603899.SH,20190930,44.56,42.68,45.3,39.6,72013884.0,3016251159.0
27,603899.SH,20190830,42.78,39.28,44.11,36.53,67762283.0,2765228409.0
28,603899.SH,20190731,39.66,44.45,45.48,37.81,82639641.0,3373569470.0
29,603899.SH,20190628,43.97,41.78,44.98,39.01,66190022.0,2719866135.0
30,603899.SH,20190531,41.93,36.7,42.79,34.51,65155913.0,2520728643.0
31,603899.SH,20190430,37.41,37.02,39.05,33.76,80194823.0,2927479786.0
32,603899.SH,20190329,37.0,30.68,37.47,30.0,98945268.0,3268496978.0
33,603899.SH,20190228,30.65,30.3,32.4,29.76,47370159.0,1452571350.0
34,603899.SH,20190131,30.1,30.15,31.2,27.56,48492396.0,1406600109.0
35,603899.SH,20181228,30.25,28.03,30.34,27.52,37534769.0,1083202880.0
36,603899.SH,20181130,27.4,26.8,29.24,26.0,37029366.0,1024152136.0
37,603899.SH,20181031,26.33,30.8,31.16,23.7,47741624.0,1300763263.0
