,ts_code,trade_date,close,open,high,low,vol,amount
0,688198.SH,20211130,269.59,222.43,276.01,215.0,5628526.0,1407697530.0
1,688198.SH,20211029,224.75,256.01,257.99,217.86,4363343.0,1011327094.0
2,688198.SH,20210930,256.0,221.5,330.0,216.0,5469795.0,1391248144.0
3,688198.SH,20210831,226.1,180.77,245.0,174.03,8053726.0,1770150674.0
4,688198.SH,20210730,180.86,225.4,243.88,172.0,8386980.0,1768103404.0
5,688198.SH,20210630,228.0,181.89,232.2,168.01,6374499.0,1219921132.0
6,688198.SH,20210531,182.5,165.32,188.0,151.56,5184476.0,876456635.0
7,688198.SH,20210430,164.99,152.32,172.77,124.2,7074344.0,1065652694.0
8,688198.SH,20210331,152.12,98.97,154.58,93.55,13949050.0,1747381623.0
9,688198.SH,20210226,97.42,102.1,118.34,92.59,7143864.0,765253573.0
10,688198.SH,20210129,103.51,77.75,115.88,67.67,12007632.0,1074709703.0
11,688198.SH,20201231,77.66,80.95,90.79,73.56,8067942.0,668346718.0
12,688198.SH,20201130,82.03,99.59,100.57,79.01,7059869.0,631904843.0
13,688198.SH,20201030,99.8,92.8,106.6,91.02,7005720.0,701978082.0
14,688198.SH,20200930,90.8,96.39,96.9,78.0,8288217.0,745107691.0
15,688198.SH,20200831,96.6,103.0,113.36,88.08,16164847.0,1611038513.0
16,688198.SH,20200731,102.72,129.98,149.88,96.0,40927144.0,4857504715.0
17,688198.SH,20200630,131.73,65.57,132.9,63.95,35630400.0,3237832101.0
18,688198.SH,20200529,65.45,48.7,67.28,47.81,22530190.0,1283422998.0
19,688198.SH,20200430,49.3,40.71,52.5,40.0,11657476.0,552322314.0
20,688198.SH,20200331,40.35,47.45,50.89,39.63,14806627.0,679129429.0
21,688198.SH,20200228,47.48,45.3,58.8,45.3,33331693.0,1750762491.0
22,688198.SH,20200123,53.75,42.18,58.58,41.21,34227398.0,1643753993.0
23,688198.SH,20191231,42.15,31.0,45.5,31.0,86641029.0,3294454752.0
