,ts_code,trade_date,close,open,high,low,vol,amount
0,000049.SZ,20211130,49.18,42.25,50.54,37.5,554599644.0,24318762261.71
1,000049.SZ,20211029,42.24,32.41,46.73,31.61,282400090.0,11561715989.49
2,000049.SZ,20210930,32.16,37.59,37.87,31.03,111213077.0,3901599688.04
3,000049.SZ,20210831,37.82,41.71,43.0,36.61,132032596.0,5313550537.36
4,000049.SZ,20210730,41.42,45.57,53.21,38.54,236474782.0,10951914597.87
5,000049.SZ,20210630,45.9,44.5,47.18,42.0,174080965.0,7772976125.99
6,000049.SZ,20210531,44.16,71.8,74.69,41.13,104305987.0,4973258070.04
7,000049.SZ,20210430,71.44,68.33,73.5,66.56,63725354.0,4452624779.08
8,000049.SZ,20210331,68.29,68.23,77.9,66.0,71530056.0,5126847559.63
9,000049.SZ,20210226,67.55,67.8,78.42,65.01,62409973.0,4572587630.17
10,000049.SZ,20210129,67.9,67.5,80.5,64.8,159636076.0,11380286338.72
11,000049.SZ,20201231,67.6,51.88,69.35,49.88,142905902.0,8599353919.1
12,000049.SZ,20201130,51.77,48.55,56.79,48.3,94540500.0,5041048048.14
13,000049.SZ,20201030,48.95,49.75,53.63,46.59,35921632.0,1812445219.63
14,000049.SZ,20200930,48.9,55.88,58.2,48.28,39128784.0,2035579713.48
15,000049.SZ,20200831,55.88,59.45,61.4,52.21,69188434.0,3941783148.01
16,000049.SZ,20200731,58.85,49.1,60.5,48.0,125103927.0,6755325550.8
17,000049.SZ,20200630,49.01,45.15,54.83,45.01,130661600.0,6457737550.52
18,000049.SZ,20200529,44.63,40.61,48.89,39.0,197578754.0,9001786112.03
19,000049.SZ,20200430,37.1,34.1,39.38,34.0,91242617.0,3317836019.86
20,000049.SZ,20200331,34.1,44.69,48.17,33.01,125747076.0,5065777290.65
21,000049.SZ,20200228,44.39,41.85,52.13,38.72,220373761.0,10194898160.51
22,000049.SZ,20200123,46.5,41.11,49.58,40.71,157843346.0,6994372357.05
23,000049.SZ,20191231,40.74,37.41,43.43,36.75,196167410.0,7909549724.15
24,000049.SZ,20191129,37.21,37.34,41.5,34.93,168951599.0,6377658313.09
25,000049.SZ,20191031,37.5,41.4,43.75,37.28,142502408.0,5770639424.48
26,000049.SZ,20190930,40.75,37.22,47.08,36.72,238633613.0,9801957359.08
27,000049.SZ,20190830,36.83,32.83,42.2,30.28,301561261.0,10997346746.87
28,000049.SZ,20190731,33.35,26.62,33.78,23.91,146352411.0,4256364663.58
29,000049.SZ,20190628,26.03,25.81,27.53,23.3,78383995.0,1987154267.07
30,000049.SZ,20190531,25.81,29.4,29.4,25.01,60850718.0,1637347420.85
31,000049.SZ,20190430,30.28,35.35,36.88,29.7,64702509.0,2207156886.51
32,000049.SZ,20190329,34.95,33.85,36.48,32.95,82881202.0,2867797261.76
33,000049.SZ,20190228,33.85,27.45,35.17,27.45,62677189.0,2018626214.28
34,000049.SZ,20190131,27.31,28.58,30.79,26.66,52035685.0,1510322517.21
35,000049.SZ,20181228,28.68,30.6,30.67,27.62,49808074.0,1456371046.67
36,000049.SZ,20181130,29.61,27.07,31.38,26.95,95865446.0,2819541302.74
37,000049.SZ,20181031,27.19,24.75,27.6,20.0,51611928.0,1245856289.5
38,000049.SZ,20180928,25.08,26.35,26.83,24.37,23044455.0,588894596.08
39,000049.SZ,20180831,26.43,28.79,28.88,26.15,31086260.0,844494820.55
40,000049.SZ,20180731,28.46,28.1,30.44,26.21,57532891.0,1637515605.18
41,000049.SZ,20180629,28.22,31.25,32.63,26.02,47230884.0,1399550037.93
42,000049.SZ,20180531,31.31,31.37,35.7,30.22,99368798.0,3322366544.19
43,000049.SZ,20180427,31.35,34.16,34.73,30.2,44520950.0,1443290524.56
44,000049.SZ,20180330,34.16,34.99,37.76,29.01,77269248.0,2712310452.17
45,000049.SZ,20180228,35.29,34.47,36.42,31.03,47565285.0,1610643408.56
46,000049.SZ,20180131,34.46,39.91,43.18,34.19,87984067.0,3387108313.4
47,000049.SZ,20171229,39.59,42.4,43.75,37.88,67468621.0,2755077088.94
