,ts_code,trade_date,close,open,high,low,vol,amount
0,600259.SH,20211130,54.62,47.74,58.93,44.0,290083860.0,14571293316.0
1,600259.SH,20211029,48.14,53.88,54.2,45.24,223767030.0,11050939650.0
2,600259.SH,20210930,53.0,55.83,73.88,46.6,482055998.0,28566686255.0
3,600259.SH,20210831,56.2,48.44,56.67,42.88,572789947.0,28162328586.0
4,600259.SH,20210730,49.02,33.9,49.96,32.73,672673156.0,29332982691.0
5,600259.SH,20210630,33.81,36.0,38.05,31.8,155258236.0,5428776101.0
6,600259.SH,20210531,36.28,33.26,37.55,33.1,183297164.0,6470282843.0
7,600259.SH,20210430,33.26,37.46,39.6,33.0,208420394.0,7626195065.0
8,600259.SH,20210331,37.69,36.34,51.55,34.34,495106585.0,20790018308.0
9,600259.SH,20210226,36.35,35.2,42.19,31.28,265782017.0,9940797695.0
10,600259.SH,20210129,35.86,30.35,39.94,30.0,298510617.0,10352100550.0
11,600259.SH,20201231,30.17,33.03,33.99,28.81,127555177.0,3997458748.0
12,600259.SH,20201130,33.1,28.04,35.2,27.18,145348332.0,4628039417.0
13,600259.SH,20201030,28.14,30.02,30.72,28.06,28708753.0,846956519.0
14,600259.SH,20200930,29.16,32.71,33.2,29.01,49829660.0,1564354518.0
15,600259.SH,20200831,32.67,33.99,37.68,32.0,165708325.0,5863667949.0
16,600259.SH,20200731,33.98,29.99,37.73,29.91,264829826.0,9218731553.0
17,600259.SH,20200630,30.0,32.79,33.92,29.4,113533043.0,3567542632.0
18,600259.SH,20200529,33.82,28.47,34.39,28.13,173566052.0,5433398376.0
19,600259.SH,20200430,28.46,27.2,31.33,26.81,113663410.0,3298464858.0
20,600259.SH,20200331,27.65,28.73,31.54,25.89,104886237.0,2997647604.0
21,600259.SH,20200228,28.6,29.38,34.56,26.44,149217515.0,4671887883.0
22,600259.SH,20200123,32.64,35.0,36.54,32.1,118873494.0,4165262039.0
23,600259.SH,20191231,34.77,30.27,35.65,29.1,176429824.0,5767844889.0
24,600259.SH,20191129,30.35,28.61,31.0,28.22,80948243.0,2417099122.0
25,600259.SH,20191031,28.54,32.18,33.5,28.4,49079584.0,1524558899.0
26,600259.SH,20190930,32.19,34.9,36.83,32.0,116990504.0,4103226429.0
27,600259.SH,20190830,35.06,34.35,38.19,33.0,190689472.0,6748369465.0
28,600259.SH,20190731,34.45,38.5,39.64,32.8,170677732.0,6269800970.0
29,600259.SH,20190628,40.3,40.1,48.64,36.9,363643460.0,15352399104.0
30,600259.SH,20190531,39.93,31.6,43.89,29.33,369972899.0,14224465977.0
31,600259.SH,20190430,32.95,34.2,42.07,31.36,253956621.0,9457878003.0
32,600259.SH,20190329,34.53,25.8,39.9,24.88,322741820.0,10866764343.0
33,600259.SH,20190228,25.58,20.2,28.16,20.2,74982451.0,1852722054.0
34,600259.SH,20190131,20.12,22.39,23.78,19.68,42229441.0,953727095.0
35,600259.SH,20181228,22.36,24.86,25.57,21.9,36738891.0,878084973.0
36,600259.SH,20181130,24.44,26.99,27.99,23.6,105567434.0,2784919194.0
37,600259.SH,20181031,27.61,25.05,28.4,21.4,120506139.0,3032413926.0
38,600259.SH,20180928,25.1,23.7,25.21,20.86,65482305.0,1521345352.0
39,600259.SH,20180831,23.55,28.08,28.08,23.3,40482013.0,1021058770.0
40,600259.SH,20180731,27.88,29.27,29.75,26.0,46563508.0,1298649948.0
41,600259.SH,20180629,29.28,30.5,31.75,28.0,48829647.0,1465330196.0
42,600259.SH,20180531,30.51,31.8,32.95,29.92,61512401.0,1963487919.0
43,600259.SH,20180427,31.83,32.41,36.5,31.02,120408824.0,4052098683.0
44,600259.SH,20180330,32.39,33.1,35.48,29.08,87178713.0,2897052858.0
45,600259.SH,20180228,33.54,34.58,34.96,29.13,55330422.0,1779475429.0
46,600259.SH,20180131,34.58,39.39,40.87,34.41,118203965.0,4494091088.0
47,600259.SH,20171229,39.29,40.07,41.3,36.76,81553087.0,3135219810.0
48,600259.SH,20171130,40.31,40.25,42.1,36.08,101344699.0,4022179556.0
49,600259.SH,20171031,40.1,44.51,44.85,39.5,71402524.0,3020859821.0
50,600259.SH,20170929,43.99,49.3,53.36,43.18,206591355.0,10220873602.0
51,600259.SH,20170831,49.54,53.16,59.97,47.2,353800829.0,18494666170.0
52,600259.SH,20170731,54.22,39.29,55.15,39.08,373578589.0,17953542909.0
53,600259.SH,20170630,39.04,37.49,40.3,34.01,97993947.0,3740200931.0
54,600259.SH,20170531,37.48,38.13,40.5,36.33,70765015.0,2720734797.0
55,600259.SH,20170428,37.9,43.2,44.75,36.05,73937481.0,2995369723.0
56,600259.SH,20170331,43.2,45.1,49.47,42.68,127685256.0,5953374829.0
57,600259.SH,20170228,45.46,44.96,49.95,43.8,138460331.0,6462966989.0
58,600259.SH,20170126,44.1,42.49,44.68,36.8,75603264.0,3151208765.0
59,600259.SH,20161230,42.49,56.98,57.85,41.26,117043067.0,5723562222.0
