,ts_code,trade_date,close,open,high,low,vol,amount
0,601012.SH,20211130,87.42,97.49,103.3,85.42,1996085606.0,185604843969.0
1,601012.SH,20211029,97.69,83.2,97.88,77.26,1385185976.0,119527887505.0
2,601012.SH,20210930,82.48,87.6,91.3,78.52,1525702612.0,127385076472.0
3,601012.SH,20210831,89.46,84.85,98.58,77.11,2314081454.0,202279563536.0
4,601012.SH,20210730,85.92,88.88,95.45,80.33,2270784253.0,200953248779.0
5,601012.SH,20210630,88.84,102.25,112.0,78.8,1601759375.0,153958354222.0
6,601012.SH,20210531,102.1,98.97,103.7,92.37,898985166.0,87912791488.0
7,601012.SH,20210430,99.4,89.25,100.58,80.5,1302248073.0,116746465163.0
8,601012.SH,20210331,88.0,107.5,113.5,75.01,1820257661.0,160831681228.0
9,601012.SH,20210226,104.46,106.0,125.68,99.0,1191934432.0,133399280090.0
10,601012.SH,20210129,107.55,92.2,125.0,92.2,1902800008.0,207225191715.0
11,601012.SH,20201231,92.2,68.95,94.7,67.6,1418365651.0,116688746134.0
12,601012.SH,20201130,68.7,70.51,76.9,62.0,1417148288.0,98159428061.0
13,601012.SH,20201030,75.99,80.27,83.27,65.7,981132903.0,73452283708.0
14,601012.SH,20200930,75.01,63.3,76.99,59.72,1223153785.0,85730539452.0
15,601012.SH,20200831,63.28,58.2,65.67,51.3,1139630925.0,65395427201.0
16,601012.SH,20200731,56.8,41.22,57.97,40.45,1523021805.0,74807226065.0
17,601012.SH,20200630,40.73,32.9,41.13,30.94,829274248.0,28672917143.0
18,601012.SH,20200529,32.41,30.41,33.3,29.9,714895002.0,22425737095.0
19,601012.SH,20200430,30.81,24.66,31.42,23.76,1147161280.0,31220805027.0
20,601012.SH,20200331,24.84,30.92,32.22,21.75,1430128524.0,37790535606.0
21,601012.SH,20200228,30.7,26.15,35.4,26.15,1326315439.0,42524963303.0
22,601012.SH,20200123,29.05,25.08,30.23,25.05,769786814.0,21763333468.0
23,601012.SH,20191231,24.83,24.32,26.08,23.96,750359231.0,18701649310.0
24,601012.SH,20191129,23.85,22.8,24.13,21.1,828320773.0,18782557340.0
25,601012.SH,20191031,22.84,25.79,27.05,22.4,767461524.0,18549178025.0
26,601012.SH,20190930,26.23,27.68,29.48,25.76,818151909.0,22678047425.0
27,601012.SH,20190830,27.65,25.73,28.45,24.05,929773622.0,24221708553.0
28,601012.SH,20190731,25.73,23.69,26.3,20.58,781449600.0,18388727466.0
29,601012.SH,20190628,23.11,23.68,24.08,20.37,519395218.0,11783868680.0
30,601012.SH,20190531,23.83,21.81,25.6,21.19,746731763.0,17666995797.0
31,601012.SH,20190430,22.7,26.0,28.9,21.83,535500052.0,13409253016.0
32,601012.SH,20190329,26.1,27.09,28.65,24.42,980221263.0,26346283519.0
33,601012.SH,20190228,27.1,22.49,30.27,22.22,701633008.0,18302077753.0
34,601012.SH,20190131,22.18,17.44,23.5,16.91,653075773.0,13650707057.0
35,601012.SH,20181228,17.44,19.16,19.82,16.82,516399878.0,9541730908.0
36,601012.SH,20181130,18.6,13.68,19.27,13.61,751534987.0,12725239977.0
37,601012.SH,20181031,13.55,13.8,14.35,12.38,354943985.0,4752706985.0
38,601012.SH,20180928,14.2,14.01,14.48,12.1,397842658.0,5279471215.0
39,601012.SH,20180831,13.6,15.68,15.92,11.76,487163061.0,6567492032.0
40,601012.SH,20180731,15.67,16.72,16.74,14.19,585154214.0,9005273245.0
41,601012.SH,20180629,16.69,24.25,24.37,15.05,752792306.0,12880333413.0
42,601012.SH,20180531,24.15,34.11,39.39,23.51,393468408.0,13643926785.0
43,601012.SH,20180427,34.42,34.49,35.5,30.5,310435263.0,10374557426.0
44,601012.SH,20180330,34.27,34.2,38.1,32.61,398138515.0,14199149837.0
45,601012.SH,20180228,34.45,37.93,38.46,29.9,444087380.0,14971426853.0
46,601012.SH,20180131,38.5,36.8,40.03,31.17,673372852.0,24659959643.0
47,601012.SH,20171229,36.44,32.26,40.33,30.77,628306557.0,22225477086.0
48,601012.SH,20171130,32.03,32.96,42.95,31.35,897946057.0,33341826247.0
49,601012.SH,20171031,32.82,29.68,33.8,27.6,400917690.0,12135610535.0
50,601012.SH,20170929,29.47,21.41,29.88,20.57,725913109.0,18732042405.0
51,601012.SH,20170831,21.39,22.51,23.09,19.53,460593127.0,9811563760.0
52,601012.SH,20170731,22.34,17.25,22.37,17.14,469779268.0,9007478235.0
53,601012.SH,20170630,17.1,14.81,17.32,14.56,281614228.0,4530448380.0
54,601012.SH,20170531,14.79,16.88,17.43,13.07,287153568.0,4516710303.0
55,601012.SH,20170428,16.95,16.0,17.29,15.72,355195197.0,5860613954.0
56,601012.SH,20170331,15.82,14.72,16.32,14.53,441896651.0,6822753255.0
57,601012.SH,20170228,14.72,14.59,14.88,14.06,219141311.0,3158470963.0
58,601012.SH,20170126,14.6,13.4,14.64,13.34,229129456.0,3218052250.0
59,601012.SH,20161230,13.39,13.8,13.87,12.81,203682201.0,2723423878.0
60,601012.SH,20161130,13.76,13.89,14.39,13.5,339842338.0,4743126575.0
61,601012.SH,20161031,13.88,13.57,14.44,13.5,256558932.0,3616451657.0
62,601012.SH,20160930,13.5,15.2,15.53,13.46,357201802.0,5174457145.0
63,601012.SH,20160831,15.15,14.7,15.78,14.5,708312020.0,10756207667.0
64,601012.SH,20160729,14.68,13.1,16.37,12.93,1086438929.0,16127848858.0
65,601012.SH,20160630,13.05,12.13,13.39,11.83,442358539.0,5646702563.0
66,601012.SH,20160531,12.04,12.56,13.26,11.21,333279390.0,4056549551.0
67,601012.SH,20160429,12.44,12.62,13.79,11.85,346071090.0,4413897835.0
68,601012.SH,20160331,12.65,10.65,12.87,10.13,471526756.0,5576479231.0
69,601012.SH,20160229,10.59,10.43,11.88,9.94,286767331.0,3166757097.0
70,601012.SH,20160129,10.41,13.46,13.86,9.87,583990192.0,6921252014.0
71,601012.SH,20151231,13.65,13.68,14.98,12.96,656487589.0,9177817271.0
72,601012.SH,20151130,13.75,11.99,14.65,11.59,1192090174.0,15925544269.0
73,601012.SH,20151030,12.33,9.59,13.36,9.43,1059759345.0,12740905585.0
74,601012.SH,20150930,9.15,9.55,10.48,8.05,420416955.0,3928947396.0
75,601012.SH,20150831,9.54,12.38,14.68,8.8,776106096.0,9606310259.0
76,601012.SH,20150731,12.59,15.5,16.0,9.15,1424157139.0,18183918856.0
77,601012.SH,20150630,15.74,19.62,22.58,13.07,1519219757.0,29508412496.0
78,601012.SH,20150529,19.62,53.3,54.69,14.59,2096606220.0,40887072608.0
79,601012.SH,20150430,53.07,51.94,70.05,49.7,809081093.0,47228138487.0
80,601012.SH,20150331,51.69,26.68,54.9,26.45,757140110.0,29914439120.0
81,601012.SH,20150227,26.55,24.58,27.82,24.01,291355270.0,7540321895.0
82,601012.SH,20150130,24.75,20.78,26.8,20.41,639121289.0,15440614596.0
