trade_date,open,close,high,low
2021-12-31,5.03,5.57,6.28,4.9
2021-11-30,4.61,5.0,5.09,4.36
2021-10-31,4.87,4.58,5.25,4.45
2021-09-30,4.77,4.87,5.41,4.65
2021-08-31,4.54,4.8,4.96,4.31
2021-07-31,4.86,4.51,5.07,4.33
2021-06-30,4.73,4.86,5.45,4.59
2021-05-31,4.15,4.73,4.73,4.13
2021-04-30,4.55,4.17,4.75,4.11
2021-03-31,4.16,4.63,5.71,4.05
2021-02-28,4.09,4.17,4.43,3.68
2021-01-31,4.5,4.29,5.07,4.14
2020-12-31,5.2,4.46,5.32,4.32
2020-11-30,5.4,5.2,5.75,5.11
2020-10-31,5.86,5.39,6.2,5.39
2020-09-30,6.48,5.78,6.89,5.72
2020-08-31,6.82,6.51,7.48,6.48
2020-07-31,6.36,6.77,7.56,6.28
2020-06-30,5.63,6.35,7.15,5.53
2020-05-31,5.37,5.36,5.88,4.98
2020-04-30,6.68,5.45,6.83,5.18
2020-03-31,7.35,6.69,7.95,6.03
2020-02-29,6.76,7.11,7.63,6.42
2020-01-31,6.2,7.12,8.03,6.2
2019-12-31,5.8,6.22,6.51,5.77
2019-11-30,6.0,5.76,6.23,5.09
2019-10-31,6.34,6.02,7.13,5.89
2019-09-30,5.28,6.32,7.03,5.27
2019-08-31,5.24,5.26,5.53,4.8
2019-07-31,4.49,5.29,5.58,4.25
2019-06-30,4.57,4.39,4.6,4.06
2019-05-31,5.23,4.59,5.35,4.31
2019-04-30,7.05,5.5,7.72,5.5
2019-03-31,6.85,6.95,9.36,6.57
2019-02-28,5.0,6.95,7.05,5.0
2019-01-31,6.47,5.55,7.28,5.55
2018-12-31,7.06,6.44,7.26,6.39
2018-11-30,6.96,6.87,8.03,6.66
2018-10-31,8.06,6.87,8.15,6.21
2018-09-30,8.67,8.17,8.84,7.99
2018-08-31,9.08,8.67,9.31,8.25
2018-07-31,9.17,9.06,10.26,8.6
2018-06-30,10.04,9.19,10.42,8.03
2018-05-31,11.2,10.05,12.38,9.82
2018-04-30,13.46,11.21,14.88,10.75
2018-03-31,11.26,13.35,13.44,10.61
2018-02-28,11.05,11.38,11.92,9.09
2018-01-31,13.16,11.03,13.99,10.98
2017-12-31,13.58,13.11,14.45,12.47
2017-11-30,16.6,13.57,17.37,12.85
2017-10-31,18.69,16.62,20.77,16.33
2017-09-30,18.67,18.64,20.25,17.65
2017-08-31,18.5,17.98,19.46,16.75
2017-07-31,22.54,18.57,24.42,17.42
2017-04-30,24.3742,25.0438,25.4835,23.5847
2017-03-31,19.4274,24.5441,26.4229,19.3375
2017-02-28,18.0883,19.3774,20.1769,17.9883
2017-01-31,20.107,18.0583,21.7359,17.0989
2016-12-31,24.1344,20.087,24.2643,19.4874
2016-11-30,22.9851,24.0744,26.273000000000003,22.7852
2016-09-30,23.8046,24.4042,24.724,22.9951
2016-08-31,23.185,23.8146,24.5741,22.3655
2016-07-31,26.4828,23.2749,28.4815,22.9951
2016-06-30,25.6074,26.293000000000003,26.6727,22.8464
2016-05-31,25.9799,25.288,27.5633,21.9615
2016-04-30,25.7803,26.7184,30.9963,24.6161
2016-03-31,21.4426,25.7803,27.1775,19.7594
2016-02-29,24.3699,21.4359,28.5879,21.4359
2016-01-31,38.268,24.9288,38.3878,22.354
2015-12-31,34.3294,38.5142,45.3867,31.9477
2015-11-30,29.0869,34.1498,39.4456,27.8627
2015-10-31,25.2814,29.9518,33.724000000000004,25.0152
2015-09-30,19.9922,24.1371,27.2972,17.0184
2015-08-31,31.3356,20.9237,37.8555,18.8945
2015-07-31,37.0572,32.8458,40.9824,30.8033
2015-06-30,51.4339,38.0218,64.118,33.6109
2015-05-31,36.8762,49.4938,56.2511,35.8795
2015-04-30,37.7266,36.7898,41.7265,33.0091
2015-03-31,33.4277,38.0589,48.1716,32.5573
2015-02-28,26.79,34.358000000000004,34.358000000000004,26.79
2015-01-31,18.7504,24.3516,26.3781,17.2753
