,ts_code,trade_date,close,open,high,low,vol,amount
0,601228.SH,20211130,3.17,3.15,3.22,3.1,139093276.0,438979534.0
1,601228.SH,20211029,3.15,3.43,3.51,3.08,151673423.0,498087888.0
2,601228.SH,20210930,3.4,3.15,3.55,3.14,383431812.0,1290307105.0
3,601228.SH,20210831,3.15,3.03,3.18,3.03,152218430.0,471197960.0
4,601228.SH,20210730,3.03,3.18,3.19,3.01,124940058.0,387730663.0
5,601228.SH,20210630,3.18,3.21,3.28,3.13,124204459.0,397830465.0
6,601228.SH,20210531,3.21,3.21,3.29,3.18,124377078.0,403105301.0
7,601228.SH,20210430,3.21,3.37,3.42,3.18,160005565.0,531599182.0
8,601228.SH,20210331,3.37,3.24,3.48,3.22,268095561.0,896267619.0
9,601228.SH,20210226,3.24,3.15,3.41,3.05,123190571.0,397276162.0
10,601228.SH,20210129,3.14,3.35,3.53,3.13,245137719.0,813601545.0
11,601228.SH,20201231,3.36,3.48,3.55,3.21,280073676.0,941113064.0
12,601228.SH,20201130,3.5,3.19,3.84,3.18,680576647.0,2422765555.0
13,601228.SH,20201030,3.18,3.2,3.32,3.17,84940742.0,275572131.0
14,601228.SH,20200930,3.14,3.36,3.46,3.13,174193341.0,576350675.0
15,601228.SH,20200831,3.37,3.4,3.78,3.33,373685943.0,1302656475.0
16,601228.SH,20200731,3.37,3.03,3.71,3.02,563527716.0,1903030814.0
17,601228.SH,20200630,3.04,3.03,3.38,2.97,261492086.0,808875190.0
18,601228.SH,20200529,3.02,3.18,3.29,2.95,224391235.0,694045481.0
19,601228.SH,20200430,3.2,3.15,3.28,3.08,115805165.0,369176187.0
20,601228.SH,20200331,3.17,3.22,3.64,3.08,254040853.0,850750182.0
21,601228.SH,20200228,3.23,3.37,3.47,3.03,203989970.0,681371634.0
22,601228.SH,20200123,3.74,3.85,3.92,3.71,106048050.0,408280967.0
23,601228.SH,20191231,3.83,3.73,3.94,3.72,159644604.0,612441127.0
24,601228.SH,20191129,3.74,3.79,3.85,3.69,66624249.0,251220820.0
25,601228.SH,20191031,3.8,3.8,4.15,3.78,119577637.0,470302410.0
26,601228.SH,20190930,3.8,3.85,4.07,3.79,122615580.0,483837622.0
27,601228.SH,20190830,3.83,4.03,4.04,3.66,137832379.0,531744509.0
28,601228.SH,20190731,4.04,4.22,4.29,3.98,153310475.0,628042488.0
29,601228.SH,20190628,4.18,4.13,4.22,4.01,145242994.0,597807124.0
30,601228.SH,20190531,4.13,4.45,4.52,4.06,165660449.0,704136959.0
31,601228.SH,20190430,4.67,5.09,5.4,4.55,480555308.0,2461474822.0
32,601228.SH,20190329,5.07,4.81,5.42,4.74,712266710.0,3570562257.0
33,601228.SH,20190228,4.81,3.94,5.1,3.91,481136756.0,2242046205.0
34,601228.SH,20190131,3.91,3.98,4.16,3.9,135219303.0,544631663.0
35,601228.SH,20181228,3.96,4.18,4.35,3.92,144346078.0,598664994.0
36,601228.SH,20181130,4.09,4.14,4.46,4.01,204392247.0,872251878.0
37,601228.SH,20181031,4.13,4.97,4.98,4.0,158050393.0,696316067.0
38,601228.SH,20180928,5.04,5.03,5.05,4.79,108224605.0,533230647.0
39,601228.SH,20180831,4.99,5.26,5.58,4.8,290730250.0,1502210838.0
40,601228.SH,20180731,5.25,5.63,5.69,4.91,250059870.0,1308327952.0
41,601228.SH,20180629,5.81,5.85,6.16,5.35,345806156.0,2004745366.0
42,601228.SH,20180531,5.93,5.51,6.37,5.39,555008106.0,3319008939.0
43,601228.SH,20180427,5.51,5.44,6.16,5.3,298953945.0,1686437907.0
44,601228.SH,20180330,5.48,5.78,6.29,5.01,406566103.0,2386983898.0
45,601228.SH,20180228,5.83,6.15,6.22,5.0,269487474.0,1547430631.0
46,601228.SH,20180131,6.14,6.08,6.69,5.91,561239029.0,3528952759.0
47,601228.SH,20171229,6.11,6.55,6.63,5.85,308185418.0,1909154743.0
48,601228.SH,20171130,6.55,7.12,7.48,6.28,646124990.0,4514172778.0
49,601228.SH,20171031,7.15,6.79,7.65,6.6,738590821.0,5264198521.0
50,601228.SH,20170929,6.71,7.37,7.39,6.67,374751170.0,2637397266.0
51,601228.SH,20170831,7.39,6.81,7.59,6.7,778268374.0,5507131261.0
52,601228.SH,20170731,6.85,8.69,8.74,6.7,645535126.0,5014051333.0
53,601228.SH,20170630,8.62,8.99,9.39,8.02,1379072850.0,12196474294.0
54,601228.SH,20170531,9.15,10.11,11.62,8.67,2787735968.0,28067871723.0
55,601228.SH,20170428,10.07,4.39,11.18,4.39,2207275650.0,21955587767.0
56,601228.SH,20170331,3.99,2.75,3.99,2.75,437724.0,1595152.0
