trade_date,open,close,high,low
2021-12-31,5.55,6.43,6.84,5.51
2021-11-30,5.4,5.57,5.66,5.18
2021-10-31,5.6,5.4,5.9,5.21
2021-09-30,5.78,5.55,6.1,5.42
2021-08-31,5.55,5.75,5.87,5.46
2021-07-31,6.52,5.56,7.19,5.38
2021-06-30,6.6367,6.54,7.6728,6.23
2021-05-31,5.7668,6.6954,7.2721,5.7277
2021-04-30,5.7473,5.8059,6.6661,5.6984
2021-03-31,5.8059,5.718,6.3533,5.4834
2021-02-28,5.1608,5.7571,6.4706,4.8285
2021-01-31,6.2849,5.7375,6.4315,5.6202
2020-12-31,7.33,6.2751,8.46,6.1871
2020-11-30,8.05,7.145,8.23,7.1157
2020-10-31,8.0782,7.8292,8.86,7.8194
2020-09-30,9.0245,7.7623,9.1319,7.7242
2020-08-31,9.8343,8.8018,10.6636,8.6301
2020-07-31,10.3709,9.6123,11.1416,8.4394
2020-06-30,8.7904,10.4099,14.5173,8.5855
2020-05-31,8.5367,8.5757,9.6294,8.0001
2020-04-30,11.0343,8.6928,12.6246,8.3123
2020-03-31,9.288,11.4148,13.7075,8.9953
2020-02-29,9.044,9.2001,11.6392,8.1367
2020-01-31,9.0733,10.0489,11.288,8.3318
2019-12-31,5.9513,9.2587,9.727,5.8928
2019-11-30,6.7318,5.9513,7.1611,5.8147
2019-10-31,6.1464,6.7611,7.3757,6.0196
2019-09-30,6.166,6.0977,6.683,6.0001
2019-08-31,6.605,6.1367,6.7025,5.5611
2019-07-31,7.3367,6.4684,7.3562,6.3513
2019-06-30,7.502000000000001,7.2391,7.6489,7.1146
2019-05-31,8.1634,7.502000000000001,8.1728,7.3225
2019-04-30,9.4673,8.2768,10.0058,8.1634
2019-03-31,10.0247,9.4578,10.8278,9.2405
2019-02-28,10.0247,10.0247,10.2893,9.5617
2019-01-31,10.4877,10.0247,10.5444,9.3728
2018-12-31,9.6562,10.4499,11.0073,9.3161
2018-11-30,9.6279,9.5617,10.2987,9.2216
2018-10-31,9.6373,9.6184,10.1759,8.9476
2018-09-30,8.3051,9.6562,10.0625,8.1539
2018-08-31,8.6358,8.324,8.9287,8.1634
2018-07-31,8.6642,8.7114,8.9476,7.6532
2018-06-30,11.5077,8.5886,11.5077,8.1067
2018-05-31,9.317,10.8052,10.9623,9.2616
2018-04-30,9.7884,9.3263,10.1489,8.8734
2018-03-31,9.1229,9.7792,10.3523,8.6238
2018-02-28,10.2136,9.1229,10.3985,8.439
2018-01-31,10.3892,10.4724,11.1657,9.5204
2017-12-31,11.09,11.24,12.55,10.2
2017-11-30,13.25,11.08,13.81,10.3
2017-10-31,12.64,13.24,13.26,12.0
2017-09-30,12.92,12.54,13.48,12.43
2017-08-31,12.89,13.01,13.1,12.1
2017-07-31,13.99,12.88,14.63,12.81
2017-03-31,20.8,19.82,22.98,19.55
2017-02-28,20.18,20.8,21.99,19.64
2017-01-31,23.0,20.14,23.76,18.55
2016-12-31,26.48,23.0,26.99,22.61
2016-11-30,24.15,26.49,32.08,24.0
2016-10-31,22.65,24.08,24.92,22.48
2016-09-30,24.22,22.37,24.53,22.08
2016-08-31,23.17,24.33,25.37,22.11
2016-07-31,23.91,23.34,30.1,22.65
2016-06-30,22.3,23.97,25.3,20.35
2016-05-31,22.58,22.3,23.95,19.3
2016-04-30,22.78,22.46,27.56,22.08
2016-03-31,26.0,22.96,31.92,22.05
2016-02-29,11.76,27.5,27.5,11.76
