,ts_code,trade_date,close,open,high,low,vol,amount
0,000982.SZ,20211130,3.36,2.61,4.17,2.59,7069969732.0,23795902915.49
1,000982.SZ,20211029,2.6,2.74,2.77,2.48,1313477062.0,3412314162.45
2,000982.SZ,20210930,2.73,2.59,3.1,2.39,3951129661.0,10775847274.98
3,000982.SZ,20210831,2.59,2.41,2.77,2.15,3135176130.0,7531717319.15
4,000982.SZ,20210730,2.34,2.5,2.76,2.06,4925478051.0,11932357880.26
5,000982.SZ,20210630,2.46,1.4,3.09,1.39,6138634781.0,15162493434.85
6,000982.SZ,20210531,1.41,1.38,1.53,1.32,659117123.0,942614477.36
7,000982.SZ,20210430,1.4,1.37,1.62,1.31,1435120115.0,2095213928.63
8,000982.SZ,20210331,1.38,1.19,1.38,1.18,998989980.0,1290663512.54
9,000982.SZ,20210226,1.2,1.08,1.22,1.06,274950819.0,314108006.03
10,000982.SZ,20210129,1.09,1.05,1.21,1.04,367451617.0,417424954.09
11,000982.SZ,20201231,1.06,1.15,1.2,1.01,426687574.0,469323865.53
12,000982.SZ,20201130,1.15,1.16,1.21,1.12,305290163.0,353930030.3
13,000982.SZ,20201030,1.16,1.17,1.25,1.15,312553625.0,375510750.22
14,000982.SZ,20200930,1.17,1.31,1.43,1.13,443565066.0,557892454.46
15,000982.SZ,20200831,1.31,1.39,1.44,1.28,441720195.0,600113085.31
16,000982.SZ,20200731,1.39,1.26,1.51,1.04,1025480208.0,1280563068.83
17,000982.SZ,20200630,1.27,1.31,1.37,1.26,182112065.0,239541024.04
18,000982.SZ,20200529,1.31,1.41,1.45,1.29,172570642.0,237316574.85
19,000982.SZ,20200430,1.4,1.3,1.59,1.29,295923151.0,425082235.18
20,000982.SZ,20200331,1.32,1.46,1.52,1.25,386911001.0,541623176.0
21,000982.SZ,20200228,1.52,1.46,1.62,1.36,414146908.0,621965092.75
22,000982.SZ,20200123,1.54,1.86,1.87,1.53,567629873.0,973101470.61
23,000982.SZ,20191231,1.86,2.18,2.34,1.82,371274983.0,785218785.34
24,000982.SZ,20191129,2.15,1.75,2.19,1.73,186637671.0,366037262.43
25,000982.SZ,20191031,1.67,1.63,1.67,1.42,80654700.0,126486673.58
26,000982.SZ,20190930,1.6,1.63,1.71,1.51,109624127.0,178480409.78
27,000982.SZ,20190830,1.62,1.81,1.87,1.57,130853621.0,219565717.19
28,000982.SZ,20190731,1.79,1.88,2.19,1.76,187258991.0,371687183.37
29,000982.SZ,20190628,1.92,1.96,2.01,1.7,161071018.0,298873075.92
30,000982.SZ,20190531,1.96,2.0,2.18,1.7,253703459.0,500605747.43
31,000982.SZ,20190430,2.07,1.54,2.55,1.53,462041675.0,930854407.72
32,000982.SZ,20190329,1.54,1.34,1.71,1.32,435783055.0,651072228.6
33,000982.SZ,20190228,1.34,1.09,1.37,1.09,149133882.0,188212008.18
34,000982.SZ,20190131,1.1,1.28,1.32,1.09,139677403.0,173507729.71
35,000982.SZ,20181228,1.27,1.38,1.47,1.21,159145873.0,214364050.74
36,000982.SZ,20181130,1.36,1.26,1.58,1.24,288780854.0,412136702.53
37,000982.SZ,20181031,1.26,1.44,1.52,1.14,181845895.0,233066643.77
38,000982.SZ,20180928,1.46,1.54,1.57,1.38,128118622.0,186458246.12
39,000982.SZ,20180831,1.54,1.54,1.68,1.49,166443057.0,260855980.97
40,000982.SZ,20180731,1.54,1.71,1.86,1.49,177903568.0,288267348.61
41,000982.SZ,20180629,1.8,1.94,2.0,1.66,250930300.0,456220330.98
42,000982.SZ,20180531,1.94,2.93,3.02,1.82,299907550.0,719558013.96
43,000982.SZ,20180427,2.9,3.03,3.29,2.84,166100530.0,511722571.87
44,000982.SZ,20180330,3.03,3.22,3.44,2.86,221247303.0,706309454.26
45,000982.SZ,20180228,3.32,3.59,3.7,2.9,263823467.0,846845855.7
46,000982.SZ,20180131,3.78,3.68,4.39,3.68,344860224.0,1412837067.67
47,000982.SZ,20171229,3.5,3.15,4.01,3.15,399788090.0,1452503822.27
48,000982.SZ,20171130,3.19,3.87,3.89,2.86,393143543.0,1299745134.28
49,000982.SZ,20171031,3.87,4.47,4.55,3.83,254696297.0,1046832354.87
50,000982.SZ,20170929,4.48,4.64,5.06,4.09,330949490.0,1529029755.01
51,000982.SZ,20170831,4.64,3.92,5.18,3.9,671344496.0,3021508015.84
52,000982.SZ,20170731,3.92,4.71,4.95,3.73,1215872690.0,5113366525.34
53,000982.SZ,20170630,4.96,8.69,8.69,4.96,8999600.0,50886896.0
54,000982.SZ,20161130,9.15,6.0,9.15,5.81,1129249355.0,8138774422.94
55,000982.SZ,20161031,6.02,5.45,6.02,5.29,295747343.0,1657042184.99
56,000982.SZ,20160930,5.44,5.58,5.72,5.01,284764710.0,1545293387.33
57,000982.SZ,20160831,5.52,5.2,5.88,4.99,545202407.0,3007674832.44
58,000982.SZ,20160729,5.27,6.02,6.14,5.24,522075663.0,3048125824.75
59,000982.SZ,20160630,6.03,5.92,6.6,5.7,745399288.0,4553293678.53
60,000982.SZ,20160531,5.97,7.33,7.39,5.53,1412215514.0,8913369722.75
61,000982.SZ,20160429,7.4,7.4,7.89,7.4,171589753.0,1276739106.26
62,000982.SZ,20160331,8.22,6.79,8.22,6.79,297319219.0,2441636416.0
63,000982.SZ,20160229,6.17,5.1,6.17,5.1,4594647.0,24697361.15
