,ts_code,trade_date,close,open,high,low,vol,amount
0,000882.SZ,20211130,1.8,1.74,1.81,1.69,306947141.0,538264099.34
1,000882.SZ,20211029,1.75,1.9,1.97,1.69,222136062.0,408656422.45
2,000882.SZ,20210930,1.9,1.9,2.15,1.8,528385456.0,1055098836.55
3,000882.SZ,20210831,1.89,1.79,1.93,1.75,446648524.0,826484402.71
4,000882.SZ,20210730,1.79,1.73,1.88,1.7,316773595.0,559949911.25
5,000882.SZ,20210630,1.74,1.83,1.89,1.71,271451779.0,490188082.75
6,000882.SZ,20210531,1.83,1.8,1.89,1.79,209259218.0,385164842.73
7,000882.SZ,20210430,1.81,1.78,2.04,1.75,449690483.0,837550829.87
8,000882.SZ,20210331,1.77,1.76,1.83,1.71,292078558.0,520444317.85
9,000882.SZ,20210226,1.76,1.72,1.82,1.58,203887114.0,344503423.25
10,000882.SZ,20210129,1.73,1.86,1.88,1.72,273262777.0,496489927.74
11,000882.SZ,20201231,1.87,1.99,2.04,1.85,390815880.0,759759516.4
12,000882.SZ,20201130,2.0,1.91,2.05,1.88,332363494.0,659067784.96
13,000882.SZ,20201030,1.91,2.0,2.05,1.91,141413733.0,281351239.42
14,000882.SZ,20200930,1.98,2.04,2.33,1.96,690694333.0,1458035677.37
15,000882.SZ,20200831,2.05,2.03,2.14,1.98,555742809.0,1143830555.84
16,000882.SZ,20200731,2.02,1.89,2.25,1.88,822044032.0,1704769965.77
17,000882.SZ,20200630,1.89,1.86,2.11,1.85,778048070.0,1533283244.49
18,000882.SZ,20200529,1.86,1.86,1.9,1.78,184021042.0,339881717.46
19,000882.SZ,20200430,1.88,2.02,2.06,1.8,359179678.0,709820218.68
20,000882.SZ,20200331,2.04,2.01,2.26,1.97,1123448388.0,2375905255.52
21,000882.SZ,20200228,2.01,1.96,2.16,1.79,494503564.0,1005201825.45
22,000882.SZ,20200123,2.18,2.26,2.43,2.14,548059117.0,1260281492.6
23,000882.SZ,20191231,2.25,2.17,2.3,2.13,559477431.0,1238801628.34
24,000882.SZ,20191129,2.17,2.31,2.42,2.12,400093308.0,905487844.81
25,000882.SZ,20191031,2.33,2.22,2.68,2.03,842885015.0,1991394257.8
26,000882.SZ,20190930,2.26,2.2,2.37,2.19,303525097.0,694128550.45
27,000882.SZ,20190830,2.2,2.28,2.35,2.04,246714491.0,535402664.36
28,000882.SZ,20190731,2.29,2.58,2.61,2.25,198583378.0,477652224.89
29,000882.SZ,20190628,2.55,2.61,2.66,2.46,182705523.0,470334973.01
30,000882.SZ,20190531,2.61,2.8,2.82,2.55,300389147.0,802867304.52
31,000882.SZ,20190430,2.88,2.93,3.62,2.81,1328411369.0,4443161627.55
32,000882.SZ,20190329,2.9,2.88,3.2,2.75,1082827998.0,3234306800.12
33,000882.SZ,20190228,2.82,2.2,3.0,2.18,502025968.0,1296546158.09
34,000882.SZ,20190131,2.18,2.2,2.58,2.12,336225395.0,792835025.99
35,000882.SZ,20181228,2.23,2.38,2.48,2.2,144150887.0,338426813.77
36,000882.SZ,20181130,2.34,2.29,2.7,2.28,430355970.0,1060314850.18
