,ts_code,trade_date,close,open,high,low,vol,amount
0,002314.SZ,20211130,2.92,2.83,3.16,2.7,200700401.0,589625823.99
1,002314.SZ,20211029,2.83,3.26,3.29,2.78,150073578.0,456359161.75
2,002314.SZ,20210930,3.21,3.13,3.53,3.11,281723369.0,927339027.07
3,002314.SZ,20210831,3.11,3.05,3.21,2.98,174661930.0,534962507.98
4,002314.SZ,20210730,3.05,3.34,3.36,3.0,133060885.0,425243038.63
5,002314.SZ,20210630,3.33,3.31,3.72,3.28,238772435.0,829870721.0
6,002314.SZ,20210531,3.32,3.16,3.6,3.16,151106241.0,500299252.99
7,002314.SZ,20210430,3.18,3.46,3.95,3.15,323944423.0,1139462675.42
8,002314.SZ,20210331,3.47,3.46,3.67,3.3,218309927.0,760485646.55
9,002314.SZ,20210226,3.47,3.28,3.68,3.16,179429820.0,609189998.94
10,002314.SZ,20210129,3.28,4.15,4.51,3.21,631253479.0,2400578732.85
11,002314.SZ,20201231,4.14,3.43,4.14,3.03,269877740.0,956546193.94
12,002314.SZ,20201130,3.46,3.79,3.88,3.42,200607855.0,724021761.06
13,002314.SZ,20201030,3.78,4.21,4.59,3.68,200482663.0,838516417.57
14,002314.SZ,20200930,4.18,4.25,4.76,3.9,330651197.0,1421235208.06
15,002314.SZ,20200831,4.21,4.23,5.63,4.18,731837301.0,3568123266.0
16,002314.SZ,20200731,4.22,3.75,5.08,3.71,736878031.0,3225751262.77
17,002314.SZ,20200630,3.76,2.82,3.85,2.82,467560131.0,1565127740.5
18,002314.SZ,20200529,2.82,2.94,3.18,2.79,310337144.0,916180421.08
19,002314.SZ,20200430,2.67,2.64,2.75,2.48,112773284.0,298739299.62
20,002314.SZ,20200331,2.64,2.8,3.07,2.62,247816980.0,703381847.94
21,002314.SZ,20200228,2.8,2.58,3.06,2.58,331823709.0,955161101.85
22,002314.SZ,20200123,2.87,3.09,3.15,2.85,93943189.0,286131028.39
23,002314.SZ,20191231,3.07,2.9,3.12,2.9,98748403.0,299205947.94
24,002314.SZ,20191129,2.93,2.98,3.18,2.84,93488489.0,278556823.63
25,002314.SZ,20191031,2.96,3.14,3.48,2.94,129308132.0,412619583.65
26,002314.SZ,20190930,3.14,3.17,3.75,3.1,354318280.0,1198315566.48
27,002314.SZ,20190830,3.14,2.97,3.4,2.67,304268536.0,948728622.67
28,002314.SZ,20190731,2.98,3.04,3.13,2.93,88381122.0,267770694.75
29,002314.SZ,20190628,3.0,3.08,3.14,2.93,86951106.0,264513285.12
30,002314.SZ,20190531,3.07,3.3,3.3,2.98,140606950.0,436951229.51
31,002314.SZ,20190430,3.37,3.81,4.13,3.23,338445153.0,1295618725.52
32,002314.SZ,20190329,3.88,3.63,4.2,3.55,369378426.0,1422629176.32
33,002314.SZ,20190228,3.63,2.93,3.77,2.91,323314466.0,1119169790.19
34,002314.SZ,20190131,2.9,2.85,3.14,2.78,130813578.0,393912453.3
35,002314.SZ,20181228,2.87,3.3,3.46,2.82,230939590.0,735179875.8
36,002314.SZ,20181130,3.13,3.0,3.48,2.97,182106976.0,584224869.99
37,002314.SZ,20181031,2.96,3.21,3.21,2.51,177532808.0,510191675.73
38,002314.SZ,20180928,3.25,3.17,3.44,3.01,150571147.0,482788599.98
39,002314.SZ,20180831,3.19,3.8,3.82,3.17,138620857.0,462051839.89
40,002314.SZ,20180731,3.8,4.03,4.33,3.69,178332697.0,696019992.09
41,002314.SZ,20180629,4.03,4.62,4.68,3.88,72478886.0,310839731.16
42,002314.SZ,20180531,4.63,5.7,5.82,4.54,99151907.0,530573869.05
43,002314.SZ,20180427,5.75,5.91,6.1,5.69,89415432.0,527140466.4
44,002314.SZ,20180330,5.95,5.98,6.31,5.62,106825147.0,642511630.83
45,002314.SZ,20180228,6.02,6.55,6.63,5.62,101619536.0,607411201.77
46,002314.SZ,20180131,6.59,6.2,7.13,6.2,238810959.0,1571363990.23
47,002314.SZ,20171229,6.2,5.96,6.39,5.81,98484500.0,601338481.46
48,002314.SZ,20171130,5.93,6.24,6.86,5.68,320957634.0,2016149944.75
49,002314.SZ,20171031,5.67,6.2,6.26,5.56,84533071.0,504976330.41
50,002314.SZ,20170929,6.15,6.18,6.65,6.1,149073480.0,937894403.83
51,002314.SZ,20170831,6.17,6.3,6.65,6.05,139711605.0,866807353.89
52,002314.SZ,20170731,6.33,6.74,6.75,6.07,133637055.0,851834784.79
53,002314.SZ,20170630,6.69,6.29,7.06,6.08,187082624.0,1251257961.23
54,002314.SZ,20170531,6.34,7.16,7.45,6.02,205352021.0,1433195960.1
55,002314.SZ,20170428,7.26,7.8,9.46,6.91,523405632.0,4413637015.11
56,002314.SZ,20170331,7.8,7.69,9.1,7.48,370834264.0,3067592739.95
57,002314.SZ,20170228,7.69,7.84,8.2,7.6,145652392.0,1139883774.04
58,002314.SZ,20170126,7.83,7.63,8.11,6.9,135197140.0,1036852782.18
59,002314.SZ,20161230,7.62,10.03,10.16,7.44,309606221.0,2655576740.16
60,002314.SZ,20161130,10.02,8.74,10.43,8.25,488576478.0,4591905612.3
61,002314.SZ,20161031,8.75,8.37,9.38,8.36,265173001.0,2362932180.59
62,002314.SZ,20160930,9.29,8.42,9.79,7.9,267520305.0,2400002695.02
63,002314.SZ,20160831,8.36,7.8,9.05,7.6,484240217.0,4069216830.83
64,002314.SZ,20160729,7.96,7.51,9.0,7.19,239721446.0,1947928993.51
65,002314.SZ,20160331,7.02,5.7,7.02,5.6,79877448.0,526953530.24
66,002314.SZ,20160229,5.7,5.55,7.18,5.5,137354058.0,881381992.96
67,002314.SZ,20160129,5.59,8.5,8.55,5.31,141989429.0,949959908.07
68,002314.SZ,20151231,8.47,8.85,9.99,8.17,266535054.0,2359103465.97
69,002314.SZ,20151130,8.82,9.59,11.08,8.38,374092264.0,3744173149.14
70,002314.SZ,20151030,9.73,7.55,10.53,7.41,363305346.0,3347652235.48
71,002314.SZ,20150930,7.28,9.5,9.5,6.71,400702976.0,3181342279.92
72,002314.SZ,20150831,9.91,9.0,16.01,8.15,693414622.0,8038943603.26
73,002314.SZ,20150731,9.17,12.68,12.89,6.82,465920497.0,4670951417.77
74,002314.SZ,20150630,12.82,13.52,21.15,11.15,639177622.0,10733594908.54
