,ts_code,trade_date,close,open,high,low,vol,amount
0,600169.SH,20211130,3.09,2.85,3.22,2.66,741027372.0,2142635975.0
1,600169.SH,20211029,2.84,3.11,3.19,2.72,393520970.0,1146152061.0
2,600169.SH,20210930,3.1,2.91,3.56,2.91,1246020854.0,4075587875.0
3,600169.SH,20210831,2.9,2.46,2.95,2.44,877582915.0,2377009009.0
4,600169.SH,20210730,2.47,2.44,2.53,2.3,465195888.0,1120871119.0
5,600169.SH,20210630,2.46,2.41,2.71,2.39,726692970.0,1838565010.0
6,600169.SH,20210531,2.42,2.24,2.59,2.23,737446145.0,1790304075.0
7,600169.SH,20210430,2.23,2.41,2.48,2.2,617669307.0,1452687701.0
8,600169.SH,20210331,2.42,2.27,3.16,2.26,3007956704.0,8217468422.0
9,600169.SH,20210226,2.26,2.18,2.44,2.05,691130870.0,1544809937.0
10,600169.SH,20210129,2.2,2.15,2.5,2.03,1183201642.0,2645070246.0
11,600169.SH,20201231,2.16,2.03,2.24,1.97,964974564.0,2048304988.0
12,600169.SH,20201130,2.03,1.98,2.09,1.96,280764166.0,566481678.0
13,600169.SH,20201030,1.98,2.04,2.1,1.96,122217691.0,249183034.0
14,600169.SH,20200930,2.03,2.08,2.45,2.02,559634982.0,1215780373.0
15,600169.SH,20200831,2.08,2.06,2.26,2.04,434540347.0,929081661.0
16,600169.SH,20200731,2.06,1.91,2.24,1.9,497576507.0,1041925285.0
17,600169.SH,20200630,1.91,1.92,1.98,1.89,134628171.0,259771782.0
18,600169.SH,20200529,1.92,1.92,2.1,1.9,183230200.0,364243417.0
19,600169.SH,20200430,1.95,2.05,2.12,1.91,319517818.0,651479970.0
20,600169.SH,20200331,2.05,1.99,2.41,1.98,798926804.0,1739964397.0
21,600169.SH,20200228,1.98,1.87,2.12,1.7,338626701.0,667508769.0
22,600169.SH,20200123,2.08,2.35,2.42,2.06,254836496.0,585353269.0
23,600169.SH,20191231,2.33,2.28,2.34,2.22,281237468.0,641895252.0
24,600169.SH,20191129,2.29,2.3,2.34,2.17,167663925.0,379098458.0
25,600169.SH,20191031,2.3,2.38,2.46,2.29,127699825.0,303156202.0
26,600169.SH,20190930,2.38,2.38,2.68,2.38,281431525.0,714036657.0
27,600169.SH,20190830,2.38,2.52,2.53,2.3,164966027.0,396404529.0
28,600169.SH,20190731,2.53,2.69,2.75,2.49,246663872.0,641770682.0
29,600169.SH,20190628,2.67,2.66,2.78,2.5,226396138.0,601839347.0
30,600169.SH,20190531,2.67,2.75,2.75,2.49,202298255.0,538335968.0
31,600169.SH,20190430,2.79,3.01,3.3,2.71,645474749.0,1991676956.0
32,600169.SH,20190329,3.01,2.83,3.33,2.78,904714014.0,2754720725.0
33,600169.SH,20190228,2.82,2.27,3.07,2.27,465856575.0,1265714111.0
34,600169.SH,20190131,2.27,2.23,2.68,2.22,373001775.0,918477227.0
35,600169.SH,20181228,2.23,2.37,2.44,2.22,146698883.0,344911659.0
36,600169.SH,20181130,2.31,2.3,2.54,2.26,239965301.0,568235251.0
