,ts_code,trade_date,close,open,high,low,vol,amount
0,600808.SH,20211130,3.61,4.21,4.27,3.56,1600152028.0,6084379640.0
1,600808.SH,20211029,4.24,5.05,5.08,4.14,1146024543.0,5299367494.0
2,600808.SH,20210930,4.95,6.3,6.94,4.87,2065806216.0,12530571015.0
3,600808.SH,20210831,6.12,4.65,6.19,4.03,2774397296.0,13982912305.0
4,600808.SH,20210730,4.96,4.36,5.31,3.82,2277746190.0,10278335262.0
5,600808.SH,20210630,4.29,3.7,4.3,3.52,1622409875.0,6149475126.0
6,600808.SH,20210531,3.69,4.31,4.76,3.66,1388013602.0,5793806314.0
7,600808.SH,20210430,4.23,3.18,4.27,3.12,1916884474.0,7061276369.0
8,600808.SH,20210331,3.2,2.75,3.25,2.73,1872310792.0,5585147965.0
9,600808.SH,20210226,2.75,2.57,2.88,2.52,505373204.0,1367814903.0
10,600808.SH,20210129,2.55,2.66,2.69,2.55,599755419.0,1581326000.0
11,600808.SH,20201231,2.66,2.79,2.86,2.63,864976679.0,2356492975.0
12,600808.SH,20201130,2.78,2.58,2.91,2.57,1005337442.0,2798631415.0
13,600808.SH,20201030,2.58,2.67,2.75,2.56,282652946.0,753858521.0
14,600808.SH,20200930,2.67,2.82,2.99,2.65,737982475.0,2067595332.0
15,600808.SH,20200831,2.81,2.71,3.4,2.68,1953312284.0,5763847494.0
16,600808.SH,20200731,2.7,2.58,3.03,2.54,1578451380.0,4469675206.0
17,600808.SH,20200630,2.58,2.61,3.01,2.5,1536665995.0,4134556870.0
18,600808.SH,20200529,2.62,2.58,2.7,2.41,727650041.0,1888013237.0
19,600808.SH,20200430,2.62,2.5,2.63,2.4,489879296.0,1244529754.0
20,600808.SH,20200331,2.52,2.77,3.08,2.5,1106328741.0,3075357904.0
21,600808.SH,20200228,2.77,2.56,2.85,2.56,478147161.0,1303607304.0
22,600808.SH,20200123,2.84,3.09,3.13,2.82,310549387.0,939822539.0
23,600808.SH,20191231,3.07,2.76,3.09,2.67,549991170.0,1586917645.0
24,600808.SH,20191129,2.75,2.65,2.84,2.5,552032659.0,1472990965.0
25,600808.SH,20191031,2.66,2.68,2.73,2.65,272737506.0,735165581.0
26,600808.SH,20190930,2.69,2.68,2.9,2.67,439614851.0,1211385428.0
27,600808.SH,20190830,2.68,2.94,2.94,2.62,470254024.0,1283306387.0
28,600808.SH,20190731,2.94,3.45,3.47,2.9,455806450.0,1448107406.0
29,600808.SH,20190628,3.41,3.68,3.68,3.29,582396005.0,1997786521.0
30,600808.SH,20190531,3.4,3.43,3.44,3.27,507411684.0,1704683098.0
31,600808.SH,20190430,3.48,3.93,4.24,3.41,1572709679.0,6220740016.0
32,600808.SH,20190329,3.89,3.95,4.21,3.78,1555913470.0,6218163842.0
33,600808.SH,20190228,3.93,3.61,4.16,3.57,826989762.0,3140844061.0
34,600808.SH,20190131,3.61,3.45,3.68,3.28,676570126.0,2390940807.0
35,600808.SH,20181228,3.46,3.79,3.82,3.36,574258487.0,2074963025.0
36,600808.SH,20181130,3.71,4.19,4.24,3.57,950150798.0,3801339579.0
37,600808.SH,20181031,4.17,4.05,4.44,3.76,1403812797.0,5816733897.0
38,600808.SH,20180928,4.1,3.88,4.15,3.63,1181659292.0,4620729622.0
39,600808.SH,20180831,3.9,4.29,4.31,3.76,1430270067.0,5749966792.0
40,600808.SH,20180731,4.22,3.56,4.35,3.31,1659746022.0,6204575119.0
41,600808.SH,20180629,3.59,3.53,3.99,3.46,1351550576.0,5049899093.0
42,600808.SH,20180531,3.54,3.78,3.92,3.45,785929739.0,2937948129.0
43,600808.SH,20180427,3.76,3.59,3.8,3.43,789604698.0,2842592035.0
44,600808.SH,20180330,3.58,4.17,4.26,3.33,1191529693.0,4617298747.0
45,600808.SH,20180228,4.22,4.39,4.83,3.95,2007009185.0,8785743153.0
46,600808.SH,20180131,4.35,4.13,4.54,4.04,2172461264.0,9343121786.0
47,600808.SH,20171229,4.13,4.75,4.85,3.99,1634252700.0,7022377705.0
48,600808.SH,20171130,4.73,4.18,4.82,3.94,2202375906.0,9588418534.0
49,600808.SH,20171031,4.18,4.68,4.74,4.11,1322211505.0,5795310497.0
50,600808.SH,20170929,4.6,5.3,5.7,4.36,2875106924.0,14209205225.0
51,600808.SH,20170831,5.3,4.57,5.64,4.46,3646752617.0,18305033032.0
52,600808.SH,20170731,4.57,3.54,4.65,3.53,2721168949.0,11538737866.0
53,600808.SH,20170630,3.54,3.25,3.62,3.17,846308826.0,2878848827.0
54,600808.SH,20170531,3.24,3.21,3.4,2.94,687858493.0,2182269490.0
55,600808.SH,20170428,3.22,3.32,3.53,3.05,932136595.0,3099022563.0
56,600808.SH,20170331,3.26,3.46,3.53,3.21,1146813720.0,3841146390.0
57,600808.SH,20170228,3.46,3.16,3.68,3.04,1294057837.0,4420578994.0
58,600808.SH,20170126,3.17,2.83,3.24,2.82,767320427.0,2323069081.0
59,600808.SH,20161230,2.83,2.96,3.18,2.79,1053849704.0,3171370060.0
60,600808.SH,20161130,2.97,2.83,3.15,2.75,1388537937.0,4092967109.0
61,600808.SH,20161031,2.83,2.81,2.93,2.75,703866993.0,1992263893.0
62,600808.SH,20160930,2.77,2.9,2.93,2.7,529761648.0,1494745545.0
63,600808.SH,20160831,2.9,2.57,3.03,2.51,1097627162.0,3100455803.0
64,600808.SH,20160729,2.58,2.4,2.9,2.4,1141435880.0,2983309069.0
65,600808.SH,20160630,2.41,2.46,2.52,2.3,607570340.0,1460607543.0
66,600808.SH,20160531,2.46,2.75,2.8,2.35,491764317.0,1238138832.0
67,600808.SH,20160429,2.76,2.64,3.02,2.6,1264804174.0,3594541923.0
68,600808.SH,20160331,2.65,2.49,2.84,2.44,950423592.0,2534706531.0
69,600808.SH,20160229,2.47,2.53,2.8,2.36,597103121.0,1533739592.0
70,600808.SH,20160129,2.56,3.13,3.4,2.45,1632068248.0,5058218235.0
71,600808.SH,20151231,3.15,3.28,3.47,3.05,1135097268.0,3673883375.0
72,600808.SH,20151130,3.28,3.33,3.96,3.16,2026024095.0,7419761487.0
73,600808.SH,20151030,3.4,3.25,3.79,3.22,1442553864.0,5058554263.0
74,600808.SH,20150930,3.17,3.3,3.75,2.95,1477605211.0,4979341157.0
75,600808.SH,20150831,3.3,4.25,4.82,2.99,1820796252.0,7673249563.0
76,600808.SH,20150731,4.27,5.32,5.42,3.47,3643017422.0,16121919763.0
77,600808.SH,20150630,5.32,6.3,7.19,4.51,5117139935.0,32588399911.0
78,600808.SH,20150529,6.28,5.73,6.76,4.68,5242907493.0,29874211713.0
79,600808.SH,20150430,5.69,4.41,6.45,4.33,5570249780.0,29839661236.0
80,600808.SH,20150331,4.42,3.66,4.88,3.57,3750433090.0,15519297990.0
81,600808.SH,20150227,3.53,3.4,3.6,3.0,809153346.0,2710605421.0
82,600808.SH,20150130,3.5,3.97,4.15,3.36,1905297583.0,7036621612.0
