,ts_code,trade_date,close,open,high,low,vol,amount
0,688258.SH,20211130,37.95,33.42,39.1,33.2,15932151.0,591681151.0
1,688258.SH,20211029,33.26,35.2,36.49,31.7,6275295.0,216346921.0
2,688258.SH,20210930,34.8,36.87,38.81,34.41,11297334.0,418268280.0
3,688258.SH,20210831,36.53,44.5,47.18,36.08,21237465.0,884666675.0
4,688258.SH,20210730,43.66,51.95,55.12,41.81,35120098.0,1685566481.0
5,688258.SH,20210630,51.82,45.7,52.43,43.0,41042888.0,1970374880.0
6,688258.SH,20210531,45.72,36.24,46.51,36.12,23451310.0,977837175.0
7,688258.SH,20210430,36.24,37.03,41.98,35.75,17370268.0,672080776.0
8,688258.SH,20210331,37.09,41.64,42.8,35.81,17573526.0,685621565.0
9,688258.SH,20210226,41.56,44.9,46.12,39.08,9698173.0,414782185.0
10,688258.SH,20210129,45.17,55.91,61.23,44.67,18038972.0,948408681.0
11,688258.SH,20201231,55.6,59.12,64.9,53.04,23176177.0,1361960993.0
12,688258.SH,20201130,59.12,68.25,74.24,58.08,15020605.0,982518832.0
13,688258.SH,20201030,68.25,75.1,81.33,66.17,9233923.0,685201251.0
14,688258.SH,20200930,73.97,88.51,91.19,73.0,14113619.0,1148940676.0
15,688258.SH,20200831,88.54,94.8,117.11,85.9,30130407.0,3012958776.0
16,688258.SH,20200731,94.11,96.5,131.0,88.0,49606298.0,5334134041.0
17,688258.SH,20200630,96.47,92.01,103.0,86.59,30072329.0,2843034711.0
18,688258.SH,20200529,90.11,86.0,113.99,85.75,36645991.0,3713590683.0
19,688258.SH,20200430,88.4,81.21,93.55,73.69,32482097.0,2702464419.0
20,688258.SH,20200331,82.07,116.0,134.99,80.22,45460502.0,4641348576.0
21,688258.SH,20200228,114.66,78.01,147.7,73.36,62824352.0,7218725997.0
22,688258.SH,20200123,91.7,86.23,104.58,77.2,40630816.0,3641704389.0
23,688258.SH,20191231,86.16,41.0,102.58,40.6,103494494.0,7586625273.0
