,ts_code,trade_date,close,open,high,low,vol,amount
0,603217.SH,20211130,42.0,42.91,44.39,38.18,40240670.0,1659492444.0
1,603217.SH,20211029,43.08,44.16,48.3,37.43,40411976.0,1756770612.0
2,603217.SH,20210930,43.3,46.88,47.5,39.38,69266655.0,2975083502.0
3,603217.SH,20210831,46.44,38.3,53.98,36.38,87478811.0,3784226725.0
4,603217.SH,20210730,38.65,28.0,45.0,27.57,98355493.0,3707690071.0
5,603217.SH,20210630,27.86,29.96,30.76,27.42,17784892.0,518315509.0
6,603217.SH,20210531,29.95,28.18,29.97,27.5,17274009.0,494020431.0
7,603217.SH,20210430,28.19,24.91,28.75,24.61,14293890.0,381929375.0
8,603217.SH,20210331,25.02,24.7,26.58,24.25,8667502.0,218062381.0
9,603217.SH,20210226,24.61,23.4,25.78,21.75,7676226.0,182709336.0
10,603217.SH,20210129,23.45,26.38,26.86,23.4,6954323.0,172878983.0
11,603217.SH,20201231,26.31,28.88,29.36,25.84,7969295.0,219932395.0
12,603217.SH,20201130,28.88,28.76,30.59,28.49,11999360.0,352785118.0
13,603217.SH,20201030,28.8,28.93,30.94,28.61,11257511.0,336372330.0
14,603217.SH,20200930,28.77,30.51,31.46,28.2,16491117.0,492639139.0
15,603217.SH,20200831,30.64,31.15,33.46,29.88,31823155.0,1003221062.0
16,603217.SH,20200731,31.11,27.66,31.85,27.43,36846950.0,1098511409.0
17,603217.SH,20200630,27.65,27.95,29.46,27.31,15191353.0,430908487.0
18,603217.SH,20200529,27.8,38.75,41.8,27.78,11520600.0,444166726.0
19,603217.SH,20200430,38.87,39.31,43.6,37.01,15132352.0,620821439.0
20,603217.SH,20200331,39.87,41.63,45.31,39.0,13501321.0,570572670.0
21,603217.SH,20200228,41.27,41.62,45.55,37.9,17258027.0,749838952.0
22,603217.SH,20200123,46.24,49.39,50.39,45.92,15306863.0,751550270.0
23,603217.SH,20191231,49.29,46.13,49.46,45.49,17715765.0,844519163.0
24,603217.SH,20191129,46.13,47.37,49.2,45.3,14768603.0,692239481.0
25,603217.SH,20191031,47.77,52.16,53.97,47.75,13597012.0,707119225.0
26,603217.SH,20190930,52.1,52.08,59.88,52.08,34751023.0,1919540816.0
27,603217.SH,20190830,52.56,55.77,56.59,50.63,29804728.0,1581678661.0
28,603217.SH,20190731,55.88,68.1,68.36,55.45,41620675.0,2583630284.0
29,603217.SH,20190628,67.24,65.95,87.0,65.95,33240089.0,2421169175.0
