trade_date,open,close,high,low
2021-12-31,8.33,9.03,9.39,8.29
2021-11-30,8.61,8.35,8.65,8.11
2021-10-31,8.56,8.61,8.65,7.6
2021-09-30,8.67,8.48,9.19,8.38
2021-08-31,8.37,8.67,8.79,8.33
2021-07-31,9.22,8.42,9.58,8.25
2021-06-30,9.49,9.2,10.24,9.13
2021-05-31,9.76,9.48,9.91,9.33
2021-04-30,9.99,9.76,10.26,9.55
2021-03-31,9.67,9.93,10.62,9.03
2021-02-28,9.58,9.67,9.86,8.6
2021-01-31,10.6,9.49,10.68,9.4
2020-12-31,10.58,10.62,11.65,9.94
2020-11-30,11.1,10.6,11.74,10.46
2020-10-31,11.61,11.1,12.16,11.05
2020-09-30,11.72,11.46,13.6,10.93
2020-08-31,12.42,11.73,12.6,10.92
2020-07-31,9.98,12.45,13.68,9.68
2020-06-30,9.04,9.92,10.12,8.74
2020-05-31,7.93,9.26,9.59,7.87
2020-04-30,8.56,8.01,8.86,7.8
2020-03-31,9.08,8.67,9.98,8.05
2020-02-29,9.16,9.04,9.88,8.24
2020-01-31,10.3,10.18,10.97,9.75
2019-12-31,9.99,10.22,10.51,9.68
2019-11-30,11.01,10.0,11.42,9.71
2019-10-31,10.44,11.03,12.08,10.38
2019-09-30,10.77,10.4,11.86,10.17
2019-08-31,12.4,10.79,12.78,10.12
2019-07-31,12.37,12.71,13.38,11.13
2019-06-30,12.12,12.41,12.78,9.91
2019-05-31,11.54,12.16,12.84,10.48
2019-04-30,11.11,12.43,15.32,11.1
2019-03-31,9.6,11.11,11.97,9.51
2019-02-28,8.18,9.63,9.85,8.18
2019-01-31,8.63,8.16,9.58,8.15
2018-12-31,9.9,8.63,10.0,8.56
2018-11-30,9.86,9.54,11.11,9.23
2018-10-31,11.58,9.69,12.0,8.6
2018-09-30,9.94,11.73,11.78,9.82
2018-08-31,10.81,9.93,10.93,8.93
2018-07-31,8.58,9.84,10.54,7.9
2018-06-30,10.96,8.63,11.36,7.96
2018-05-31,11.31,10.97,12.55,10.7
2018-04-30,11.97,11.27,13.49,11.15
2018-03-31,12.6,12.05,14.47,10.93
2018-02-28,13.46,12.71,13.64,10.3
2018-01-31,13.2,13.46,15.95,13.0
2017-12-31,14.41,13.12,15.47,12.24
2017-11-30,17.26,14.67,18.51,13.83
2017-10-31,11.85,18.15,18.15,11.0
2017-09-30,12.91,11.72,13.06,11.58
2017-08-31,11.63,13.01,13.26,11.55
2017-07-31,12.26,11.65,13.59,11.19
2017-06-30,11.4,12.3,13.08,10.57
2017-05-31,14.07,11.43,15.24,10.43
2017-04-30,17.17,14.08,17.89,13.29
2017-03-31,18.92,16.99,19.2,16.78
2017-02-28,18.08,18.95,20.66,16.91
2017-01-31,18.7,18.0,21.88,16.3
2016-12-31,16.66,18.7,22.3,15.4
2016-11-30,13.95,16.68,19.57,13.94
2016-10-31,14.7,13.94,15.28,13.64
2016-09-30,14.1,14.6,14.78,12.88
2016-08-31,14.6,14.15,15.53,13.55
2016-03-31,11.62,14.12,14.12,11.0
2016-02-29,11.9,11.58,14.76,11.5
2016-01-31,15.09,12.29,16.45,10.21
2015-12-31,14.39,15.01,17.36,14.01
2015-10-31,11.2,15.57,16.13,11.04
2015-09-30,9.5,10.82,12.33,8.28
2015-08-31,10.5,10.22,15.69,8.5
2015-07-31,13.79,10.72,14.35,6.86
2015-06-30,15.83,13.98,20.97,11.7
2015-05-31,14.1,16.0,17.79,12.6
2015-04-30,11.53,14.26,16.28,11.5
2015-03-31,10.02,11.65,12.89,9.9
2015-02-28,9.5,10.02,10.5,8.47
2015-01-31,8.06,9.71,10.81,7.89
