,ts_code,trade_date,close,open,high,low,vol,amount
0,002663.SZ,20211130,1.77,1.76,1.82,1.67,191460566.0,338325413.91
1,002663.SZ,20211029,1.76,2.07,2.16,1.7,230602521.0,440938606.25
2,002663.SZ,20210930,2.05,2.04,2.25,2.0,403121523.0,861968932.12
3,002663.SZ,20210831,2.04,1.77,2.06,1.75,318720765.0,601863236.5
4,002663.SZ,20210730,1.77,1.78,1.9,1.72,236767348.0,428346725.96
5,002663.SZ,20210630,1.78,1.85,1.9,1.77,242596833.0,447737594.23
6,002663.SZ,20210531,1.85,1.73,1.88,1.73,220440067.0,400727832.88
7,002663.SZ,20210430,1.74,2.03,2.06,1.7,467558566.0,889127364.84
8,002663.SZ,20210331,2.07,1.72,2.24,1.71,1063769875.0,2098921796.11
9,002663.SZ,20210226,1.72,1.62,1.82,1.44,328495824.0,540713556.9
10,002663.SZ,20210129,1.7,1.93,1.97,1.65,352120493.0,625983531.08
11,002663.SZ,20201231,1.93,2.2,2.26,1.88,220679972.0,456038974.44
12,002663.SZ,20201130,2.2,2.16,2.27,2.12,243444672.0,538465342.5
13,002663.SZ,20201030,2.16,2.27,2.37,2.16,144159690.0,328217678.27
14,002663.SZ,20200930,2.25,2.42,2.87,2.23,786632735.0,1983108753.73
15,002663.SZ,20200831,2.42,2.34,2.55,2.3,521008817.0,1259995053.62
16,002663.SZ,20200731,2.33,2.29,2.58,2.24,654762773.0,1578150008.48
17,002663.SZ,20200630,2.28,2.22,2.52,2.21,683206323.0,1603801879.43
18,002663.SZ,20200529,2.2,2.26,2.39,2.1,154187838.0,346883640.14
19,002663.SZ,20200430,2.3,2.4,2.69,2.23,347490243.0,860244636.76
20,002663.SZ,20200331,2.4,2.32,3.03,2.32,831339987.0,2258402828.52
21,002663.SZ,20200228,2.31,2.3,2.57,2.07,365819230.0,866042787.85
22,002663.SZ,20200123,2.56,2.92,3.1,2.54,408214909.0,1183498284.55
23,002663.SZ,20191231,2.92,2.84,3.09,2.76,304164625.0,870717215.11
24,002663.SZ,20191129,2.83,2.84,2.94,2.75,153938565.0,436746668.79
25,002663.SZ,20191031,2.86,2.87,3.31,2.8,467868903.0,1424820463.57
26,002663.SZ,20190930,2.89,2.75,3.65,2.75,716629654.0,2296268825.71
27,002663.SZ,20190830,2.76,2.83,2.99,2.53,203146811.0,564287946.38
28,002663.SZ,20190731,2.86,3.07,3.19,2.81,235477036.0,709816367.7
29,002663.SZ,20190628,3.03,3.1,3.42,2.8,435944046.0,1333225727.06
30,002663.SZ,20190531,3.11,3.25,3.55,3.0,284482326.0,912746676.37
31,002663.SZ,20190430,3.31,4.09,4.5,3.21,808786660.0,3220222112.18
32,002663.SZ,20190329,3.72,3.2,3.72,3.17,888678845.0,3032358967.74
33,002663.SZ,20190228,3.29,2.55,3.78,2.52,561537568.0,1811415047.29
34,002663.SZ,20190131,2.54,2.5,2.77,2.44,190585727.0,507997079.09
35,002663.SZ,20181228,2.47,2.72,2.83,2.46,172854167.0,460505485.28
36,002663.SZ,20181130,2.67,2.51,3.03,2.49,386713928.0,1083736901.36
37,002663.SZ,20181031,2.51,2.74,2.76,2.26,140894846.0,350439328.87
38,002663.SZ,20180928,2.78,2.71,2.92,2.66,189122533.0,534422970.93
39,002663.SZ,20180831,2.73,2.95,2.99,2.68,254101282.0,720729750.25
40,002663.SZ,20180731,2.96,2.95,3.18,2.53,486157108.0,1380510056.69
41,002663.SZ,20180629,2.97,3.54,3.58,2.77,178704820.0,559110055.62
42,002663.SZ,20180531,3.56,4.11,4.22,3.52,164383016.0,642653349.19
43,002663.SZ,20180427,4.12,4.42,4.55,4.03,136482414.0,584811543.84
44,002663.SZ,20180330,4.42,5.36,5.42,4.2,368164451.0,1813846076.38
45,002663.SZ,20180228,5.35,5.46,5.5,5.16,54400488.0,290735359.51
46,002663.SZ,20180131,5.51,5.55,6.17,5.43,291090976.0,1669836107.13
47,002663.SZ,20171229,5.55,5.36,5.55,5.26,104904799.0,568308617.02
48,002663.SZ,20171130,5.39,5.46,5.58,5.23,136956536.0,735896955.09
49,002663.SZ,20171031,5.52,5.45,5.89,5.32,144999874.0,798936137.28
50,002663.SZ,20170929,5.36,5.95,5.95,5.3,168793795.0,945627426.87
51,002663.SZ,20170731,5.49,5.44,5.6,5.34,80272880.0,437876591.05
52,002663.SZ,20170630,5.43,5.81,6.24,5.35,445098653.0,2548283747.99
53,002663.SZ,20170531,5.86,5.66,5.97,5.15,251699265.0,1382037043.56
54,002663.SZ,20170428,5.75,6.22,6.75,5.4,485925876.0,3009749989.35
55,002663.SZ,20170331,6.12,6.05,6.35,5.81,277088420.0,1666603375.93
56,002663.SZ,20170228,6.03,5.95,6.14,5.89,111541348.0,670809783.09
57,002663.SZ,20170126,5.94,6.07,6.09,5.38,116422853.0,685880485.65
58,002663.SZ,20161230,6.07,6.31,6.57,5.65,187827005.0,1146649017.77
59,002663.SZ,20161130,6.35,6.21,6.79,6.03,411190761.0,2621931002.84
60,002663.SZ,20161031,6.24,6.81,7.04,6.21,276411937.0,1842389687.82
61,002663.SZ,20160930,6.81,7.8,8.1,6.78,238306369.0,1749820496.11
62,002663.SZ,20160429,7.37,6.68,7.5,6.28,452973841.0,3095619309.27
63,002663.SZ,20160331,6.66,5.1,6.97,5.01,586523238.0,3597786157.7
64,002663.SZ,20160229,5.05,5.38,5.93,4.91,196475988.0,1087405406.9
65,002663.SZ,20160129,5.36,8.1,8.18,5.17,240803784.0,1523250768.48
66,002663.SZ,20151231,7.94,7.95,8.41,7.56,348262378.0,2788429224.09
67,002663.SZ,20151130,7.94,8.47,9.39,7.5,587825383.0,5148306249.54
68,002663.SZ,20151030,8.71,7.13,9.59,7.01,455816141.0,3810213095.78
69,002663.SZ,20150930,6.87,7.04,7.79,5.95,267833267.0,1890597747.05
70,002663.SZ,20150831,7.04,8.8,11.11,6.66,637778697.0,5950052361.61
71,002663.SZ,20150731,8.96,9.41,10.17,5.76,793337150.0,6684436517.23
72,002663.SZ,20150630,9.7,13.69,15.7,8.25,1087360834.0,14702957814.81
73,002663.SZ,20150529,34.05,27.0,40.2,26.48,451005989.0,14621044195.07
74,002663.SZ,20150430,27.22,25.75,35.8,25.65,464783095.0,13928777619.39
75,002663.SZ,20150331,25.82,15.84,27.35,15.84,316701826.0,7607660187.46
