,ts_code,trade_date,close,open,high,low,vol,amount
0,601000.SH,20211130,2.52,2.65,2.81,2.5,898371989.0,2389061398.0
1,601000.SH,20211029,2.67,2.8,2.9,2.44,818774606.0,2145716869.0
2,601000.SH,20210930,2.78,2.48,3.04,2.47,1816787281.0,5075338017.0
3,601000.SH,20210831,2.47,2.42,2.52,2.39,696619026.0,1713530334.0
4,601000.SH,20210730,2.43,2.41,2.58,2.38,637578397.0,1563810030.0
5,601000.SH,20210630,2.41,2.44,2.5,2.38,478242554.0,1163775054.0
6,601000.SH,20210531,2.44,2.67,2.95,2.42,778918226.0,2101022895.0
7,601000.SH,20210430,2.66,2.85,2.85,2.62,1056605381.0,2844454300.0
8,601000.SH,20210331,2.75,2.39,2.75,2.38,907549322.0,2290772030.0
9,601000.SH,20210226,2.4,2.3,2.46,2.24,392740124.0,924577999.0
10,601000.SH,20210129,2.31,2.48,2.53,2.3,687827316.0,1671148610.0
11,601000.SH,20201231,2.48,2.62,2.72,2.41,791756212.0,2003260622.0
12,601000.SH,20201130,2.62,2.39,2.71,2.36,961701568.0,2484836653.0
13,601000.SH,20201030,2.4,2.51,2.58,2.39,398332858.0,987361998.0
14,601000.SH,20200930,2.49,2.6,2.81,2.46,1190380416.0,3143150321.0
15,601000.SH,20200831,2.61,2.44,2.75,2.39,1034223422.0,2629368841.0
16,601000.SH,20200731,2.43,2.23,2.66,2.21,1092077202.0,2698028259.0
17,601000.SH,20200630,2.23,2.23,2.33,2.15,446705602.0,998955924.0
18,601000.SH,20200529,2.21,2.26,2.32,2.21,291505162.0,660515553.0
19,601000.SH,20200430,2.28,2.26,2.31,2.21,386141403.0,872019974.0
20,601000.SH,20200331,2.26,2.31,2.53,2.2,837634552.0,1965242442.0
21,601000.SH,20200228,2.31,2.22,2.46,2.12,777945164.0,1782210985.0
22,601000.SH,20200123,2.47,2.62,2.68,2.47,394015609.0,1026023592.0
23,601000.SH,20191231,2.6,2.53,2.62,2.49,412352690.0,1051878107.0
24,601000.SH,20191129,2.53,2.57,2.61,2.49,377879447.0,967950760.0
25,601000.SH,20191031,2.58,2.47,2.66,2.46,327343358.0,841969003.0
26,601000.SH,20190930,2.46,2.51,2.63,2.45,428614954.0,1096711539.0
27,601000.SH,20190830,2.51,2.64,2.65,2.34,472761497.0,1180125127.0
28,601000.SH,20190731,2.65,2.79,2.82,2.61,434244277.0,1175711436.0
29,601000.SH,20190628,2.75,2.74,2.82,2.66,374488931.0,1027761877.0
30,601000.SH,20190531,2.73,2.9,3.01,2.69,592520758.0,1685486847.0
31,601000.SH,20190430,2.98,3.26,3.36,2.9,1380496553.0,4399319676.0
32,601000.SH,20190329,3.24,2.9,3.39,2.81,2362586030.0,7356855677.0
33,601000.SH,20190228,2.89,2.44,3.05,2.43,1014921028.0,2771689440.0
34,601000.SH,20190131,2.44,2.39,2.55,2.34,550044374.0,1362646014.0
35,601000.SH,20181228,2.38,2.44,2.54,2.36,477537302.0,1162987163.0
36,601000.SH,20181130,2.38,2.37,2.69,2.33,827382374.0,2040108501.0
37,601000.SH,20181031,2.37,2.48,2.51,2.15,562039692.0,1303008846.0
38,601000.SH,20180928,2.51,2.44,2.53,2.35,378580815.0,923202141.0
39,601000.SH,20180831,2.44,2.57,2.61,2.38,626497766.0,1556008558.0
40,601000.SH,20180731,2.56,2.37,2.69,2.26,899812062.0,2201908414.0
41,601000.SH,20180629,2.35,3.2,3.23,2.26,811032662.0,2084681257.0
42,601000.SH,20180531,3.2,4.51,4.61,3.18,293810314.0,1123442162.0
43,601000.SH,20180427,4.49,4.97,4.99,4.4,320447884.0,1504080308.0
44,601000.SH,20180330,4.87,5.07,5.32,4.4,548638925.0,2743538875.0
45,601000.SH,20180228,5.09,5.15,5.31,4.53,496488322.0,2433357746.0
46,601000.SH,20180131,5.14,4.68,5.42,4.67,951096562.0,4830707037.0
47,601000.SH,20171229,4.71,4.61,4.93,4.54,471589179.0,2221065401.0
48,601000.SH,20171130,4.62,4.92,5.0,4.33,456660780.0,2128287766.0
49,601000.SH,20171031,4.92,5.11,5.18,4.83,379646600.0,1906352549.0
50,601000.SH,20170929,5.06,5.41,5.49,4.97,620798674.0,3260513722.0
51,601000.SH,20170831,5.44,5.25,5.85,5.22,1854894225.0,10286164616.0
52,601000.SH,20170731,5.25,5.21,5.37,4.85,1020932649.0,5312168104.0
53,601000.SH,20170630,5.22,5.42,5.79,5.08,1685436119.0,9163944005.0
54,601000.SH,20170531,5.45,6.47,6.76,5.23,3130449930.0,18556475212.0
55,601000.SH,20170428,6.49,4.84,7.81,4.84,3226048552.0,21077185765.0
56,601000.SH,20170331,4.4,4.51,4.96,4.31,1181262745.0,5412655887.0
57,601000.SH,20170228,4.5,4.07,4.88,4.0,1069223743.0,4833389231.0
58,601000.SH,20170126,4.07,4.02,4.11,3.83,199662761.0,803777781.0
59,601000.SH,20161230,4.01,4.3,4.41,3.95,417317836.0,1728600599.0
60,601000.SH,20161130,4.3,4.0,4.73,3.95,811186274.0,3467434812.0
61,601000.SH,20161031,4.0,3.83,4.09,3.83,304210846.0,1208971299.0
