,ts_code,trade_date,close,open,high,low,vol,amount
0,002195.SZ,20211130,2.18,2.0,2.52,1.94,4774890401.0,10908186453.91
1,002195.SZ,20211029,2.01,2.04,2.34,1.94,2326253486.0,5033478789.91
2,002195.SZ,20210930,2.03,2.0,2.31,1.99,3327259070.0,7169354926.13
3,002195.SZ,20210831,2.0,1.89,2.01,1.85,1774928129.0,3405712204.71
4,002195.SZ,20210730,1.9,2.04,2.11,1.86,1750292849.0,3507282006.42
5,002195.SZ,20210630,2.03,2.02,2.33,1.99,3576101570.0,7632298458.99
6,002195.SZ,20210531,2.02,1.83,2.14,1.81,3432208608.0,6875360970.98
7,002195.SZ,20210430,1.84,1.92,2.09,1.73,2056598227.0,3928946035.27
8,002195.SZ,20210331,1.92,2.0,2.12,1.86,2078455614.0,4106327423.07
9,002195.SZ,20210226,2.0,1.71,2.15,1.66,2417991635.0,4575091803.4
10,002195.SZ,20210129,1.74,2.26,2.26,1.58,2561506305.0,5034371046.68
11,002195.SZ,20201231,2.26,2.53,2.58,2.16,1681940705.0,3974363884.47
12,002195.SZ,20201130,2.54,2.63,2.67,2.43,1651441286.0,4197493647.62
13,002195.SZ,20201030,2.7,2.87,2.97,2.68,879549547.0,2504927624.68
14,002195.SZ,20200930,2.84,3.02,3.29,2.82,2855745773.0,8666736233.46
15,002195.SZ,20200831,3.02,3.07,3.2,2.93,3102250890.0,9508379505.49
16,002195.SZ,20200731,3.09,2.8,3.46,2.78,5452529135.0,17042358966.47
17,002195.SZ,20200630,2.81,2.85,2.93,2.74,1611064398.0,4564005325.8
18,002195.SZ,20200529,2.85,2.95,3.13,2.81,1383150664.0,4097972127.23
19,002195.SZ,20200430,2.98,2.77,3.24,2.75,3149314857.0,9505450128.11
20,002195.SZ,20200331,2.78,3.16,3.44,2.75,3107562997.0,9690067045.85
21,002195.SZ,20200228,3.16,2.84,3.61,2.57,4406070790.0,14076360020.92
22,002195.SZ,20200123,3.16,3.24,3.54,3.1,2520644002.0,8427874315.67
