trade_date,open,close,high,low
2021-12-31,11.19,10.89,11.5,10.51
2021-11-30,10.82,11.3,13.23,10.71
2021-10-31,11.39,10.93,12.83,10.65
2021-09-30,12.9,11.13,14.61,10.48
2021-08-31,8.95,13.11,13.11,8.8
2021-07-31,10.22,9.15,10.38,8.7
2021-06-30,9.89,10.18,10.46,8.97
2021-05-31,9.05,9.85,11.7,8.9
2021-04-30,8.8,8.95,9.76,7.72
2021-03-31,8.09,8.86,10.53,7.96
2021-02-28,7.72,8.08,8.86,6.91
2021-01-31,7.68,7.7,9.03,7.42
2020-12-31,8.03,7.67,8.38,7.43
2020-11-30,7.97,8.1,8.76,7.66
2020-10-31,8.4,8.0,9.42,7.92
2020-09-30,7.56,8.2,9.34,6.93
2020-08-31,6.64,7.67,7.83,6.64
2020-07-31,6.16,6.62,7.0,6.09
2020-06-30,6.96,6.14,7.54,5.92
2020-05-31,7.49,6.95,7.5,6.45
2020-04-30,7.4,7.54,8.18,6.85
2020-03-31,6.55,7.39,8.07,6.27
2020-02-29,6.01,6.24,7.13,5.71
2020-01-31,6.05,6.33,7.16,5.93
2019-12-31,5.01,6.0,6.29,4.91
2019-11-30,5.39,5.01,5.48,4.83
2019-10-31,5.57,5.46,5.92,5.0
2019-09-30,6.03,5.52,6.19,5.5
2019-08-31,6.8,6.04,6.92,5.71
2019-07-31,6.36,6.75,7.27,6.19
2019-06-30,5.71,6.31,6.75,5.34
2019-05-31,7.67,5.62,8.4,5.31
2019-04-30,7.1,8.07,9.68,6.93
2019-03-31,6.43,7.09,9.88,6.3
2019-02-28,5.01,6.43,6.55,5.0
2019-01-31,5.54,5.02,6.36,4.91
2018-12-31,6.21,5.47,6.54,5.41
2018-11-30,6.04,6.12,6.54,5.95
2018-10-31,6.72,6.1,7.2,5.7
2018-09-30,6.59,6.32,6.73,5.89
2018-08-31,6.17,6.64,7.29,5.71
2018-07-31,5.67,6.18,6.65,5.18
2018-06-30,6.73,5.7,6.88,5.51
2018-05-31,6.79,6.73,7.5,6.57
2018-04-30,7.52,6.8,7.82,6.72
2018-03-31,7.44,7.52,8.25,6.94
2018-02-28,7.88,7.5,7.9,6.94
2018-01-31,9.3,7.93,9.87,7.73
2017-12-31,9.2,9.36,10.88,8.75
2017-11-30,10.88,9.17,10.92,8.99
2017-10-31,11.78,10.85,12.26,10.75
2017-09-30,11.96,11.67,12.71,11.57
2017-08-31,11.74,11.98,12.88,11.48
2017-07-31,11.47,11.62,12.6,10.9
2017-06-30,12.26,11.39,12.32,10.71
2017-05-31,13.72,12.3,14.93,12.1
2017-04-30,14.59,13.72,15.58,12.93
2017-03-31,16.17,14.72,16.46,14.45
2017-02-28,16.24,16.16,16.48,15.37
2017-01-31,17.92,16.24,18.49,14.77
2016-12-31,21.57,17.91,21.99,16.88
2016-11-30,21.38,21.64,24.35,20.88
2016-10-31,22.43,21.43,24.1,21.4
2016-09-30,24.19,22.33,24.21,22.04
2016-08-31,22.77,24.17,24.96,21.02
2016-07-31,24.54,22.77,28.6,22.01
2016-06-30,22.7,25.08,26.68,20.0
2016-05-31,18.42,20.71,20.97,17.0
2016-04-30,16.5,18.17,19.78,15.45
2016-03-31,15.44,16.63,18.65,14.62
2016-02-29,12.7,15.57,16.6,12.18
2016-01-31,16.93,12.68,16.93,11.9
2015-12-31,17.99,16.75,19.19,16.0
2015-11-30,14.58,18.0,20.7,14.3
2015-10-31,14.12,15.03,16.25,13.63
2015-09-30,13.52,12.84,14.45,11.25
2015-08-31,17.9,14.08,21.98,12.0
2015-07-31,17.3,18.84,20.96,10.89
2015-06-30,23.68,17.14,25.3,14.85
2015-05-31,17.11,23.1,23.1,14.6
2015-04-30,13.88,16.93,18.96,13.63
2015-03-31,10.33,13.98,14.6,10.05
2015-02-28,9.73,10.28,10.39,9.2
2015-01-31,9.05,9.76,10.77,8.82
