trade_date,open,close,high,low
2021-12-31,18.65,18.99,19.32,18.16
2021-11-30,18.22,18.65,19.6,18.12
2021-10-31,18.34,18.26,19.85,17.86
2021-09-30,17.94,18.33,19.68,17.63
2021-08-31,18.52,17.98,19.4,17.88
2021-07-31,23.06,18.6,23.4,17.92
2021-06-30,24.3204,23.13,25.3657,21.23
2021-05-31,21.7421,24.3503,24.5196,19.3628
2021-04-30,29.3478,21.4932,30.1442,18.6161
2021-03-31,40.8161,29.1288,43.285,29.1089
2021-02-28,40.7166,37.8495,40.9456,35.1218
2021-01-31,47.5956,40.4777,47.7549,38.8251
2020-12-31,44.51,47.9341,49.2,40.1193
2020-11-30,42.56,44.2009,45.58,38.7057
2020-10-31,46.5,42.3094,47.5,39.8206
2020-09-30,48.45,45.3756,52.6,43.504
2020-08-31,48.01,48.1033,49.89,42.3094
2020-07-31,49.71,47.5558,51.72,44.41
2020-06-30,35.3208,49.6,49.9,35.3208
2020-05-31,38.0118,35.3208,40.3354,34.4072
2020-04-30,38.9055,38.1111,42.9271,36.7209
2020-03-31,33.2653,39.1041,40.7922,32.9773
2020-02-29,34.6654,32.8681,38.2898,32.3716
2020-01-31,37.0188,37.982,39.8687,35.9364
2019-12-31,38.9353,36.711,40.3751,34.9136
2019-11-30,31.7162,39.5013,40.2659,29.6111
2019-10-31,33.2355,31.4779,35.1023,29.8494
2019-09-30,35.8272,33.0766,36.7606,32.0935
2019-08-31,33.7717,35.7577,37.3365,30.9814
2019-07-31,33.166,33.9107,34.4072,29.0351
2019-06-30,37.2037,32.6893,38.1528,32.3716
2019-05-31,35.5333,37.3252,40.0585,32.6557
2019-04-30,38.95,37.925,44.2648,36.1407
2019-03-31,30.8259,38.6615,39.7472,29.9224
2019-02-28,28.6772,30.8259,31.8737,28.5557
2019-01-31,25.9894,28.5406,29.6794,24.4481
2018-12-31,28.8519,25.868000000000002,30.6817,25.4807
2018-11-30,30.2185,28.4722,30.75,26.5437
2018-10-31,29.7857,30.2944,31.9648,26.9537
2018-09-30,34.1667,30.302,34.5463,27.2802
2018-08-31,37.5681,34.2274,37.963,33.1796
2018-07-31,39.4056,37.5681,43.2094,36.4444
2018-06-30,45.7685,39.4891,46.3047,36.5052
2018-05-31,44.2957,45.6703,48.2608,38.941
2018-04-30,45.1794,43.2157,48.9254,39.7717
2018-03-31,36.2371,45.1945,45.556999999999995,35.3611
2018-02-28,39.3186,36.3882,39.4998,32.6497
2018-01-31,46.5766,39.3186,46.5917,38.6917
2017-12-31,61.42,61.68,65.0,54.91
2017-11-30,60.88,61.51,70.4,59.56
2017-10-31,52.01,60.86,63.56,51.01
2017-09-30,52.41,51.99,53.0,48.77
2017-08-31,49.09,52.14,53.99,48.85
2017-07-31,52.3,49.09,53.5,46.09
2017-06-30,45.15,52.3,53.0,44.0
2017-05-31,45.1499,45.1499,46.3459,41.9206
2017-04-30,44.6516,45.12,48.12,41.801
2017-03-31,46.3559,44.0336,47.9606,43.8542
2017-02-28,50.4423,46.2064,50.5519,44.8509
2017-01-31,56.3826,50.4523,56.5121,46.5652
2016-12-31,56.6018,56.6018,60.2796,53.8211
2016-11-30,57.4091,56.6118,59.7813,54.8178
2016-10-31,49.5652,57.7181,61.3959,49.5054
2016-09-30,50.542,48.6383,51.8078,48.0004
2016-08-31,49.7546,50.4323,53.1433,48.1599
2016-07-31,46.3659,49.934,53.2729,45.5286
2016-06-30,44.387,46.3958,49.0325,43.7773
2016-05-31,43.7243,44.3936,45.3479,41.4182
2016-04-30,43.7442,43.4791,47.4818,41.7628
2016-03-31,38.5553,43.8171,45.5136,38.4493
2016-02-29,41.4844,38.4891,46.3154,37.9589
2016-01-31,54.2081,41.5308,54.2081,38.4361
2015-12-31,54.88399999999999,54.4732,60.6826,51.3453
2015-11-30,51.0272,55.6528,66.2691,50.497
2015-10-31,40.3446,52.7568,54.3406,39.4301
2015-09-30,35.1226,38.6216,41.67,32.273
2015-08-31,44.0689,35.9046,51.3188,33.7972
2015-07-31,17.2962,44.3141,48.1312,17.2962
2015-06-30,10.8284,15.7256,15.7256,10.8284
