trade_date,ts_code,close,open,high,low,pre_close,change,pct_chg,vol,amount,WeekMa10,WeekMa60,Week60-10,Week10-60
20220121,002139.SZ,15.27,15.85,17.28,15.13,15.87,-0.5999999999999996,-3.7807,156401278.0,2526637822.38,18.491,14.127731666666673,-4.363268333333327,4.363268333333327
20220114,002139.SZ,15.87,16.13,16.41,15.49,16.32,-0.45000000000000107,-2.7574,121039706.0,1926574558.0,18.535999999999998,14.008815000000006,-4.527184999999992,4.527184999999992
20220107,002139.SZ,16.32,18.69,18.9,16.25,18.69,-2.370000000000001,-12.6806,145167736.0,2467598682.13,18.427999999999997,13.887531666666671,-4.540468333333326,4.540468333333326
20211231,002139.SZ,18.69,18.85,19.49,18.06,18.73,-0.03999999999999915,-0.2136,110311673.0,2068233864.32,18.276999999999997,13.75841666666667,-4.518583333333327,4.518583333333327
20211224,002139.SZ,18.73,19.9,20.35,18.29,20.08,-1.3499999999999979,-6.7231,161714602.0,3084514695.08,17.839999999999996,13.594448333333336,-4.24555166666666,4.24555166666666
20211217,002139.SZ,20.08,21.31,21.39,19.22,21.32,-1.240000000000002,-5.8161,210174133.0,4257063939.52,17.472,13.42417166666667,-4.047828333333332,4.047828333333332
20211210,002139.SZ,21.32,19.99,23.38,19.22,19.99,1.3300000000000018,6.6533,285943382.0,6062254426.46,17.054,13.233053333333336,-3.8209466666666625,3.8209466666666625
20211203,002139.SZ,19.99,19.8,22.67,19.48,20.15,-0.16000000000000014,-0.794,267398330.0,5610976679.39,16.366999999999997,13.005835000000001,-3.361164999999996,3.361164999999996
20211126,002139.SZ,20.15,19.13,21.23,18.31,18.49,1.6600000000000001,8.9778,460754946.0,9108342065.66,15.832999999999998,12.785018333333335,-3.0479816666666633,3.0479816666666633
20211119,002139.SZ,18.49,16.7,19.71,16.44,15.72,2.769999999999998,17.6209,514901438.0,9283010121.14,15.101999999999999,12.558713333333335,-2.5432866666666634,2.5432866666666634
20211112,002139.SZ,15.72,14.58,15.72,14.1,14.79,0.9300000000000015,6.288,101522749.0,1485708918.9,14.664999999999997,12.358250000000002,-2.3067499999999956,2.3067499999999956
20211105,002139.SZ,14.79,14.75,15.61,14.5,14.81,-0.02000000000000135,-0.135,125985362.0,1896066592.73,14.506999999999996,12.211918333333335,-2.295081666666661,2.295081666666661
20211029,002139.SZ,14.81,14.33,14.94,13.9,14.32,0.4900000000000002,3.4218,116483034.0,1673422749.76,14.547999999999996,12.080258333333337,-2.46774166666666,2.46774166666666
20211022,002139.SZ,14.32,15.08,16.22,14.3,15.05,-0.7300000000000004,-4.8505,189679428.0,2888835898.16,14.596999999999998,11.94959166666667,-2.6474083333333276,2.6474083333333276
20211015,002139.SZ,15.05,16.27,17.2,14.99,15.9,-0.8499999999999996,-5.3459,257434665.0,4152087322.17,14.742999999999999,11.82792166666667,-2.9150783333333283,2.9150783333333283
20211008,002139.SZ,15.9,14.82,15.9,14.82,14.45,1.450000000000001,10.0346,26634947.0,417158307.48,14.822999999999997,11.689271666666672,-3.133728333333325,3.133728333333325
20210930,002139.SZ,14.45,14.8,15.2,14.2,14.65,-0.20000000000000107,-1.3652,95793508.0,1407817363.36,14.936999999999994,11.530481666666672,-3.406518333333322,3.406518333333322
20210924,002139.SZ,14.65,12.84,15.23,12.74,12.84,1.8100000000000005,14.0966,121486828.0,1750494524.43,15.236999999999995,11.388058333333337,-3.848941666666658,3.848941666666658
20210917,002139.SZ,12.84,14.11,14.58,12.72,14.12,-1.2799999999999994,-9.0652,123262548.0,1686371465.97,15.564999999999994,11.242633333333337,-4.322366666666657,4.322366666666657
