trade_date,ts_code,close,open,high,low,pre_close,change,pct_chg,vol,amount,WeekMa10,WeekMa60,Week60-10,Week10-60
20220121,000501.SZ,11.0,10.83,11.1,10.57,10.9,0.09999999999999964,0.9174,64503369.0,702931491.17,10.410000000000021,11.121538333333342,0.711538333333321,-0.711538333333321
20220114,000501.SZ,10.9,10.76,11.3,10.7,10.77,0.13000000000000078,1.2071,58016977.0,638431687.4,10.320000000000022,11.147945000000009,0.8279449999999873,-0.8279449999999873
20220107,000501.SZ,10.77,10.53,11.0,10.52,10.51,0.2599999999999998,2.4738,44470991.0,480857739.94,10.224000000000022,11.198720000000009,0.9747199999999872,-0.9747199999999872
20211231,000501.SZ,10.51,10.79,10.79,10.45,10.86,-0.34999999999999964,-3.2228,44969862.0,475447430.37,10.159000000000022,11.24228500000001,1.0832849999999876,-1.0832849999999876
20211224,000501.SZ,10.86,9.94,10.98,9.91,9.97,0.8899999999999988,8.9268,84155725.0,880718462.02,10.12700000000002,11.297093333333343,1.1700933333333232,-1.1700933333333232
20211217,000501.SZ,9.97,10.01,10.04,9.91,10.04,-0.06999999999999851,-0.6972,25916604.0,258330031.01,10.098000000000022,11.330605000000011,1.2326049999999888,-1.2326049999999888
20211210,000501.SZ,10.04,9.95,10.15,9.95,9.96,0.0799999999999983,0.8032,29648873.0,297540820.44,10.186000000000021,11.390958333333343,1.2049583333333214,-1.2049583333333214
20211203,000501.SZ,9.96,9.87,9.98,9.82,9.95,0.010000000000001563,0.1005,23021267.0,227744206.71,10.248000000000022,11.464291666666677,1.2162916666666543,-1.2162916666666543
20211126,000501.SZ,9.95,10.11,10.16,9.93,10.14,-0.19000000000000128,-1.8738,21396648.0,215363072.92,10.36500000000002,11.544386666666677,1.179386666666657,-1.179386666666657
20211119,000501.SZ,10.14,10.09,10.25,9.97,10.1,0.040000000000000924,0.396,22989484.0,232017800.81,10.47300000000002,11.622016666666676,1.1490166666666557,-1.1490166666666557
20211112,000501.SZ,10.1,9.91,10.13,9.88,9.94,0.16000000000000014,1.6097,20447095.0,204112945.72,10.57300000000002,11.701745000000011,1.1287449999999914,-1.1287449999999914
20211105,000501.SZ,9.94,10.14,10.31,9.9,10.12,-0.17999999999999972,-1.7787,26069192.0,261653998.0,10.650000000000022,11.800893333333343,1.1508933333333218,-1.1508933333333218
20211029,000501.SZ,10.12,10.17,10.23,9.89,10.19,-0.07000000000000028,-0.6869,25192475.0,253841841.11,10.739000000000022,11.89843000000001,1.159429999999988,-1.159429999999988
20211022,000501.SZ,10.19,10.51,10.6,10.17,10.57,-0.3800000000000008,-3.5951,34196413.0,352727238.2,10.76500000000002,12.01172000000001,1.2467199999999892,-1.2467199999999892
20211015,000501.SZ,10.57,10.85,10.89,10.49,10.85,-0.27999999999999936,-2.5806,33287285.0,355362272.29,10.800000000000022,12.15641500000001,1.3564149999999877,-1.3564149999999877
20211008,000501.SZ,10.85,10.68,10.89,10.68,10.66,0.1899999999999995,1.7824,8114907.0,87782535.64,10.791000000000022,12.34001500000001,1.5490149999999883,-1.5490149999999883
20210930,000501.SZ,10.66,11.13,11.15,10.51,11.13,-0.47000000000000064,-4.2228,29099871.0,314778952.8,10.757000000000023,12.55333000000001,1.7963299999999869,-1.7963299999999869
20210924,000501.SZ,11.13,10.89,11.4,10.81,11.03,0.10000000000000142,0.9066,27857914.0,310831754.89,10.845000000000022,12.78346500000001,1.9384649999999883,-1.9384649999999883
20210917,000501.SZ,11.03,11.11,11.75,10.89,11.14,-0.11000000000000121,-0.9874,71068276.0,799599842.58,10.923000000000021,13.010373333333344,2.087373333333323,-2.087373333333323
20210910,000501.SZ,11.14,10.87,11.39,10.82,10.87,0.27000000000000135,2.4839,63261696.0,702133013.52,11.007000000000023,13.158670000000011,2.1516699999999886,-2.1516699999999886
20210903,000501.SZ,10.87,10.88,10.97,10.43,10.83,0.03999999999999915,0.3693,65680007.0,702455871.54,11.040000000000022,13.30102166666668,2.2610216666666574,-2.2610216666666574
20210827,000501.SZ,10.83,10.4,10.92,10.35,10.38,0.4499999999999993,4.3353,47405940.0,503246674.09,11.123000000000022,13.529301666666678,2.4063016666666552,-2.4063016666666552
20210820,000501.SZ,10.38,10.5,10.68,10.29,10.54,-0.15999999999999837,-1.518,37512853.0,392055707.99,11.212000000000021,13.62401500000001,2.4120149999999896,-2.4120149999999896
20210813,000501.SZ,10.54,10.46,10.79,10.4,10.48,0.05999999999999872,0.5725,46205433.0,489403151.13,11.330780000000022,13.695465000000011,2.364684999999989,-2.364684999999989
20210806,000501.SZ,10.48,10.46,10.7,10.28,10.51,-0.02999999999999936,-0.2854,46981755.0,493999691.4,11.516470000000023,13.76836166666668,2.2518916666666566,-2.2518916666666566
20210730,000501.SZ,10.51,11.45,11.46,10.32,11.54,-1.0299999999999994,-8.9255,61547038.0,663865693.28,11.652890000000024,13.82317666666668,2.170286666666655,-2.170286666666655
20210723,000501.SZ,11.54,11.9,12.06,11.51,11.91,-0.370000000000001,-3.1066,52978827.0,622469315.71,11.735970000000023,13.85742166666668,2.1214516666666565,-2.1214516666666565
20210716,000501.SZ,11.91,11.85,12.35,11.73,11.87,0.040000000000000924,0.337,91920350.0,1106382623.76,11.741710000000023,13.86862166666668,2.1269116666666577,-2.1269116666666577
20210709,000501.SZ,11.87,11.5,12.0,11.25,11.47,0.3999999999999986,3.4874,54370132.0,627367311.88,11.655180000000025,13.85098666666668,2.1958066666666554,-2.1958066666666554
20210702,000501.SZ,11.47,11.74,12.14,11.41,11.7,-0.22999999999999865,-1.9658,55015911.0,648781434.97,11.590420000000025,13.833856666666682,2.243436666666657,-2.243436666666657
20210625,000501.SZ,11.7,11.64,11.82,11.52,11.72,-0.02000000000000135,-0.1706,38954723.0,453817466.07,11.561710000000025,13.823878333333347,2.2621683333333227,-2.2621683333333227
20210618,000501.SZ,11.72,11.73,11.78,11.36,11.72,0.0,0.0,37650675.0,435041041.08,11.615610000000025,13.808123333333347,2.1925133333333218,-2.1925133333333218
20210611,000501.SZ,11.5678,12.4265,12.4265,11.4691,12.3969,-0.8291000000000004,-6.688,66853184.0,802613368.85,11.673430000000025,13.787825000000014,2.1143949999999894,-2.1143949999999894
20210604,000501.SZ,12.3969,11.8442,12.8904,11.7652,11.8442,0.5526999999999997,4.6664,108393539.0,1340612670.05,11.755350000000025,13.772493333333347,2.0171433333333226,-2.0171433333333226
20210528,000501.SZ,11.8442,11.2618,12.0712,11.2618,11.3408,0.503400000000001,4.4388,87001336.0,1036376373.18,11.791870000000026,13.746743333333347,1.954873333333321,-1.954873333333321
20210521,000501.SZ,11.3408,11.6764,11.6764,10.8473,11.5974,-0.2566000000000006,-2.2126,61203907.0,696608698.47,11.800750000000026,13.72615666666668,1.925406666666655,-1.925406666666655
20210514,000501.SZ,11.5974,11.0447,11.6172,10.867,11.0447,0.5526999999999997,5.0042,46907477.0,537454392.69,11.794830000000026,13.72270333333335,1.9278733333333236,-1.9278733333333236
20210507,000501.SZ,11.0447,11.2224,11.3507,11.0151,11.2224,-0.17769999999999975,-1.5834,25985749.0,293668571.12,11.786940000000026,13.709630000000015,1.9226899999999887,-1.9226899999999887
20210430,000501.SZ,11.2224,11.1631,11.4889,10.9559,11.1829,0.03950000000000031,0.3532,49454310.0,560749958.42,11.795820000000028,13.706578333333347,1.9107583333333196,-1.9107583333333196
20210423,000501.SZ,11.1829,12.239,12.2785,11.0842,12.239,-1.0561000000000007,-8.629,86501875.0,1025306226.34,11.808650000000027,13.708985000000014,1.9003349999999877,-1.9003349999999877
20210416,000501.SZ,12.239,12.2883,12.5153,11.4395,12.2982,-0.05919999999999881,-0.4814,79090671.0,960827720.1,11.769170000000027,13.695210000000014,1.9260399999999862,-1.9260399999999862
20210409,000501.SZ,12.2982,12.3673,12.6634,12.0218,12.387,-0.08880000000000088,-0.7169,40555551.0,505659552.41,11.574730000000027,13.680673333333347,2.10594333333332,-2.10594333333332
20210402,000501.SZ,12.387,12.693,12.8904,12.0613,12.7621,-0.37509999999999977,-2.9392,53822108.0,679650508.47,11.370420000000028,13.651873333333349,2.281453333333321,-2.281453333333321
20210326,000501.SZ,12.7621,11.9429,13.0483,11.8047,11.933,0.8291000000000004,6.948,99667702.0,1270742642.22,11.302320000000028,13.619488333333349,2.3171683333333206,-2.3171683333333206
20210319,000501.SZ,11.933,11.3309,12.3179,11.2618,11.2816,0.6514000000000006,5.774,81519845.0,983128352.95,11.088140000000028,13.586195000000014,2.4980549999999866,-2.4980549999999866
20210312,000501.SZ,11.2816,11.5481,11.785,11.0546,11.5185,-0.23690000000000033,-2.0567,55070150.0,635590628.36,10.992400000000028,13.600236666666682,2.6078366666666533,-2.6078366666666533
20210305,000501.SZ,11.5185,11.1631,11.5579,11.0052,11.1335,0.3849999999999998,3.458,48649929.0,557480503.88,11.014110000000029,13.627888333333347,2.613778333333318,-2.613778333333318
20210226,000501.SZ,11.1335,11.4296,11.7751,10.9756,11.3507,-0.21720000000000006,-1.9135,57185496.0,654990788.84,11.03582000000003,13.654668333333348,2.618848333333318,-2.618848333333318
20210219,000501.SZ,11.3507,10.9756,11.4198,10.867,10.7881,0.5625999999999998,5.215,21943151.0,247919926.2,11.13156000000003,13.685273333333347,2.5537133333333166,-2.5537133333333166
20210210,000501.SZ,10.7881,10.3637,10.8769,10.2551,10.2946,0.49349999999999916,4.7938,28863766.0,311792815.57,11.187820000000029,13.698495000000014,2.510674999999985,-2.510674999999985
20210205,000501.SZ,10.2946,10.4821,11.2322,10.2452,10.2551,0.03950000000000031,0.3852,58274182.0,625729643.96,11.37535000000003,13.709273333333348,2.3339233333333187,-2.3339233333333187
20210129,000501.SZ,10.2551,11.7159,11.7159,10.1465,11.706,-1.450899999999999,-12.3945,60775073.0,667239002.55,11.60433000000003,13.719533333333349,2.1152033333333193,-2.1152033333333193
20210122,000501.SZ,11.706,10.6894,12.1896,10.6302,10.6203,1.0856999999999992,10.2229,103723426.0,1215317228.76,11.973470000000027,13.724136666666682,1.750666666666655,-1.750666666666655
20210115,000501.SZ,10.6203,10.9855,11.0348,10.3143,10.9756,-0.3552999999999997,-3.2372,58053751.0,623597873.88,12.141260000000027,13.70083333333335,1.5595733333333222,-1.5595733333333222
20210108,000501.SZ,10.9756,11.4198,11.7948,10.5611,11.4987,-0.5230999999999995,-4.5492,88209480.0,999433551.86,12.459080000000025,13.688663333333349,1.2295833333333235,-1.2295833333333235
20201231,000501.SZ,11.4987,11.7652,11.8442,11.252,11.7356,-0.23690000000000033,-2.0186,56486679.0,658086196.2,12.648590000000025,13.678666666666683,1.0300766666666572,-1.0300766666666572
20201225,000501.SZ,11.7356,12.1403,12.5153,11.6961,12.0909,-0.3552999999999997,-2.9386,63661521.0,781160174.65,12.857840000000028,13.65881833333335,0.8009783333333225,-0.8009783333333225
