trade_date,ts_code,close,open,high,low,pre_close,change,pct_chg,vol,amount,WeekMa10,WeekMa60,Week60-10,Week10-60
20220121,000848.SZ,10.13,10.43,10.66,10.0,10.44,-0.3099999999999987,-2.9693,69270982.0,716352014.38,10.586999999999993,9.037545000000007,-1.5494549999999858,1.5494549999999858
20220114,000848.SZ,10.44,11.17,11.47,10.43,11.25,-0.8100000000000005,-7.2,115357196.0,1257618206.5,10.593999999999994,8.98802333333334,-1.6059766666666544,1.6059766666666544
20220107,000848.SZ,11.25,10.88,12.45,10.83,10.85,0.40000000000000036,3.6866,187406567.0,2194641622.6,10.651999999999994,8.936906666666674,-1.7150933333333196,1.7150933333333196
20211231,000848.SZ,10.85,11.1,11.15,10.7,10.96,-0.11000000000000121,-1.0036,71087619.0,773831388.37,10.561999999999994,8.867420000000006,-1.6945799999999878,1.6945799999999878
20211224,000848.SZ,10.96,10.57,11.03,10.36,10.67,0.2900000000000009,2.7179,91106127.0,975453415.61,10.570999999999994,8.801840000000006,-1.7691599999999887,1.7691599999999887
20211217,000848.SZ,10.67,10.96,11.54,10.63,10.96,-0.2900000000000009,-2.646,143109806.0,1591205717.24,10.529999999999992,8.730530000000007,-1.7994699999999852,1.7994699999999852
20211210,000848.SZ,10.96,10.3,11.49,10.1,10.28,0.6800000000000015,6.6148,187217447.0,2026857357.82,10.635999999999992,8.669248333333341,-1.9667516666666511,1.9667516666666511
20211203,000848.SZ,10.28,10.12,10.47,10.03,10.16,0.11999999999999922,1.1811,63869785.0,650356434.99,10.685999999999995,8.605081666666674,-2.0809183333333205,2.0809183333333205
20211126,000848.SZ,10.16,10.12,10.61,10.08,10.17,-0.009999999999999787,-0.0983,78808135.0,809478941.57,10.819999999999995,8.55435833333334,-2.265641666666655,2.265641666666655
20211119,000848.SZ,10.17,10.16,10.63,9.94,10.2,-0.02999999999999936,-0.2941,94429248.0,967946868.78,10.943999999999996,8.501251666666674,-2.4427483333333218,2.4427483333333218
20211112,000848.SZ,10.2,10.93,10.93,10.13,11.02,-0.8200000000000003,-7.441,103270649.0,1073285227.99,11.213999999999995,8.448465000000008,-2.7655349999999874,2.7655349999999874
20211105,000848.SZ,11.02,10.31,11.4,10.11,10.35,0.6699999999999999,6.4734,163332877.0,1747918123.58,11.430999999999996,8.402321666666674,-3.028678333333321,3.028678333333321
20211029,000848.SZ,10.35,10.81,10.89,9.75,10.94,-0.5899999999999999,-5.3931,184231713.0,1893002195.88,11.545999999999996,8.342350000000007,-3.203649999999989,3.203649999999989
20211022,000848.SZ,10.94,10.52,11.47,10.19,10.55,0.3899999999999988,3.6967,143610129.0,1563363060.64,11.732999999999997,8.30847833333334,-3.4245216666666565,3.4245216666666565
20211015,000848.SZ,10.55,11.58,12.0,10.2,11.73,-1.1799999999999997,-10.0597,150224074.0,1656229587.67,11.824999999999996,8.263961666666674,-3.5610383333333218,3.5610383333333218
20211008,000848.SZ,11.73,11.77,12.1,11.52,11.46,0.2699999999999996,2.356,31697512.0,374278298.02,11.695999999999996,8.222050000000007,-3.4739499999999897,3.4739499999999897
20210930,000848.SZ,11.46,11.36,12.55,10.96,11.62,-0.15999999999999837,-1.3769,205470737.0,2391272630.01,11.495999999999997,8.158360000000007,-3.3376399999999897,3.3376399999999897
20210924,000848.SZ,11.62,11.12,12.0,10.9,11.4,0.21999999999999886,1.9298,95222867.0,1090830430.68,11.435999999999996,8.102741666666674,-3.3332583333333226,3.3332583333333226
20210917,000848.SZ,11.4,12.64,13.03,10.9,12.87,-1.4699999999999989,-11.4219,173733696.0,2070655489.75,11.496999999999996,8.042996666666674,-3.454003333333322,3.454003333333322
20210910,000848.SZ,12.87,12.42,14.25,12.1,12.37,0.5,4.042,230591147.0,3042527066.59,11.404999999999998,7.987730000000008,-3.4172699999999896,3.4172699999999896
20210903,000848.SZ,12.37,12.17,14.06,12.0,12.17,0.1999999999999993,1.6434,305599294.0,3988685355.66,11.267999999999997,7.909910000000008,-3.358089999999989,3.358089999999989
20210827,000848.SZ,12.17,12.39,13.35,11.74,12.22,-0.05000000000000071,-0.4092,235929197.0,2913796842.78,11.080999999999996,7.827600000000007,-3.2533999999999885,3.2533999999999885
20210820,000848.SZ,12.22,12.5,13.78,11.98,11.86,0.3600000000000012,3.0354,362485537.0,4633767154.54,10.772999999999996,7.744726666666675,-3.0282733333333214,3.0282733333333214
20210813,000848.SZ,11.86,9.2,11.86,9.12,9.26,2.5999999999999996,28.0778,309925998.0,3312965319.89,10.372999999999996,7.653228333333341,-2.719771666666655,2.719771666666655
20210806,000848.SZ,9.26,9.73,10.22,9.2,9.73,-0.47000000000000064,-4.8304,167242639.0,1614035894.41,10.135999999999996,7.568055000000006,-2.5679449999999893,2.5679449999999893
20210730,000848.SZ,9.73,10.69,10.84,9.05,10.86,-1.129999999999999,-10.4052,220879902.0,2189813061.78,10.145009999999996,7.524591666666674,-2.6204183333333217,2.6204183333333217
20210723,000848.SZ,10.86,12.47,13.0,10.85,12.23,-1.370000000000001,-11.202,301120186.0,3553213021.09,9.937549999999995,7.478815000000007,-2.4587349999999875,2.4587349999999875
20210716,000848.SZ,12.23,10.6,13.88,10.6,10.48,1.75,16.6985,318279344.0,4009594752.24,9.596639999999995,7.416476666666673,-2.180163333333322,2.180163333333322
20210709,000848.SZ,10.48,11.75,12.24,10.26,11.5,-1.0199999999999996,-8.8696,209630837.0,2324807074.43,9.035939999999995,7.3311433333333405,-1.7047966666666543,1.7047966666666543
20210702,000848.SZ,11.5,10.49,12.44,10.49,10.5,1.0,9.5238,279804505.0,3279789254.85,8.647319999999995,7.259230000000007,-1.3880899999999885,1.3880899999999885
20210625,000848.SZ,10.5,9.05,11.29,8.92,9.09,1.4100000000000001,15.5116,420089566.0,4357647480.94,8.141109999999994,7.170316666666674,-0.9707933333333196,0.9707933333333196
20210618,000848.SZ,9.09,8.26,9.09,8.01,8.22,0.8699999999999992,10.5839,178162821.0,1514990054.32,7.738799999999995,7.094011666666674,-0.6447883333333211,0.6447883333333211
20210611,000848.SZ,8.22,9.45,9.84,8.17,9.49,-1.2699999999999996,-13.3825,267402648.0,2363323366.65,7.485279999999994,7.044091666666675,-0.4411883333333195,0.4411883333333195
20210604,000848.SZ,9.49,9.4,9.96,8.76,9.35,0.14000000000000057,1.4973,456475457.0,4244860968.67,7.286619999999995,7.0072400000000075,-0.2793799999999873,0.2793799999999873
20210528,000848.SZ,9.3501,7.6651,10.1975,7.6651,7.6554,1.6946999999999992,22.1373,388418499.0,3495978449.95,6.960959999999996,6.947788333333341,-0.013171666666655035,0.013171666666655035
20210521,000848.SZ,7.6554,7.3437,7.9086,7.0418,7.4509,0.20450000000000035,2.7446,231198805.0,1762871808.06,6.641499999999996,6.890811666666675,0.2493116666666788,-0.2493116666666788
20210514,000848.SZ,7.4509,6.623,7.782,6.584,6.623,0.8278999999999996,12.5004,169049711.0,1255962742.43,6.4895599999999956,6.858641666666674,0.36908166666667874,-0.36908166666667874
20210507,000848.SZ,6.623,6.5743,6.6327,6.4964,6.5938,0.029200000000000337,0.4428,24956956.0,168431513.84,6.380469999999996,6.828303333333341,0.4478333333333451,-0.4478333333333451
20210430,000848.SZ,6.5938,6.4574,6.7107,6.2821,6.4379,0.15589999999999993,2.4216,82078212.0,552058524.48,6.336639999999996,6.813483333333341,0.4768433333333455,-0.4768433333333455
20210423,000848.SZ,6.4379,6.4964,6.6425,6.3892,6.4769,-0.0389999999999997,-0.6021,60658073.0,406679829.6,6.310339999999995,6.8051666666666755,0.49482666666668074,-0.49482666666668074
20210416,000848.SZ,6.4769,6.5256,6.6912,6.3211,6.5548,-0.07790000000000052,-1.1884,66887403.0,445364490.89,6.278199999999995,6.794148333333341,0.5159483333333466,-0.5159483333333466
20210409,000848.SZ,6.5548,6.2431,6.7496,6.2042,6.2334,0.3214000000000006,5.1561,57811640.0,382888456.63,6.230479999999995,6.787350000000008,0.5568700000000133,-0.5568700000000133
20210402,000848.SZ,6.2334,6.2431,6.2918,6.1263,6.2334,0.0,0.0,27876300.0,177266685.45,6.193469999999995,6.774383333333342,0.5809133333333465,-0.5809133333333465
20210326,000848.SZ,6.2334,6.1555,6.2821,6.136,6.1555,0.07789999999999964,1.2655,35582090.0,227292888.87,6.210029999999995,6.767203333333341,0.5571733333333455,-0.5571733333333455
20210319,000848.SZ,6.1555,6.136,6.2529,6.1165,6.136,0.01949999999999985,0.3178,31138161.0,197643631.73,6.259699999999996,6.768905000000007,0.5092050000000112,-0.5092050000000112
20210312,000848.SZ,6.136,6.3503,6.3698,6.0873,6.36,-0.2240000000000002,-3.522,39722818.0,252283048.39,6.340539999999995,6.778066666666674,0.4375266666666784,-0.4375266666666784
20210305,000848.SZ,6.36,6.1847,6.3892,6.0971,6.1847,0.1753,2.8344,46597182.0,298063703.41,6.418459999999996,6.789415000000006,0.37095500000001014,-0.37095500000001014
20210226,000848.SZ,6.1847,6.3405,6.4282,6.1652,6.3308,-0.14609999999999967,-2.3078,42707415.0,274799871.26,6.503199999999995,6.798033333333339,0.2948333333333437,-0.2948333333333437
20210219,000848.SZ,6.3308,6.1652,6.3698,6.136,6.1165,0.2142999999999997,3.5036,21395684.0,136896514.75,6.595729999999994,6.805561666666672,0.20983166666667774,-0.20983166666667774
20210210,000848.SZ,6.1165,6.0191,6.1652,5.9315,5.9997,0.11680000000000046,1.9468,25672446.0,159022774.85,6.641509999999995,6.810511666666671,0.16900166666667626,-0.16900166666667626
20210205,000848.SZ,5.9997,6.1652,6.3892,5.9802,6.1847,-0.1850000000000005,-2.9913,42189931.0,266050852.5,6.7369599999999945,6.818173333333338,0.08121333333334313,-0.08121333333334313
20210129,000848.SZ,6.1847,6.36,6.4769,6.0873,6.399,-0.2142999999999997,-3.349,66053890.0,424851926.26,6.852859999999994,6.827638333333338,-0.02522166666665626,0.02522166666665626
20210122,000848.SZ,6.399,6.7107,6.7886,6.3405,6.7301,-0.33110000000000017,-4.9197,67378398.0,455054572.78,6.9716899999999935,6.832731666666671,-0.13895833333332241,0.13895833333332241
20210115,000848.SZ,6.7301,6.9152,6.9444,6.6327,6.9639,-0.23379999999999956,-3.3573,72372549.0,500345733.47,7.039869999999993,6.834683333333337,-0.20518666666665641,0.20518666666665641
20210108,000848.SZ,6.9639,6.886,7.5677,6.8762,6.9152,0.04870000000000019,0.7042,143268571.0,1064184012.19,7.0583799999999925,6.831260000000004,-0.22711999999998866,0.22711999999998866
20201231,000848.SZ,6.9152,7.1489,7.1879,6.8178,7.2074,-0.29220000000000024,-4.0542,82873292.0,591188211.72,7.030129999999993,6.83081666666667,-0.1993133333333228,0.1993133333333228
20201225,000848.SZ,7.2074,7.1489,7.821,7.0905,7.11,0.09739999999999949,1.3699,211551295.0,1604208308.6,7.037919999999993,6.827890000000003,-0.21002999999998995,0.21002999999998995
20201218,000848.SZ,7.11,6.7399,7.4801,6.5353,6.7886,0.3214000000000006,4.7344,171703536.0,1258352694.45,7.028179999999994,6.8180866666666695,-0.21009333333332414,0.21009333333332414
20201211,000848.SZ,6.7886,7.0515,7.11,6.6133,7.071,-0.2824,-3.9938,75938388.0,537509490.92,7.040839999999993,6.807471666666669,-0.23336833333332407,0.23336833333332407
20201204,000848.SZ,7.071,7.1587,7.2171,6.9249,7.1587,-0.08769999999999989,-1.2251,56931667.0,413296695.39,7.0593399999999935,6.804648333333335,-0.2546916666666581,0.2546916666666581
20201127,000848.SZ,7.1587,7.373,7.5677,7.0613,7.373,-0.2143000000000006,-2.9066,64386203.0,481988423.99,7.052519999999992,6.794683333333335,-0.25783666666665717,0.25783666666665717
