trade_date,ts_code,close,open,high,low,pre_close,change,pct_chg,vol,amount,WeekMa10,WeekMa60,Week60-10,Week10-60
20220121,600055.SH,22.62,26.19,26.26,22.55,25.71,-3.09,-12.0187,50544918.0,1241916917.0,23.585999999999984,16.937424999999994,-6.64857499999999,6.64857499999999
20220114,600055.SH,25.71,23.35,26.34,22.9,23.56,2.150000000000002,9.1256,60523789.0,1517678503.0,23.398999999999987,16.741633333333326,-6.657366666666661,6.657366666666661
20220107,600055.SH,23.56,24.0,24.97,22.54,23.81,-0.25,-1.05,36522661.0,859357325.0,22.652999999999984,16.50360999999999,-6.149389999999993,6.149389999999993
20211231,600055.SH,23.81,23.28,24.15,21.96,23.53,0.2799999999999976,1.19,48188137.0,1106628842.0,22.076999999999988,16.301584999999992,-5.775414999999995,5.775414999999995
20211224,600055.SH,23.53,25.1,25.44,23.47,25.08,-1.5499999999999972,-6.1802,38233270.0,926095940.0,21.554999999999986,16.100523333333328,-5.4544766666666575,5.4544766666666575
20211217,600055.SH,25.08,23.19,25.58,23.06,23.1,1.9799999999999969,8.5714,56178805.0,1389435489.0,21.10699999999999,15.909423333333327,-5.197576666666661,5.197576666666661
20211210,600055.SH,23.1,22.55,23.64,22.0,22.69,0.41000000000000014,1.807,45135583.0,1029892345.0,20.49199999999999,15.710031666666659,-4.781968333333332,4.781968333333332
20211203,600055.SH,22.69,22.97,23.4,22.49,23.25,-0.5599999999999987,-2.4086,40361524.0,918698495.0,20.045999999999992,15.55952666666666,-4.486473333333333,4.486473333333333
20211126,600055.SH,23.25,22.55,24.29,22.41,22.51,0.7399999999999984,3.2874,58787644.0,1374563141.0,19.747999999999994,15.412876666666657,-4.335123333333337,4.335123333333337
20211119,600055.SH,22.51,20.75,23.56,20.7,20.75,1.7600000000000016,8.4819,79702301.0,1786774584.0,19.327999999999996,15.251101666666658,-4.076898333333338,4.076898333333338
20211112,600055.SH,20.75,18.45,20.88,18.01,18.25,2.5,13.6986,50079971.0,989561697.0,18.980999999999995,15.102983333333324,-3.878016666666671,3.878016666666671
20211105,600055.SH,18.25,17.8,18.87,17.5,17.8,0.4499999999999993,2.5281,28996898.0,532911484.0,18.805999999999994,14.985523333333324,-3.8204766666666696,3.8204766666666696
20211029,600055.SH,17.8,18.5,18.5,17.08,18.59,-0.7899999999999991,-4.2496,35913643.0,638569978.0,19.087999999999994,14.905758333333324,-4.18224166666667,4.18224166666667
20211022,600055.SH,18.59,19.07,19.24,18.47,19.05,-0.46000000000000085,-2.4147,22681596.0,427949865.0,19.553999999999995,14.856329999999991,-4.697670000000004,4.697670000000004
20211015,600055.SH,19.05,18.82,20.32,18.61,18.93,0.120000000000001,0.6339,45176318.0,881839487.0,19.819999999999993,14.799858333333324,-5.020141666666669,5.020141666666669
20211008,600055.SH,18.93,18.92,19.06,18.72,18.64,0.28999999999999915,1.5558,4375436.0,82514056.0,20.01299999999999,14.741676666666658,-5.271323333333333,5.271323333333333
20210930,600055.SH,18.64,19.62,19.93,18.21,19.71,-1.0700000000000003,-5.4287,22143984.0,420574987.0,20.449999999999992,14.691783333333326,-5.758216666666666,5.758216666666666
20210924,600055.SH,19.71,19.1,20.36,19.07,19.05,0.6600000000000001,3.4646,32335013.0,644379087.0,20.988999999999994,14.658473333333326,-6.3305266666666675,6.3305266666666675
20210917,600055.SH,19.05,19.25,20.33,18.3,19.04,0.010000000000001563,0.0525,56048721.0,1091043776.0,21.688999999999993,14.61626666666666,-7.072733333333334,7.072733333333334
20210910,600055.SH,19.04,19.09,19.8,18.72,19.0,0.03999999999999915,0.2105,49122960.0,946484030.0,21.614949999999993,14.565036666666659,-7.049913333333334,7.049913333333334
20210903,600055.SH,19.0,20.85,22.06,18.87,21.07,-2.0700000000000003,-9.8244,70739062.0,1421996801.0,21.338349999999995,14.531183333333326,-6.807166666666669,6.807166666666669
20210827,600055.SH,21.07,22.03,22.97,20.75,22.46,-1.3900000000000006,-6.1888,76711383.0,1670790293.0,20.965469999999993,14.526791666666659,-6.438678333333334,6.438678333333334
20210820,600055.SH,22.46,21.65,25.44,21.51,21.25,1.2100000000000009,5.6941,154774919.0,3673301535.0,20.407429999999994,14.44056999999999,-5.966860000000004,5.966860000000004
20210813,600055.SH,21.25,21.03,22.39,21.0,20.98,0.2699999999999996,1.2869,58738193.0,1267357125.0,19.687549999999995,14.325554999999989,-5.361995000000006,5.361995000000006
20210806,600055.SH,20.98,23.3,23.59,20.5,23.3,-2.3200000000000003,-9.9571,108755012.0,2410150538.0,19.083709999999993,14.237823333333322,-4.8458866666666705,4.8458866666666705
20210730,600055.SH,23.3,24.1,24.33,20.92,24.03,-0.7300000000000004,-3.0379,144531025.0,3255186140.0,18.525739999999992,14.144861666666655,-4.380878333333337,4.380878333333337
20210723,600055.SH,24.03,27.12,29.43,23.7,26.71,-2.6799999999999997,-10.0337,197590924.0,5246583486.0,17.49845999999999,14.016861666666655,-3.481598333333336,3.481598333333336
20210716,600055.SH,26.71,18.62,26.71,18.22,18.31,8.400000000000002,45.8766,158155515.0,3598337546.0,16.440869999999993,13.871251666666657,-2.5696183333333362,2.5696183333333362
20210709,600055.SH,18.3095,16.1747,18.8854,15.8471,16.274,2.035499999999999,12.5077,123798291.0,2190415981.0,15.048759999999993,13.678004999999988,-1.3707550000000044,1.3707550000000044
20210702,600055.SH,16.274,15.2811,17.4556,15.0428,15.2712,1.0028000000000006,6.5666,89009567.0,1484356623.0,14.478819999999994,13.625756666666657,-0.8530633333333366,0.8530633333333366
20210625,600055.SH,15.2712,15.4896,16.2045,14.9932,15.4896,-0.21839999999999904,-1.41,50934255.0,804473197.0,14.149169999999993,13.605618333333323,-0.5435516666666693,0.5435516666666693
20210618,600055.SH,15.4896,15.2811,15.579,14.7846,15.2612,0.22839999999999883,1.4966,32540473.0,499741290.0,13.922779999999994,13.59097499999999,-0.33180500000000457,0.33180500000000457
20210611,600055.SH,15.2612,15.2811,16.3634,14.8939,15.2116,0.049599999999999866,0.3261,78152955.0,1231887765.0,13.648729999999995,13.597273333333323,-0.051456666666672035,0.051456666666672035
20210604,600055.SH,15.2116,15.4102,16.0754,14.7052,15.4003,-0.18869999999999898,-1.2253,94002726.0,1454825597.0,13.426319999999995,13.615956666666655,0.1896366666666598,-0.1896366666666598
20210528,600055.SH,15.4003,13.1066,16.0854,13.057,13.0272,2.373099999999999,18.2165,88492356.0,1310404202.0,13.255539999999996,13.614514999999988,0.35897499999999205,-0.35897499999999205
20210521,600055.SH,13.0272,13.3945,13.9506,12.9874,13.4541,-0.42689999999999984,-3.173,50492164.0,688299591.0,13.039079999999998,13.584686666666654,0.5456066666666555,-0.5456066666666555
20210514,600055.SH,13.4541,12.8782,13.7818,12.4016,12.7889,0.6652000000000005,5.2014,70603312.0,948415219.0,12.939779999999999,13.602328333333322,0.6625483333333229,-0.6625483333333229
20210507,600055.SH,12.7889,12.6002,13.4045,12.5704,12.6101,0.17880000000000074,1.4179,25942095.0,339463373.0,12.878219999999999,13.580684999999987,0.7024649999999877,-0.7024649999999877
20210430,600055.SH,12.6101,13.0967,13.4442,12.3619,12.9775,-0.36739999999999995,-2.8311,44702045.0,577909636.0,12.8385,13.580686666666653,0.7421866666666528,-0.7421866666666528
20210423,600055.SH,12.9775,13.0073,13.3945,12.8683,13.0073,-0.029800000000001603,-0.2291,28514603.0,376068759.0,12.88815,13.608084999999987,0.7199349999999871,-0.7199349999999871
20210416,600055.SH,13.0073,12.6598,13.0371,12.3222,12.7491,0.25820000000000043,2.0252,23490913.0,300573088.0,12.98645,13.60593333333332,0.6194833333333207,-0.6194833333333207
20210409,600055.SH,12.7491,13.0272,13.2853,12.7094,13.0371,-0.28800000000000026,-2.2091,21364847.0,278335103.0,13.0351,13.598006666666654,0.5629066666666542,-0.5629066666666542
20210402,600055.SH,13.0371,13.5038,13.6428,12.3321,13.5038,-0.46669999999999945,-3.4561,43708085.0,577453080.0,12.68162,13.59091833333332,0.9092983333333198,-0.9092983333333198
20210326,600055.SH,13.5038,14.4371,14.4371,13.1066,13.2357,0.26810000000000045,2.0256,89875303.0,1245204857.0,12.408570000000001,13.59255833333332,1.1839883333333194,-1.1839883333333194
20210319,600055.SH,13.2357,12.0144,13.2655,11.925,12.0342,1.2014999999999993,9.984,46813037.0,593259506.0,12.038210000000001,13.547319999999987,1.5091099999999855,-1.5091099999999855
20210312,600055.SH,12.0342,12.8484,12.8782,11.6371,12.8385,-0.8042999999999996,-6.2648,38326992.0,472186839.0,11.72345,13.507209999999988,1.7837599999999885,-1.7837599999999885
20210305,600055.SH,12.8385,12.4215,13.2357,12.213,12.3917,0.44679999999999964,3.6056,71668730.0,919389225.0,11.52487,13.481184999999988,1.9563149999999876,-1.9563149999999876
20210226,600055.SH,12.3917,12.9874,13.5832,12.0342,13.1066,-0.7149000000000001,-5.4545,104906398.0,1367010452.0,11.29153,13.436146666666655,2.1446166666666553,-2.1446166666666553
