trade_date,ts_code,close,open,high,low,pre_close,change,pct_chg,vol,amount,WeekMa10,WeekMa60,Week60-10,Week10-60
20220121,000507.SZ,6.1,6.33,6.38,6.09,6.34,-0.2400000000000002,-3.7855,41391088.0,258482884.01,6.4790000000000045,6.172233333333328,-0.3067666666666762,0.3067666666666762
20220114,000507.SZ,6.34,6.61,6.7,6.32,6.6,-0.2599999999999998,-3.9394,56852371.0,372362960.67,6.496000000000005,6.167401666666661,-0.32859833333334354,0.32859833333334354
20220107,000507.SZ,6.6,6.47,6.72,6.46,6.46,0.13999999999999968,2.1672,60378353.0,398596331.77,6.472000000000004,6.158239999999995,-0.31376000000000914,0.31376000000000914
20211231,000507.SZ,6.46,6.39,6.55,6.35,6.39,0.07000000000000028,1.0955,38399306.0,248267874.06,6.436000000000004,6.140621666666661,-0.2953783333333435,0.2953783333333435
20211224,000507.SZ,6.39,6.68,6.73,6.36,6.68,-0.29000000000000004,-4.3413,64870863.0,427312240.3,6.4310000000000045,6.123851666666662,-0.3071483333333429,0.3071483333333429
20211217,000507.SZ,6.68,6.6,6.72,6.48,6.61,0.0699999999999994,1.059,67462334.0,444921034.68,6.450000000000005,6.1037949999999945,-0.3462050000000101,0.3462050000000101
20211210,000507.SZ,6.61,6.54,6.68,6.41,6.58,0.03000000000000025,0.4559,76314883.0,500135231.36,6.486000000000004,6.084843333333327,-0.4011566666666768,0.4011566666666768
20211203,000507.SZ,6.58,6.37,6.79,6.31,6.46,0.1200000000000001,1.8576,69407770.0,452859117.96,6.518000000000005,6.067883333333327,-0.4501166666666778,0.4501166666666778
20211126,000507.SZ,6.46,6.6,6.71,6.37,6.57,-0.11000000000000032,-1.6743,60667281.0,396478349.57,6.587000000000005,6.052248333333328,-0.5347516666666774,0.5347516666666774
20211119,000507.SZ,6.57,6.3,6.63,6.25,6.27,0.3000000000000007,4.7847,80821725.0,520802125.92,6.663000000000006,6.036468333333328,-0.6265316666666774,0.6265316666666774
20211112,000507.SZ,6.27,6.11,6.29,6.06,6.1,0.16999999999999993,2.7869,51332302.0,316422736.28,6.800000000000006,6.020339999999995,-0.7796600000000113,0.7796600000000113
20211105,000507.SZ,6.1,6.24,6.36,6.09,6.24,-0.14000000000000057,-2.2436,57425035.0,356988676.36,6.995000000000006,6.012674999999995,-0.982325000000011,0.982325000000011
20211029,000507.SZ,6.24,6.39,6.57,6.1,6.41,-0.16999999999999993,-2.6521,60259494.0,379648478.56,7.1550000000000065,6.004214999999994,-1.1507850000000124,1.1507850000000124
20211022,000507.SZ,6.41,6.56,6.75,6.37,6.58,-0.16999999999999993,-2.5836,59304175.0,391210491.46,7.308000000000007,5.995401666666662,-1.3125983333333453,1.3125983333333453
20211015,000507.SZ,6.58,7.05,7.07,6.51,7.04,-0.45999999999999996,-6.5341,71676736.0,480771532.27,7.426000000000007,5.985403333333327,-1.4405966666666803,1.4405966666666803
20211008,000507.SZ,7.04,7.08,7.24,6.97,6.93,0.11000000000000032,1.5873,15573500.0,109975394.0,7.503000000000007,5.974221666666661,-1.5287783333333458,1.5287783333333458
20210930,000507.SZ,6.93,7.25,7.29,6.72,7.27,-0.33999999999999986,-4.6768,83327225.0,582830016.51,7.482000000000006,5.955868333333328,-1.5261316666666787,1.5261316666666787
20210924,000507.SZ,7.27,7.09,7.67,7.08,7.22,0.04999999999999982,0.6925,90607864.0,674657218.06,7.453000000000006,5.940503333333328,-1.512496666666678,1.512496666666678
20210917,000507.SZ,7.22,7.85,8.15,7.1,7.94,-0.7200000000000006,-9.068,203730430.0,1550390141.84,7.336000000000006,5.916501666666662,-1.419498333333344,1.419498333333344
20210910,000507.SZ,7.94,8.88,9.04,7.91,8.22,-0.28000000000000025,-3.4063,545729920.0,4567790675.81,7.218000000000006,5.890529999999995,-1.3274700000000115,1.3274700000000115
20210903,000507.SZ,8.22,7.65,8.22,7.16,7.7,0.5200000000000005,6.7532,235617676.0,1816730779.05,7.002000000000007,5.8510733333333285,-1.1509266666666784,1.1509266666666784
20210827,000507.SZ,7.7,7.76,8.02,7.49,7.77,-0.0699999999999994,-0.9009,186994659.0,1445499548.48,6.770910000000006,5.815858333333328,-0.9550516666666784,0.9550516666666784
20210820,000507.SZ,7.77,7.5,8.09,7.26,7.59,0.17999999999999972,2.3715,209665742.0,1612356332.56,6.579940000000006,5.777266666666661,-0.8026733333333445,0.8026733333333445
20210813,000507.SZ,7.59,7.33,7.9,7.12,7.35,0.2400000000000002,3.2653,170899845.0,1258842536.58,6.399790000000007,5.7348699999999955,-0.664920000000012,0.664920000000012
20210806,000507.SZ,7.35,6.75,7.88,6.61,6.83,0.5199999999999996,7.6135,329171444.0,2447252182.74,6.234670000000007,5.695968333333329,-0.538701666666678,0.538701666666678
20210730,000507.SZ,6.83,6.67,7.06,6.15,6.64,0.1900000000000004,2.8614,293800240.0,1975463863.25,6.118300000000007,5.657931666666661,-0.4603683333333457,0.4603683333333457
20210723,000507.SZ,6.64,6.09,6.64,5.89,6.1,0.54,8.8525,131495993.0,829136037.48,6.034130000000007,5.629869999999995,-0.4042600000000123,0.4042600000000123
20210716,000507.SZ,6.1,5.99,6.12,5.94,6.04,0.05999999999999961,0.9934,53580484.0,322851297.61,5.979850000000008,5.605629999999995,-0.37422000000001265,0.37422000000001265
20210709,000507.SZ,6.04,5.78,6.13,5.73,5.78,0.2599999999999998,4.4983,49665167.0,294506568.45,5.932060000000009,5.586304999999995,-0.3457550000000138,0.3457550000000138
20210702,000507.SZ,5.78,5.94,6.18,5.76,5.97,-0.1899999999999995,-3.1826,74546812.0,445695488.98,5.895220000000008,5.571736666666662,-0.3234833333333462,0.3234833333333462
20210625,000507.SZ,5.9091,5.7508,5.919,5.7508,5.7903,0.11879999999999935,2.0517,34855272.0,205563538.89,5.890320000000008,5.5583983333333284,-0.33192166666667955,0.33192166666667955
20210618,000507.SZ,5.7903,5.9388,5.9487,5.7112,5.9685,-0.17819999999999947,-2.9857,38301959.0,225090136.93,5.8655800000000085,5.542254999999995,-0.32332500000001385,0.32332500000001385
