trade_date,ts_code,close,open,high,low,pre_close,change,pct_chg,vol,amount,WeekMa10,WeekMa60,Week60-10,Week10-60
20211126,603260.SH,153.0,161.82,166.38,150.38,164.09,-11.090000000000003,-6.7585,34402883.0,5426135889.0,170.84999999999997,86.35870666666672,-84.49129333333325,84.49129333333325
20211119,603260.SH,164.09,165.99,168.8,153.0,166.91,-2.819999999999993,-1.6895,38544445.0,6135542835.0,177.22899999999998,84.27727166666673,-92.95172833333325,92.95172833333325
20211112,603260.SH,166.91,151.0,174.44,148.38,152.3,14.609999999999985,9.5929,41437151.0,6612567627.0,183.32799999999997,81.99756833333339,-101.33043166666658,101.33043166666658
20211105,603260.SH,152.3,161.69,167.51,152.0,164.77,-12.469999999999999,-7.5681,54916465.0,8860976485.0,188.74699999999999,79.71117000000005,-109.03582999999993,109.03582999999993
20211029,603260.SH,164.77,177.94,188.88,159.53,178.5,-13.72999999999999,-7.6919,75577852.0,13325069485.0,196.255,77.64604666666672,-118.60895333333328,118.60895333333328
20211022,603260.SH,178.5,169.26,188.46,167.3,169.5,9.0,5.3097,55744513.0,9938057274.0,194.581,75.37126500000004,-119.20973499999995,119.20973499999995
20211015,603260.SH,169.5,167.55,173.78,160.13,166.93,2.569999999999993,1.5396,45618290.0,7656147229.0,189.49099999999999,72.8805866666667,-116.61041333333328,116.61041333333328
20211008,603260.SH,166.93,182.18,182.18,162.49,179.49,-12.560000000000002,-6.9976,15573503.0,2605108544.0,182.72899999999998,70.55616333333337,-112.17283666666661,112.17283666666661
20210930,603260.SH,179.49,210.67,218.0,170.01,213.01,-33.51999999999998,-15.7364,52960894.0,10231703584.0,176.502,68.2722516666667,-108.2297483333333,108.2297483333333
20210924,603260.SH,213.01,217.95,233.72,205.95,216.79,-3.780000000000001,-1.7436,38716501.0,8528886579.0,168.988,65.79476333333336,-103.19323666666664,103.19323666666664
20210917,603260.SH,216.79,225.1,259.8,203.68,225.08,-8.29000000000002,-3.6831,101054358.0,23556191460.0,156.44199999999998,62.767066666666686,-93.67493333333329,93.67493333333329
20210910,603260.SH,225.08,213.31,232.1,197.35,221.1,3.980000000000018,1.8001,76367855.0,16198596635.0,142.783,59.65563833333336,-83.12736166666663,83.12736166666663
20210903,603260.SH,221.1,222.11,243.0,202.0,227.38,-6.280000000000001,-2.7619,97317742.0,21508544329.0,128.1,56.36772833333336,-71.73227166666663,71.73227166666663
20210827,603260.SH,227.38,151.82,229.9,151.82,148.03,79.35,53.604,75194241.0,14311424744.0,112.45700000000002,53.18629000000002,-59.27071,59.27071
20210820,603260.SH,148.03,131.16,148.03,119.97,127.6,20.430000000000007,16.011,62360580.0,8254795637.0,96.53800000000001,49.853743333333355,-46.684256666666656,46.684256666666656
20210813,603260.SH,127.6,103.4,127.6,101.95,101.88,25.72,25.2454,48067318.0,5499695448.0,88.265,47.83474000000002,-40.43025999999998,40.43025999999998
20210806,603260.SH,101.88,94.88,104.3,94.1,104.66,-2.780000000000001,-2.6562,43197667.0,4223033528.0,81.62199999999999,46.14379666666669,-35.4782033333333,35.4782033333333
20210730,603260.SH,104.66,101.99,109.5,97.0,104.35,0.3100000000000023,0.2971,47041560.0,4789476974.0,77.82499999999999,44.860456666666686,-32.9645433333333,32.9645433333333
20210723,603260.SH,104.35,87.49,108.58,84.61,87.55,16.799999999999997,19.189,49952642.0,4688013367.0,73.34004999999999,43.53426500000002,-29.80578499999997,29.80578499999997
20210716,603260.SH,87.55,81.97,94.44,78.4,80.2,7.349999999999994,9.1646,53006658.0,4584905451.0,68.54374999999999,42.201098333333356,-26.342651666666633,26.342651666666633
20210709,603260.SH,80.2,78.54,80.59,75.17,78.25,1.9500000000000028,2.492,42235495.0,3295105647.0,65.71506,41.12492000000002,-24.590139999999977,24.590139999999977
20210702,603260.SH,78.25,64.8,79.5,64.21,64.67,13.579999999999998,20.9989,53389552.0,3949597267.0,63.641269999999984,40.18537666666669,-23.455893333333293,23.455893333333293
20210625,603260.SH,64.67,68.21,69.4,58.37,68.19,-3.519999999999996,-5.162,50556917.0,3214319670.0,61.24996999999998,39.26222500000003,-21.987744999999954,21.987744999999954
