trade_date,ts_code,close,open,high,low,pre_close,change,pct_chg,vol,amount,WeekMa10,WeekMa60,Week60-10,Week10-60
20220121,600405.SH,8.0,7.73,8.5,7.37,7.7,0.2999999999999998,3.8961,394351544.0,3110914040.0,7.493999999999997,6.362666666666669,-1.1313333333333278,1.1313333333333278
20220114,600405.SH,7.7,7.5,8.19,7.16,7.6,0.10000000000000053,1.3158,318808907.0,2426187042.0,7.359999999999997,6.329500000000002,-1.0304999999999946,1.0304999999999946
20220107,600405.SH,7.6,7.8,8.24,7.24,7.82,-0.22000000000000064,-2.8133,364099231.0,2830241816.0,7.232999999999995,6.298333333333336,-0.9346666666666597,0.9346666666666597
20211231,600405.SH,7.82,7.92,8.14,7.63,7.95,-0.1299999999999999,-1.6352,380398462.0,2994171971.0,7.1169999999999956,6.264500000000002,-0.8524999999999938,0.8524999999999938
20211224,600405.SH,7.95,8.8,10.96,7.95,8.23,-0.28000000000000025,-3.4022,704173223.0,6525155996.0,6.934999999999997,6.2311666666666685,-0.7038333333333284,0.7038333333333284
20211217,600405.SH,8.23,7.31,8.23,7.02,7.11,1.12,15.7525,440650266.0,3322856241.0,6.719999999999996,6.188000000000002,-0.5319999999999938,0.5319999999999938
20211210,600405.SH,7.11,6.89,7.11,6.26,6.87,0.2400000000000002,3.4934,124654669.0,827694364.0,6.521999999999996,6.144000000000002,-0.3779999999999939,0.3779999999999939
20211203,600405.SH,6.87,6.6,7.28,6.56,6.74,0.1299999999999999,1.9288,160671729.0,1122511704.0,6.436999999999996,6.120000000000002,-0.31699999999999395,0.31699999999999395
20211126,600405.SH,6.74,6.91,7.14,6.55,6.92,-0.17999999999999972,-2.6012,131655421.0,897218499.0,6.386999999999996,6.097500000000001,-0.289499999999995,0.289499999999995
20211119,600405.SH,6.92,6.66,7.05,6.57,6.66,0.2599999999999998,3.9039,151954709.0,1036439607.0,6.360999999999997,6.074833333333334,-0.2861666666666629,0.2861666666666629
20211112,600405.SH,6.66,6.47,6.72,6.39,6.43,0.23000000000000043,3.577,97652445.0,640184950.0,6.318999999999997,6.048333333333334,-0.2706666666666635,0.2706666666666635
20211105,600405.SH,6.43,6.29,6.88,6.24,6.44,-0.010000000000000675,-0.1553,154508666.0,1004108838.0,6.290999999999999,6.038833333333333,-0.25216666666666576,0.25216666666666576
20211029,600405.SH,6.44,6.02,6.62,6.0,6.0,0.4400000000000004,7.3333,111995685.0,707713915.0,6.288999999999998,6.034666666666666,-0.2543333333333315,0.2543333333333315
20211022,600405.SH,6.0,5.82,6.46,5.81,5.8,0.20000000000000018,3.4483,93507535.0,580271910.0,6.312999999999997,6.022499999999999,-0.290499999999998,0.290499999999998
20211015,600405.SH,5.8,6.24,6.29,5.8,6.25,-0.4500000000000002,-7.2,39778040.0,239243081.0,6.477999999999997,6.016499999999999,-0.46149999999999824,0.46149999999999824
20211008,600405.SH,6.25,6.4,6.43,6.21,6.26,-0.009999999999999787,-0.1597,8363123.0,52657989.0,6.6019999999999985,6.014499999999999,-0.5874999999999995,0.5874999999999995
20210930,600405.SH,6.26,6.4,6.45,6.05,6.37,-0.11000000000000032,-1.7268,39354576.0,243866809.0,6.676999999999998,6.001666666666666,-0.6753333333333318,0.6753333333333318
20210924,600405.SH,6.37,6.39,6.68,6.33,6.48,-0.11000000000000032,-1.6975,48449132.0,315999800.0,6.7319999999999975,5.982333333333333,-0.7496666666666645,0.7496666666666645
20210917,600405.SH,6.48,6.44,6.52,6.28,6.5,-0.019999999999999574,-0.3077,69353891.0,443768897.0,6.732999999999997,5.9605,-0.7724999999999973,0.7724999999999973
20210910,600405.SH,6.5,6.39,6.73,6.22,6.38,0.1200000000000001,1.8809,94897068.0,615064566.0,6.711999999999996,5.9345,-0.7774999999999963,0.7774999999999963
20210903,600405.SH,6.38,6.35,6.73,6.09,6.41,-0.03000000000000025,-0.468,125420514.0,800187751.0,6.659999999999997,5.907833333333333,-0.752166666666664,0.752166666666664
20210827,600405.SH,6.41,6.72,6.94,6.33,6.68,-0.2699999999999996,-4.0419,150978017.0,1014201677.0,6.660999999999997,5.884833333333333,-0.776166666666664,0.776166666666664
20210820,600405.SH,6.68,7.62,7.8,6.53,7.65,-0.9700000000000006,-12.6797,222578251.0,1585608564.0,6.621999999999997,5.856333333333333,-0.7656666666666645,0.7656666666666645
20210813,600405.SH,7.65,7.08,8.07,6.85,7.04,0.6100000000000003,8.6648,360413526.0,2699436417.0,6.5669999999999975,5.822333333333332,-0.7446666666666655,0.7446666666666655
20210806,600405.SH,7.04,7.1,7.25,6.77,7.0,0.040000000000000036,0.5714,264798361.0,1858940283.0,6.471999999999997,5.773833333333332,-0.6981666666666646,0.6981666666666646
20210730,600405.SH,7.0,6.74,7.11,6.0,6.81,0.1900000000000004,2.79,249138558.0,1673100168.0,6.399999999999998,5.734666666666666,-0.665333333333332,0.665333333333332
20210723,600405.SH,6.81,6.3,7.26,6.3,6.38,0.4299999999999997,6.7398,320997733.0,2147224859.0,6.345999999999997,5.697666666666665,-0.6483333333333325,0.6483333333333325
20210716,600405.SH,6.38,6.33,6.69,5.98,6.27,0.11000000000000032,1.7544,216697744.0,1386670738.0,6.302999999999997,5.663166666666665,-0.6398333333333319,0.6398333333333319
20210709,600405.SH,6.27,6.0,6.31,5.85,5.98,0.28999999999999915,4.8495,89595563.0,545327045.0,6.237999999999998,5.634499999999999,-0.6034999999999986,0.6034999999999986
20210702,600405.SH,5.98,6.29,6.47,5.74,6.39,-0.40999999999999925,-6.4163,89746112.0,547565712.0,6.161999999999997,5.611166666666666,-0.5508333333333315,0.5508333333333315
20210625,600405.SH,6.39,6.0,6.55,5.95,6.02,0.3700000000000001,6.1462,111845877.0,696865464.0,6.229999999999997,5.594166666666665,-0.6358333333333315,0.6358333333333315
20210618,600405.SH,6.02,6.18,6.29,5.81,6.13,-0.11000000000000032,-1.7945,72668585.0,436315328.0,6.213999999999997,5.566833333333332,-0.6471666666666644,0.6471666666666644
20210611,600405.SH,6.13,6.62,6.9,6.11,6.7,-0.5700000000000003,-8.5075,190141966.0,1250178920.0,6.259999999999997,5.552999999999999,-0.7069999999999981,0.7069999999999981
20210604,600405.SH,6.7,6.33,6.85,6.23,6.32,0.3799999999999999,6.0127,200285159.0,1305775407.0,6.178999999999998,5.541833333333332,-0.6371666666666655,0.6371666666666655
20210528,600405.SH,6.32,6.42,6.62,6.13,6.46,-0.13999999999999968,-2.1672,160244129.0,1009931700.0,6.027999999999998,5.518999999999999,-0.5089999999999986,0.5089999999999986
20210521,600405.SH,6.46,6.58,6.93,6.13,6.38,0.08000000000000007,1.2539,283136874.0,1835886332.0,5.932999999999998,5.498999999999999,-0.4339999999999993,0.4339999999999993
20210514,600405.SH,6.38,5.7,6.38,5.6,5.73,0.6499999999999995,11.3438,165882439.0,989280152.0,5.8489999999999975,5.480999999999999,-0.36799999999999855,0.36799999999999855
20210507,600405.SH,5.73,5.53,5.77,5.51,5.51,0.22000000000000064,3.9927,51851061.0,292074504.0,5.7929999999999975,5.4673333333333325,-0.325666666666665,0.325666666666665
20210430,600405.SH,5.51,6.33,6.95,5.5,6.66,-1.1500000000000004,-17.2673,280225776.0,1724713705.0,5.723999999999997,5.476333333333332,-0.2476666666666647,0.2476666666666647
20210423,600405.SH,6.66,6.2,7.4,6.01,6.23,0.4299999999999997,6.9021,349369968.0,2322861040.0,5.679999999999997,5.479333333333332,-0.200666666666665,0.200666666666665
20210416,600405.SH,6.23,6.1,6.94,5.73,6.48,-0.25,-3.858,321431720.0,1999176462.0,5.472999999999997,5.450333333333332,-0.02266666666666506,0.02266666666666506
20210409,600405.SH,6.48,5.32,6.77,5.31,5.32,1.1600000000000001,21.8045,209896416.0,1303291209.0,5.310999999999998,5.435999999999998,0.125,-0.125
