modecode,modename,info
c8,柳暗花明,阳线实体=2.95-----柳暗花明 底部反转 ----20220127--锦泓集团**603518.SH
c8,柳暗花明,阳线实体=4.26-----柳暗花明 底部反转 ----20220127--我乐家居--强势股票**603326.SH
c8,柳暗花明,阳线实体=5.07-----柳暗花明 底部反转 ----20220127--上海亚虹**603159.SH
c8,柳暗花明,阳线实体=4.12-----柳暗花明 底部反转 ----20220127--永安林业**000663.SZ
c8,柳暗花明,阳线实体=6.46-----柳暗花明 底部反转 ----20220127--中水渔业--强势股票**000798.SZ
c8,柳暗花明,阳线实体=3.11-----柳暗花明 底部反转 ----20220127--九牧王**601566.SH
c8,柳暗花明,阳线实体=4.25-----柳暗花明 底部反转 ----20220127--岳阳林纸**600963.SH
c8,柳暗花明,阳线实体=2.36-----柳暗花明 底部反转 ----20220127--长源电力--强势股票**000966.SZ
c8,柳暗花明,阳线实体=5.07-----柳暗花明 底部反转 ----20220127--融钰集团**002622.SZ
c8,柳暗花明,阳线实体=3.96-----柳暗花明 底部反转 ----20220127--百联股份--强势股票**600827.SH
c8,柳暗花明,阳线实体=8.01-----柳暗花明 底部反转 ----20220127--东方银星**600753.SH
d1,堆量1,--堆量1 成功了----日期:20220124--沧州大化**600230.SH
d1,堆量1,--堆量1 成功了----日期:20220124--汇金通--强势股票**603577.SH
d1,堆量1,--堆量1 成功了----日期:20220124--国机通用--强势股票**600444.SH
d1,堆量1,--堆量1 成功了----日期:20220124--世嘉科技**002796.SZ
d1,堆量1,--堆量1 成功了----日期:20220124--神驰机电**603109.SH
d1,堆量1,--堆量1 成功了----日期:20220124--同为股份**002835.SZ
d1,堆量1,--堆量1 成功了----日期:20220124--中金黄金**600489.SH
d1,堆量1,--堆量1 成功了----日期:20220124--恒银科技--强势股票**603106.SH
d1,堆量1,--堆量1 成功了----日期:20220124--中天科技**600522.SH
d1,堆量1,--堆量1 成功了----日期:20220124--德邦股份**603056.SH
d1,堆量1,--堆量1 成功了----日期:20220124--曲江文旅--强势股票**600706.SH
d1,堆量1,--堆量1 成功了----日期:20220124--鸿合科技--强势股票**002955.SZ
d1,堆量1,--堆量1 成功了----日期:20220124--南纺股份--强势股票**600250.SH
d1,堆量1,--堆量1 成功了----日期:20220114--中信证券**600030.SH
d1,堆量1,--堆量1 成功了----日期:20220124--万东医疗--强势股票**600055.SH
d1,堆量1,--堆量1 成功了----日期:20220124--西部黄金**601069.SH
d1,堆量1,--堆量1 成功了----日期:20220124--茂硕电源**002660.SZ
d1,堆量1,--堆量1 成功了----日期:20220124--天域生态--强势股票**603717.SH
d1,堆量1,--堆量1 成功了----日期:20220124--维科技术**600152.SH
d1,堆量1,--堆量1 成功了----日期:20220124--巨化股份**600160.SH
d1,堆量1,--堆量1 成功了----日期:20220124--春光科技**603657.SH
d1,堆量1,--堆量1 成功了----日期:20220124--宁波中百--强势股票**600857.SH
d1,堆量1,--堆量1 成功了----日期:20220124--中马传动**603767.SH
d1,堆量1,--堆量1 成功了----日期:20220124--红星发展**600367.SH
d1,堆量1,--堆量1 成功了----日期:20220124--杰克股份**603337.SH
d1,堆量1,--堆量1 成功了----日期:20220124--湖南黄金--强势股票**002155.SZ
d1,堆量1,--堆量1 成功了----日期:20220124--雪松发展**002485.SZ
d1,堆量1,--堆量1 成功了----日期:20220124--天津普林--强势股票**002134.SZ
d1,堆量1,--堆量1 成功了----日期:20220124--大千生态--强势股票**603955.SH
d1,堆量1,--堆量1 成功了----日期:20220124--佳力图--强势股票**603912.SH
d1,堆量1,--堆量1 成功了----日期:20220124--普利特**002324.SZ
d1,堆量1,--堆量1 成功了----日期:20220124--高鸿股份--强势股票**000851.SZ
d1,堆量1,--堆量1 成功了----日期:20220124--冀东装备--强势股票**000856.SZ
d1,堆量1,--堆量1 成功了----日期:20220124--恒邦股份**002237.SZ
d1,堆量1,--堆量1 成功了----日期:20220124--安妮股份--强势股票**002235.SZ
d1,堆量1,--堆量1 成功了----日期:20220124--奥特迅--强势股票**002227.SZ
d1,堆量1,--堆量1 成功了----日期:20220124--广博股份--强势股票**002103.SZ
d1,堆量1,--堆量1 成功了----日期:20220124--南天信息**000948.SZ
d1,堆量1,--堆量1 成功了----日期:20220124--保利联合--强势股票**002037.SZ
d1,堆量1,--堆量1 成功了----日期:20220124--三花智控--有钱君股票池**002050.SZ
d1,堆量1,--堆量1 成功了----日期:20220124--坤彩科技**603826.SH
d1,堆量1,--堆量1 成功了----日期:20220124--厦门信达--强势股票**000701.SZ
d1,堆量1,--堆量1 成功了----日期:20220124--西安旅游**000610.SZ
d1,堆量1,--堆量1 成功了----日期:20220124--天虹股份--强势股票**002419.SZ
d1,堆量1,--堆量1 成功了----日期:20220124--新智认知--强势股票**603869.SH
d1,堆量1,--堆量1 成功了----日期:20220124--深大通--强势股票**000038.SZ
d1,堆量1,--堆量1 成功了----日期:20220124--京基智农**000048.SZ
d1,堆量1,--堆量1 成功了----日期:20220110--中泰化学**002092.SZ
d1,堆量1,--堆量1 成功了----日期:20220124--新金路--强势股票**000510.SZ
d1,堆量1,--堆量1 成功了----日期:20220124--金财互联--强势股票**002530.SZ
d1,堆量1,--堆量1 成功了----日期:20220124--张家界--强势股票**000430.SZ
d1,堆量1,--堆量1 成功了----日期:20220124--安正时尚**603839.SH
d2,小阳建仓1,--小阳建仓1 成功了----日期:20220124--坤彩科技**603826.SH
d2,小阳建仓1,--小阳建仓1 成功了----日期:20220124--奥翔药业**603229.SH
d5,追击一字板,--李栋 追击一字板 成功了--一字板日期:20220104--涨停日期:20220128--翠微股份--强势股票**603123.SH
d5,追击一字板,--李栋 追击一字板 成功了--一字板日期:20220111--涨停日期:20220128--九安医疗--强势股票**002432.SZ
d6,5连阳,"--5连阳,开盘价依次提高----日期:20220124--奥翔药业**603229.SH"
d6,5连阳,"--5连阳,开盘价依次提高----日期:20220124--坤彩科技**603826.SH"
e5,以逸待劳0,"-----以逸待劳5 天满足,第 6 天盯盘 主力洗盘模型 筑底后 缓慢上涨----20220124--中广天择--强势股票**603721.SH"
e5,以逸待劳0,"-----以逸待劳5 天满足,第 6 天盯盘 主力洗盘模型 筑底后 缓慢上涨----20220124--国茂股份**603915.SH"
e5,以逸待劳0,"-----以逸待劳5 天满足,第 6 天盯盘 主力洗盘模型 筑底后 缓慢上涨----20220124--厦门信达--强势股票**000701.SZ"
e5,以逸待劳0,"-----以逸待劳5 天满足,第 6 天盯盘 主力洗盘模型 筑底后 缓慢上涨----20220124--中青旅**600138.SH"
e5,以逸待劳0,"-----以逸待劳5 天满足,第 6 天盯盘 主力洗盘模型 筑底后 缓慢上涨----20220124--黄山旅游**600054.SH"
e5,以逸待劳0,"-----以逸待劳5 天满足,第 6 天盯盘 主力洗盘模型 筑底后 缓慢上涨----20220124--生意宝**002095.SZ"
f10,有惊无险1,阴线大小=5.46-----有惊无险1 ----002041.SZ ----20220124--登海种业--强势股票**002041.SZ
f10,有惊无险1,阴线大小=6.36-----有惊无险1 ----000922.SZ ----20220124--佳电股份--强势股票**000922.SZ
f10,有惊无险1,阴线大小=5.88-----有惊无险1 ----002034.SZ ----20220124--旺能环境--强势股票**002034.SZ
f10,有惊无险1,阴线大小=6.57-----有惊无险1 ----002498.SZ ----20220124--汉缆股份--强势股票**002498.SZ
f10,有惊无险1,阴线大小=6.17-----有惊无险1 ----002822.SZ ----20220124--中装建设--强势股票**002822.SZ
f10,有惊无险1,阴线大小=7.2-----有惊无险1 ----002769.SZ ----20220124--普路通--强势股票**002769.SZ
f10,有惊无险1,阴线大小=4.0-----有惊无险1 ----002763.SZ ----20220124--汇洁股份**002763.SZ
f10,有惊无险1,阴线大小=5.66-----有惊无险1 ----002288.SZ ----20220124--超华科技**002288.SZ
f10,有惊无险1,阴线大小=3.69-----有惊无险1 ----002438.SZ ----20220124--江苏神通--强势股票**002438.SZ
f10,有惊无险1,阴线大小=5.69-----有惊无险1 ----603916.SH ----20220124--苏博特--强势股票**603916.SH
f10,有惊无险1,阴线大小=10.9-----有惊无险1 ----600055.SH ----20220124--万东医疗--强势股票**600055.SH
f10,有惊无险1,阴线大小=4.24-----有惊无险1 ----600435.SH ----20220124--北方导航**600435.SH
f10,有惊无险1,阴线大小=3.96-----有惊无险1 ----000755.SZ ----20220124--山西路桥--强势股票**000755.SZ
f10,有惊无险1,阴线大小=4.31-----有惊无险1 ----002226.SZ ----20220124--江南化工**002226.SZ
f10,有惊无险1,阴线大小=7.2-----有惊无险1 ----600371.SH ----20220124--万向德农--强势股票**600371.SH
f11,有惊无险2,阴线大小=3.43-----有惊无险2-1-----20220126--明阳智能**601615.SH
f11,有惊无险2,阴线大小=4.55-----有惊无险2-1-----20220126--亚通股份--强势股票**600692.SH
f11,有惊无险2,阴线大小=5.42-----有惊无险2-1-----20220126--展鹏科技--强势股票**603488.SH
f11,有惊无险2,阴线大小=5.12-----有惊无险2-1-----20220126--汇源通信**000586.SZ
f11,有惊无险2,阴线大小=4.16-----有惊无险2-1-----20220126--海南海药--强势股票**000566.SZ
f11,有惊无险2,阴线大小=7.76-----有惊无险2-1-----20220126--冀东装备--强势股票**000856.SZ
f11,有惊无险2,阴线大小=4.56-----有惊无险2-1-----20220126--外服控股**600662.SH
f11,有惊无险2,阴线大小=5.49-----有惊无险2-1-----20220126--世嘉科技**002796.SZ
f11,有惊无险2,阴线大小=3.96-----有惊无险2-1-----20220126--江西长运--强势股票**600561.SH
f11,有惊无险2,阴线大小=3.51-----有惊无险2-1-----20220126--浙江世宝**002703.SZ
f11,有惊无险2,阴线大小=4.88-----有惊无险2-1-----20220126--爱迪尔--强势股票**002740.SZ
f11,有惊无险2,阴线大小=5.25-----有惊无险2-1-----20220126--中坚科技**002779.SZ
f11,有惊无险2,阴线大小=4.05-----有惊无险2-1-----20220126--亚振家居--强势股票**603389.SH
f11,有惊无险2,阴线大小=4.18-----有惊无险2-1-----20220126--星光农机--强势股票**603789.SH
f11,有惊无险2,阴线大小=6.3-----有惊无险2-1-----20220126--金逸影视--强势股票**002905.SZ
f11,有惊无险2,阴线大小=3.81-----有惊无险2-1-----20220126--双象股份**002395.SZ
f11,有惊无险2,阴线大小=4.71-----有惊无险2-1-----20220126--永悦科技**603879.SH
f11,有惊无险2,阴线大小=3.56-----有惊无险2-1-----20220126--波导股份--强势股票**600130.SH
f11,有惊无险2,阴线大小=3.4-----有惊无险2-1-----20220126--福日电子**600203.SH
f11,有惊无险2,阴线大小=3.6-----有惊无险2-1-----20220126--庄园牧场--强势股票**002910.SZ
f11,有惊无险2,阴线大小=3.55-----有惊无险2-1-----20220126--准油股份**002207.SZ
f12,九死一生1,大阴线实体=4.69-----九死一生1-底部强势反转 ----20220125--岳阳林纸**600963.SH
f12,九死一生1,大阴线实体=7.06-----九死一生1-底部强势反转 ----20220125--生意宝**002095.SZ
f12,九死一生1,大阴线实体=3.81-----九死一生1-底部强势反转 ----20220125--萃华珠宝--强势股票**002731.SZ
f12,九死一生1,大阴线实体=3.96-----九死一生1-底部强势反转 ----20220125--丽尚国潮--强势股票**600738.SH
f12,九死一生1,大阴线实体=4.93-----九死一生1-底部强势反转 ----20220125--爱婴室**603214.SH
f12,九死一生1,大阴线实体=3.82-----九死一生1-底部强势反转 ----20220125--三圣股份--强势股票**002742.SZ
f12,九死一生1,大阴线实体=3.8-----九死一生1-底部强势反转 ----20220125--日播时尚--强势股票**603196.SH
f12,九死一生1,大阴线实体=4.77-----九死一生1-底部强势反转 ----20220125--曙光股份**600303.SH
f12,九死一生1,大阴线实体=3.54-----九死一生1-底部强势反转 ----20220125--上海亚虹**603159.SH
f12,九死一生1,大阴线实体=4.35-----九死一生1-底部强势反转 ----20220125--宝鼎科技**002552.SZ
f12,九死一生1,大阴线实体=6.49-----九死一生1-底部强势反转 ----20220125--天目湖**603136.SH
f12,九死一生1,大阴线实体=4.95-----九死一生1-底部强势反转 ----20220125--鹏都农牧**002505.SZ
f12,九死一生1,大阴线实体=4.3-----九死一生1-底部强势反转 ----20220125--天创时尚--强势股票**603608.SH
f12,九死一生1,大阴线实体=3.57-----九死一生1-底部强势反转 ----20220125--实丰文化**002862.SZ
f12,九死一生1,大阴线实体=6.1-----九死一生1-底部强势反转 ----20220125--宁波东力**002164.SZ
f12,九死一生1,大阴线实体=3.8-----九死一生1-底部强势反转 ----20220125--百联股份--强势股票**600827.SH
f12,九死一生1,大阴线实体=4.9-----九死一生1-底部强势反转 ----20220125--襄阳轴承--强势股票**000678.SZ
f12,九死一生1,大阴线实体=5.85-----九死一生1-底部强势反转 ----20220125--德生科技--强势股票**002908.SZ
f12,九死一生1,大阴线实体=3.96-----九死一生1-底部强势反转 ----20220125--宁波精达**603088.SH
f12,九死一生1,大阴线实体=4.17-----九死一生1-底部强势反转 ----20220125--先达股份--强势股票**603086.SH
f12,九死一生1,大阴线实体=3.79-----九死一生1-底部强势反转 ----20220125--昂立教育**600661.SH
f12,九死一生1,大阴线实体=4.09-----九死一生1-底部强势反转 ----20220125--广电网络--强势股票**600831.SH
f12,九死一生1,大阴线实体=4.54-----九死一生1-底部强势反转 ----20220125--中水渔业--强势股票**000798.SZ
f12,九死一生1,大阴线实体=3.84-----九死一生1-底部强势反转 ----20220125--新通联--强势股票**603022.SH
f12,九死一生1,大阴线实体=4.09-----九死一生1-底部强势反转 ----20220125--正威新材**002201.SZ
f12,九死一生1,大阴线实体=3.64-----九死一生1-底部强势反转 ----20220125--当代文体--强势股票**600136.SH
f12,九死一生1,大阴线实体=3.65-----九死一生1-底部强势反转 ----20220125--太龙药业**600222.SH
f12,九死一生1,大阴线实体=3.66-----九死一生1-底部强势反转 ----20220125--百洋股份--强势股票**002696.SZ
f13,九死一生2,----九死一生2 底部弱势反转 --20220128--中远海能**600026.SH
f21,有钱君,-----有钱君-120-250 均线交易法 成功了 ----20210917--code_name is null-603259.SH--小树股票池--有钱君股票池**603259.SH
f22,隔山打牛,明显放量= 2.82倍--中阳线实体= 6.32-----隔山打牛 放量中阳线 捕捉涨停  ----603109.SH ----20220125--神驰机电**603109.SH
f22,隔山打牛,明显放量= 3.75倍--中阳线实体= 2.83-----隔山打牛 放量中阳线 捕捉涨停  ----603080.SH ----20220125--新疆火炬**603080.SH
f3,反客为主,"中阴线=-4.05,大阳线=4.14-涨幅-6.1181-----反客为主  刚起来 不超过 3 个月 强庄主力仅用一天的强势洗盘 ----20220127--亚振家居--强势股票**603389.SH"
f3,反客为主,"中阴线=-3.19,大阳线=6.35-涨幅-6.4706-----反客为主  刚起来 不超过 3 个月 强庄主力仅用一天的强势洗盘 ----20220127--尚纬股份--强势股票**603333.SH"
f3,反客为主,"中阴线=-6.10,大阳线=8.25-涨幅-8.6039-----反客为主  刚起来 不超过 3 个月 强庄主力仅用一天的强势洗盘 ----20220127--宁波东力**002164.SZ"
f3,反客为主,"中阴线=-3.11,大阳线=3.88-涨幅-4.3578-----反客为主  刚起来 不超过 3 个月 强庄主力仅用一天的强势洗盘 ----20220127--泰尔股份--强势股票**002347.SZ"
f3,反客为主,"中阴线=-4.95,大阳线=5.84-涨幅-6.1889-----反客为主  刚起来 不超过 3 个月 强庄主力仅用一天的强势洗盘 ----20220127--鹏都农牧**002505.SZ"
f3,反客为主,"中阴线=-2.81,大阳线=4.67-涨幅-4.8998-----反客为主  刚起来 不超过 3 个月 强庄主力仅用一天的强势洗盘 ----20220127--明牌珠宝--强势股票**002574.SZ"
f3,反客为主,"中阴线=-2.70,大阳线=4.06-涨幅-5.5502-----反客为主  刚起来 不超过 3 个月 强庄主力仅用一天的强势洗盘 ----20220127--大连电瓷--强势股票**002606.SZ"
f3,反客为主,"中阴线=-3.51,大阳线=3.80-涨幅-4.3716-----反客为主  刚起来 不超过 3 个月 强庄主力仅用一天的强势洗盘 ----20220127--浙江世宝**002703.SZ"
f3,反客为主,"中阴线=-3.81,大阳线=5.60-涨幅-7.074-----反客为主  刚起来 不超过 3 个月 强庄主力仅用一天的强势洗盘 ----20220127--萃华珠宝--强势股票**002731.SZ"
f3,反客为主,"中阴线=-5.85,大阳线=9.26-涨幅-10.0293-----反客为主  刚起来 不超过 3 个月 强庄主力仅用一天的强势洗盘 ----20220127--德生科技--强势股票**002908.SZ"
f3,反客为主,"中阴线=-3.98,大阳线=4.44-涨幅-6.0397-----反客为主  刚起来 不超过 3 个月 强庄主力仅用一天的强势洗盘 ----20220127--天奥电子--强势股票**002935.SZ"
f3,反客为主,"中阴线=-4.54,大阳线=6.46-涨幅-7.1315-----反客为主  刚起来 不超过 3 个月 强庄主力仅用一天的强势洗盘 ----20220127--中水渔业--强势股票**000798.SZ"
f3,反客为主,"中阴线=-3.70,大阳线=4.03-涨幅-4.5691-----反客为主  刚起来 不超过 3 个月 强庄主力仅用一天的强势洗盘 ----20220127--中视传媒--强势股票**600088.SH"
f3,反客为主,"中阴线=-3.11,大阳线=4.36-涨幅-5.5046-----反客为主  刚起来 不超过 3 个月 强庄主力仅用一天的强势洗盘 ----20220127--兴瑞科技**002937.SZ"
f3,反客为主,"中阴线=-2.50,大阳线=4.94-涨幅-5.7059-----反客为主  刚起来 不超过 3 个月 强庄主力仅用一天的强势洗盘 ----20220127--上海雅仕--强势股票**603329.SH"
f3,反客为主,"中阴线=-2.22,大阳线=3.80-涨幅-5.5416-----反客为主  刚起来 不超过 3 个月 强庄主力仅用一天的强势洗盘 ----20220127--一拖股份--强势股票**601038.SH"
f3,反客为主,"中阴线=-4.77,大阳线=8.37-涨幅-10.0218-----反客为主  刚起来 不超过 3 个月 强庄主力仅用一天的强势洗盘 ----20220127--曙光股份**600303.SH"
f3,反客为主,"中阴线=-4.50,大阳线=7.94-涨幅-10.0-----反客为主  刚起来 不超过 3 个月 强庄主力仅用一天的强势洗盘 ----20220127--九华旅游**603199.SH"
f3,反客为主,"中阴线=-3.44,大阳线=4.62-涨幅-10.0324-----反客为主  刚起来 不超过 3 个月 强庄主力仅用一天的强势洗盘 ----20220127--浙江东日--强势股票**600113.SH"
f3,反客为主,"中阴线=-3.55,大阳线=5.75-涨幅-6.2814-----反客为主  刚起来 不超过 3 个月 强庄主力仅用一天的强势洗盘 ----20220127--君禾股份**603617.SH"
f4,神0,shizixing_daxiao=0.0-----神0 ----20220126--新农开发--强势股票**600359.SH
f4,神0,shizixing_daxiao=0.0-----神0 ----20220126--铭普光磁**002902.SZ
f4,神0,shizixing_daxiao=0.0-----神0 ----20220126--青岛金王**002094.SZ
f4,神0,shizixing_daxiao=0.0-----神0 ----20220126--创元科技--强势股票**000551.SZ
f4,神0,shizixing_daxiao=0.0-----神0 ----20220126--信邦制药--强势股票**002390.SZ
f4,神0,shizixing_daxiao=0.0-----神0 ----20220126--鼎龙文化**002502.SZ
f4,神0,shizixing_daxiao=0.0-----神0 ----20220126--国药现代--强势股票**600420.SH
f7,否极泰来,-------丸美股份**603983.SH
f7,否极泰来,-------家家悦**603708.SH
f7,否极泰来,-------康辰药业**603590.SH
f7,否极泰来,-------中通国脉--强势股票**603559.SH
f7,否极泰来,-------超讯通信--强势股票**603322.SH
f7,否极泰来,-------新经典--强势股票**603096.SH
f7,否极泰来,-------三六零**601360.SH
f7,否极泰来,-------中国人保**601319.SH
f7,否极泰来,-------上海银行**601229.SH
f7,否极泰来,-------长青集团--强势股票**002616.SZ
f7,否极泰来,-------东百集团--强势股票**600693.SH
f7,否极泰来,-------中新赛克--强势股票**002912.SZ
f7,否极泰来,-------康弘药业**002773.SZ
f7,否极泰来,-------光迅科技**002281.SZ
f7,否极泰来,-------南极电商**002127.SZ
f7,否极泰来,-------万丰奥威**002085.SZ
f7,否极泰来,-------贝瑞基因**000710.SZ
f7,否极泰来,-------国药一致--强势股票**000028.SZ
f7,否极泰来,-------西安银行--强势股票**600928.SH
f8,蜻蜓点水,"-----缺口理论, 蜻蜓点水 成功了 ----20220117--城地香江--强势股票**603887.SH"
f8,蜻蜓点水,"-----缺口理论, 蜻蜓点水 成功了 ----20220117--神州数码**000034.SZ"
f8,蜻蜓点水,"-----缺口理论, 蜻蜓点水 成功了 ----20220117--得利斯**002330.SZ"
f8,蜻蜓点水,"-----缺口理论, 蜻蜓点水 成功了 ----20220117--精华制药--强势股票**002349.SZ"
f8,蜻蜓点水,"-----缺口理论, 蜻蜓点水 成功了 ----20220117--华鲁恒升--有钱君股票池**600426.SH"
f8,蜻蜓点水,"-----缺口理论, 蜻蜓点水 成功了 ----20220117--晋控煤业**601001.SH"
xxxx,00_测试定时任务,下载数据开始=20220128--平安银行--小树股票池**000001.SZ
