trade_date,open,close,high,low
2021-12-31,6.9,5.81,6.94,5.64
2021-11-30,4.88,6.8,7.68,4.86
2021-10-31,5.0,4.85,5.43,4.27
2021-09-30,4.61,4.9,5.01,4.39
2021-08-31,4.0,4.63,4.72,3.95
2021-07-31,4.13,4.01,4.16,3.9
2021-06-30,4.1496,4.12,4.18,3.98
2021-05-31,4.1101,4.1397,4.2978,4.0508
2021-04-30,4.1002,4.1397,4.2188,4.031000000000001
2021-03-31,4.0409,4.0903,4.3176,4.0113
2021-02-28,4.0212,4.0508,4.2978,3.7742
2021-01-31,4.3077,4.0409,4.6732,3.9718
2020-12-31,4.51,4.2978,4.65,4.0903
2020-11-30,4.45,4.4658,4.61,4.3373
2020-10-31,4.56,4.3768,5.57,4.3571
2020-09-30,4.62,4.4559,5.05,4.3966
2020-08-31,4.53,4.4954,4.9,4.2188
2020-07-31,3.96,4.4559,4.68,3.873
2020-06-30,3.9702,3.93,4.0893,3.8313
2020-05-31,4.2183,3.9504,4.4268,3.9206
2020-04-30,4.0,4.2084,4.4069,3.9107
2020-03-31,4.1092,4.0397,4.9528,4.0
2020-02-29,3.4342,4.0794,4.7345,3.3548
2020-01-31,3.8015,3.8114,4.1191,3.7518
2019-12-31,3.6625,3.7717,3.7816,3.5633
2019-11-30,3.7121,3.6724,3.8015,3.5335
2019-10-31,3.6724,3.7319999999999998,3.8114,3.5633
2019-09-30,3.7717,3.6526,3.9404,3.603
2019-08-31,3.8015,3.6824,3.8213,3.464
2019-07-31,3.861,3.8213,3.9901,3.7319999999999998
2019-06-30,3.9892,3.8213,4.1389,3.6346
2019-05-31,4.1862,3.9892,4.2946,3.9203
2019-04-30,4.3537,4.3143,5.0235,4.0286
2019-03-31,4.2946,4.3438,5.2008,4.2059
2019-02-28,3.7824,4.2946,4.4719,3.7824
2019-01-31,3.5755,3.7824,4.7181,3.5755
2018-12-31,3.7922,3.5657,4.137,3.5361
2018-11-30,3.7627,3.7036,3.9597,3.6543
2018-10-31,3.8415,3.7430000000000003,3.8907,3.4081
2018-09-30,3.7430000000000003,3.8809,4.0089,3.6642
2018-08-31,3.7233,3.7430000000000003,4.0877,3.3588
2018-07-31,3.5854,3.7233,3.8316,3.5263
2018-06-30,4.2059,3.5952,4.3143,3.3588
2018-05-31,4.3427,4.2059,4.6858,4.1368
2018-04-30,4.4995,4.3231,4.9211,4.2447
2018-03-31,4.3035,4.5093,4.627,4.1957
2018-02-28,4.5682,4.3231,4.5682,4.1859
2018-01-31,4.9603,4.6074,4.9603,4.4113
2017-12-31,4.95,5.06,5.23,4.69
2017-11-30,5.44,4.95,5.44,4.85
2017-10-31,5.81,5.42,6.23,5.33
2017-09-30,5.5,5.74,5.92,5.46
2017-08-31,5.51,5.48,5.59,5.32
2017-07-31,5.58,5.48,5.83,5.07
2017-06-30,5.35,5.6,5.8,4.89
2017-05-31,8.33,5.38,8.33,5.29
2017-04-30,9.06,8.51,9.6,8.05
2017-03-31,8.85,9.05,9.33,8.5
2017-02-28,8.86,8.9,10.0,8.83
2016-11-30,8.11,8.05,8.35,7.86
2016-10-31,7.63,8.11,8.12,7.63
2016-09-30,8.06,7.57,8.37,7.49
2016-08-31,7.91,8.08,8.31,7.66
2016-07-31,7.85,8.03,8.97,7.82
2016-06-30,11.61,7.88,13.36,7.48
2016-05-31,11.6,11.65,12.09,10.4
2016-04-30,11.19,11.59,12.2,10.7
2016-03-31,9.92,11.18,11.74,9.66
2016-02-29,10.96,9.85,12.19,9.7
2016-01-31,15.69,10.91,15.75,10.13
2015-12-31,15.85,15.47,17.5,14.65
2015-11-30,13.3,16.02,17.2,12.9
2015-10-31,11.7,13.5,14.6,11.7
2015-09-30,10.81,11.22,11.34,8.9
2015-08-31,11.39,11.15,16.0,9.0
2015-07-31,15.0,11.66,15.37,7.65
2015-06-30,17.54,15.23,23.36,13.09
2015-05-31,17.65,17.45,19.5,14.69
2015-04-30,14.6,17.78,18.18,14.56
2015-03-31,12.52,14.62,15.27,12.38
2015-02-28,11.41,12.5,12.76,11.12
2015-01-31,10.73,11.46,12.05,10.01
