trade_date,open,close,high,low
2021-12-31,5.5,5.58,5.76,5.03
2021-11-30,4.31,5.54,6.43,4.19
2021-10-31,4.67,4.36,5.0,4.2
2021-09-30,3.76,4.37,4.8,3.73
2021-08-31,3.33,3.74,3.86,3.29
2021-07-31,3.63,3.32,3.68,3.23
2021-06-30,3.3931,3.63,3.95,3.3442
2021-05-31,3.3246,3.3833,3.53,3.2953
2021-04-30,3.2073,3.2757,3.4713,3.1877
2021-03-31,3.2171,3.1877,3.5691,3.1486
2021-02-28,2.9628,3.2464,3.3735,2.8162
2021-01-31,3.4224,2.9628,3.4518,2.9531
2020-12-31,3.98,3.4224,4.08,3.2855
2020-11-30,3.82,3.9113,4.3,3.6669
2020-10-31,3.82,3.7158,4.14,3.6962
2020-09-30,4.26,3.6669,4.32,3.6278
2020-08-31,4.34,4.1656,4.85,4.1167
2020-07-31,3.7784,4.2145,4.62,3.6469
2020-06-30,3.3879,3.7784,4.1787,3.3879
2020-05-31,3.4757,3.3683,3.5929,3.3098
2020-04-30,3.2414,3.466,3.5636,3.1047
2020-03-31,3.3879,3.2512,3.7394,3.134
2020-02-29,3.1926,3.3781,3.7491,3.0266
2020-01-31,3.6710000000000003,3.5441,3.9737,3.5148
2019-12-31,3.505,3.6417,3.7394,3.4269
2019-11-30,3.4465,3.4855,3.6710000000000003,3.0755
2019-10-31,3.4367,3.4562,3.7101,3.1731
2019-09-30,3.4855,3.4367,3.8663,3.4367
2019-08-31,3.7979,3.5148,3.8077,3.3195
2019-07-31,4.1299,3.8175,4.2373,3.7784
2019-06-30,4.0615,4.0908,4.3447,3.8077
2019-05-31,4.6083,4.0615,4.6473,4.003
2019-04-30,4.9598,4.6864,5.6139,4.6181
2019-03-31,4.8817,4.9402,5.2234,4.7352
2019-02-28,4.3056,4.8719,5.0867,4.3056
2019-01-31,4.003,4.3349,4.5692,3.9346
2018-12-31,4.2373,3.9932,4.5009,3.9639
2018-11-30,3.9737,4.1494,4.4911,3.9346
2018-10-31,4.6977,3.9541,4.7073,3.5246
2018-09-30,4.8322,4.7361,4.909,4.5632
2018-08-31,5.5238,4.8706,5.5719,4.7073
2018-07-31,5.2356,5.5238,5.6007,4.8514
2018-06-30,5.5046,5.2164,5.6679,4.6688
2018-05-31,5.5075,5.542999999999999,5.8261,5.3317
2018-04-30,6.0992,5.4984,6.1994,5.4165
2018-03-31,6.0537,6.1356,6.5089,5.4893
2018-02-28,6.4178,5.9991,6.4452,5.4984
2018-01-31,6.4087,6.3996,6.8912,6.2267
2017-12-31,6.71,7.02,7.21,6.36
2017-11-30,7.47,6.61,7.75,6.51
2017-10-31,8.18,7.47,8.38,7.38
2017-09-30,7.67,8.11,8.62,7.54
2017-08-31,7.62,7.7,7.87,7.24
2017-07-31,7.3,7.6,7.83,7.08
2017-06-30,6.96,7.28,7.36,6.84
2017-05-31,20.4,7.0,20.65,6.83
2017-04-30,21.2,20.43,21.51,19.88
2017-03-31,21.59,21.19,22.14,21.06
2017-02-28,22.7,21.59,22.87,21.41
2017-01-31,20.6,22.44,23.32,20.58
2016-12-31,21.71,20.78,23.29,20.16
2016-11-30,20.6,21.69,22.98,20.23
2016-10-31,20.14,20.72,21.5,19.67
2016-09-30,21.59,19.95,21.73,19.66
2016-08-31,19.5,21.7,25.35,18.95
2016-07-31,20.23,19.83,22.08,19.2
2016-06-30,17.81,20.22,21.14,16.2
2016-05-31,17.17,17.73,18.39,15.68
2016-04-30,18.34,17.19,19.4,16.3
2016-03-31,15.25,18.45,19.17,14.96
2016-02-29,15.84,15.0,19.25,14.88
2016-01-31,23.64,15.72,23.79,14.8
2015-12-31,22.28,23.73,25.52,21.64
2015-11-30,19.97,22.26,22.96,19.68
2015-10-31,16.5,20.38,21.16,16.1
2015-09-30,15.15,15.84,17.3,13.0
2015-08-31,24.0,15.48,25.95,14.05
2015-07-31,25.57,26.01,31.2,23.02
2015-06-30,29.98,25.1,39.48,20.54
2015-05-31,22.47,29.28,32.16,19.56
2015-04-30,18.91,22.45,24.25,18.01
2015-03-31,15.16,18.91,19.99,14.8
2015-02-28,14.48,15.04,15.32,13.3
2015-01-31,13.4,14.51,15.42,13.22
