,ts_code,trade_date,close,open,high,low,vol,amount
0,000040.SZ,20211130,3.6,3.28,3.65,3.05,701376374.0,2339721580.0
1,000040.SZ,20211029,3.28,3.9,4.06,3.11,653668999.0,2304157097.81
2,000040.SZ,20210930,3.86,3.62,4.35,3.48,1600824669.0,6354662860.28
3,000040.SZ,20210831,3.69,2.98,3.79,2.96,1270488237.0,4283481998.39
4,000040.SZ,20210730,2.98,2.8,3.18,2.64,958015483.0,2777701889.78
5,000040.SZ,20210630,2.81,2.61,3.0,2.51,630951130.0,1747821556.02
6,000040.SZ,20210531,2.61,2.54,2.75,2.53,265639209.0,702323408.17
7,000040.SZ,20210430,2.54,3.1,3.12,2.51,561501706.0,1575230939.72
8,000040.SZ,20210331,3.15,2.54,3.4,2.51,1223985010.0,3606749446.19
9,000040.SZ,20210226,2.54,2.55,2.7,2.18,401041994.0,976516883.66
10,000040.SZ,20210129,2.8,3.45,3.69,2.78,673765739.0,2149896969.68
11,000040.SZ,20201231,3.49,3.35,3.63,2.96,1007614116.0,3379202408.09
12,000040.SZ,20201130,3.34,3.14,3.41,3.12,579511339.0,1905330590.59
13,000040.SZ,20201030,3.16,3.26,3.78,3.15,869014723.0,3037183457.42
14,000040.SZ,20200930,3.17,3.31,3.64,3.1,1097987895.0,3688185439.34
15,000040.SZ,20200831,3.31,3.1,3.75,3.06,1116124211.0,3755326507.24
16,000040.SZ,20200731,3.09,2.94,3.66,2.9,1003928098.0,3222003902.1
17,000040.SZ,20200630,2.94,2.94,3.15,2.88,367204435.0,1096441405.08
18,000040.SZ,20200529,2.9,3.0,3.18,2.84,264652131.0,793403749.52
19,000040.SZ,20200430,3.05,3.28,3.51,2.92,404323176.0,1303473333.0
20,000040.SZ,20200331,3.31,3.52,4.35,3.28,1131021694.0,4295955517.23
21,000040.SZ,20200228,3.47,3.29,4.08,2.97,926599248.0,3349087410.46
22,000040.SZ,20200123,3.65,4.23,4.56,3.63,884209302.0,3767016445.87
23,000040.SZ,20191231,4.18,3.35,4.42,3.35,1100626502.0,4407804967.59
24,000040.SZ,20191129,3.72,4.8,4.94,3.72,575536871.0,2468650222.82
25,000040.SZ,20191031,4.81,5.07,5.6,4.77,522390547.0,2678045237.12
26,000040.SZ,20190930,5.07,5.12,5.69,5.05,557303193.0,3009755811.6
27,000040.SZ,20190830,5.1,5.49,5.57,4.85,500037046.0,2596944899.95
28,000040.SZ,20190731,5.54,6.71,6.98,5.51,288641941.0,1810727754.43
29,000040.SZ,20190628,6.64,6.69,7.14,6.34,222660038.0,1491943337.3
30,000040.SZ,20190531,6.71,7.7,7.73,6.62,276731538.0,1966074688.4
31,000040.SZ,20190430,7.88,9.3,10.55,7.75,807330052.0,7716227950.68
32,000040.SZ,20190329,9.06,7.93,9.6,7.79,916161635.0,7988529637.88
33,000040.SZ,20190228,7.91,6.32,8.15,6.32,599703544.0,4559021064.39
34,000040.SZ,20190131,6.38,7.26,7.35,6.1,424945522.0,2983917442.07
