trade_date,open,close,high,low
2021-12-31,7.21,7.18,7.85,7.03
2021-11-30,6.8,7.33,7.5,6.43
2021-10-31,8.2,6.76,8.45,6.57
2021-09-30,6.99,8.17,8.28,6.9
2021-08-31,6.33,7.0,7.05,6.12
2021-07-31,6.85,6.34,7.47,6.06
2021-06-30,6.8041,6.81,7.5,6.14
2021-05-31,5.9623,6.8635,7.3191,5.9227
2021-04-30,7.2795,5.9722,8.0223,5.8632
2021-03-31,6.0316,7.4281,8.1214,5.9821
2021-02-28,5.7543,5.9623,6.1207,5.2294
2021-01-31,5.9623,5.8236,6.5367,5.4671
2020-12-31,6.08,6.0217,6.55,5.16
2020-11-30,6.48,6.0712,6.86,5.8533
2020-10-31,6.73,6.4079999999999995,7.08,6.398
2020-09-30,7.2,6.5961,7.27,6.5565
2020-08-31,7.4,7.1706,7.9,6.9428
2020-07-31,6.7,7.2597,8.98,6.5565
2020-06-30,6.86,6.68,7.14,6.54
2020-05-31,7.05,6.73,7.83,6.65
2020-04-30,6.65,7.11,7.68,6.42
2020-03-31,7.08,6.62,9.02,6.39
2020-02-29,6.62,6.98,7.92,5.99
2020-01-31,8.42,7.35,8.48,7.25
2019-12-31,7.11,8.24,8.64,6.9
2019-11-30,7.07,7.05,7.3,6.4
2019-10-31,7.43,7.07,8.45,6.93
2019-09-30,6.65,7.45,8.84,6.61
2019-08-31,6.9,6.75,7.01,5.9
2019-07-31,7.57,6.87,7.82,6.68
2019-06-30,7.74,7.32,8.01,6.88
2019-05-31,8.24,7.73,8.79,7.48
2019-04-30,5.29,8.71,12.46,5.29
2019-03-31,4.32,4.81,5.48,4.17
2019-02-28,3.62,4.31,4.58,3.62
2019-01-31,3.22,3.55,4.61,3.16
2018-12-31,3.75,3.18,3.8,3.09
2018-11-30,3.34,3.72,3.85,3.29
2018-10-31,3.65,3.31,3.74,3.0
2018-09-30,3.52,3.73,3.95,3.5
2018-08-31,4.3,3.52,4.3,3.47
2018-07-31,3.7,4.39,4.39,3.5
2018-06-30,4.3321,3.7,4.5268,3.3684
2018-05-31,4.6534,4.3321,4.8676,4.2835
2018-04-30,5.5489999999999995,4.6242,5.6172,4.556
2018-03-31,5.111000000000001,5.5782,5.9384,4.9455
2018-02-28,5.5782,5.1207,5.6366,4.5366
2018-01-31,6.3278,5.5296,6.5031,5.5101
2017-12-31,6.7,6.47,7.68,6.02
2017-11-30,6.85,6.77,8.68,6.49
2017-10-31,7.09,6.61,7.26,6.59
2017-09-30,7.2,7.06,7.31,7.0
2017-08-31,7.13,7.2,7.44,6.93
2017-07-31,7.55,7.09,7.89,6.73
2017-06-30,7.66,7.57,8.17,7.53
2017-05-31,8.53,7.69,8.63,7.22
2017-04-30,9.53,8.54,10.09,8.38
2017-03-31,10.01,9.54,10.29,9.48
2017-02-28,9.71,10.01,10.06,9.6
2017-01-31,9.74,9.73,10.54,9.38
2016-12-31,10.76,9.73,10.99,9.62
2016-11-30,11.1,10.82,11.79,10.59
2016-10-31,10.9,11.04,11.53,10.68
2016-09-30,10.64,10.77,12.48,10.55
2016-08-31,9.15,10.6,10.98,8.92
2016-07-31,9.46,9.19,9.97,9.08
2016-06-30,8.78,9.51,9.8,8.45
2016-05-31,9.27,8.9,9.6,8.27
2016-04-30,9.45,9.27,10.28,9.06
2016-03-31,8.64,9.43,9.8,8.5
2016-02-29,9.04,8.57,10.55,8.41
2016-01-31,12.64,8.99,12.64,8.48
2015-12-31,14.35,12.66,14.48,12.2
2015-11-30,12.0,14.04,16.5,11.81
2015-10-31,10.27,12.96,13.12,10.05
2015-09-30,11.8,9.83,11.8,8.78
2015-08-31,11.87,12.0,17.65,9.5
2015-07-31,15.7,11.85,16.18,8.32
2015-06-30,16.06,15.65,22.48,13.14
2015-05-31,15.21,15.82,17.48,13.39
2015-04-30,13.99,15.03,16.7,13.96
2015-03-31,11.55,14.0,14.88,11.55
2015-02-28,11.39,11.45,11.59,10.38
2015-01-31,10.7,11.54,11.95,10.2
