trade_date,open,close,high,low
2021-12-31,4.49,4.93,5.35,4.45
2021-11-30,4.35,4.5,5.03,4.2
2021-10-31,4.72,4.38,4.77,4.13
2021-09-30,4.64,4.72,5.16,4.5
2021-08-31,4.52,4.64,4.8,4.37
2021-07-31,5.15,4.54,5.42,4.41
2021-06-30,4.54,5.17,5.98,4.33
2021-05-31,4.44,4.54,4.88,4.42
2021-04-30,4.97,4.43,5.1,4.42
2021-03-31,4.94,4.95,5.2,4.83
2021-02-28,4.92,4.94,5.15,4.39
2021-01-31,5.43,4.93,5.5,4.88
2020-12-31,6.3,5.46,6.39,5.26
2020-11-30,6.55,6.3,6.59,6.18
2020-10-31,7.09,6.57,7.46,6.55
2020-09-30,7.78,7.03,7.79,6.9
2020-08-31,7.35,7.79,8.28,7.16
2020-07-31,7.0744,7.35,8.1597,6.9757
2020-06-30,7.7059,7.0349,8.3373,6.9757
2020-05-31,6.9659,7.696000000000001,7.8243,6.7093
2020-04-30,7.5283,7.0251,8.14,6.808
2020-03-31,8.2387,7.5776,9.3043,7.4592
2020-02-29,7.3112,8.2485,11.1493,6.5811
2020-01-31,7.992000000000001,8.1203,9.4029,7.9821
2019-12-31,7.6269,7.9427,8.7517,7.3704
2019-11-30,8.6235,7.6269,8.7813,7.547999999999999
2019-10-31,9.0576,8.6235,9.3437,8.5347
2019-09-30,9.6989,9.0576,11.2973,8.88
2019-08-31,9.5707,9.4917,10.0245,8.0907
2019-07-31,10.808,9.5904,10.9938,9.0963
2019-06-30,9.5364,10.5439,11.0329,8.5583
2019-05-31,8.4605,9.7223,9.9374,7.8541
2019-04-30,10.1526,8.9594,11.9425,8.9007
2019-03-31,8.0497,10.0255,13.1847,7.7563
2019-02-28,6.2794,7.9226,8.5094,6.2794
2019-01-31,6.2207,6.2402,7.3748,6.0642
2018-12-31,6.6021,6.2207,6.9836,5.8881
2018-11-30,6.0935,6.5337,7.6389,6.0935
2018-10-31,6.9249,6.0838,6.9249,5.4969
2018-09-30,6.9249,6.9445,7.1597,6.8173
2018-08-31,7.3064,6.9934,7.5118,6.7391
2018-07-31,7.1207,7.3162,7.5118,6.7555
2018-06-30,8.5525,7.1303,8.6582,6.8324
2018-05-31,8.7639,8.6005,9.9747,8.4468
2018-04-30,8.7735,8.6966,8.9849,8.5044
2018-03-31,8.9369,8.7927,9.6576,8.3411
2018-02-28,9.5326,8.9945,10.484000000000002,8.514
2018-01-31,9.5326,9.5326,10.4744,9.1771
2017-12-31,10.11,9.9,10.59,9.4
2017-11-30,11.36,10.11,11.55,10.06
2017-10-31,12.47,11.36,12.88,11.21
2017-09-30,12.54,12.35,12.56,11.96
2017-08-31,11.0,12.54,13.57,10.91
2017-07-31,11.99,11.11,12.37,10.59
2017-06-30,11.9,11.97,12.54,11.53
2017-05-31,14.81,12.09,14.81,11.51
2017-04-30,16.33,14.81,16.78,14.26
2017-03-31,17.58,16.41,19.13,16.12
2017-02-28,15.14,17.63,18.57,15.0
2017-01-31,19.0,15.15,21.73,14.38
2016-12-31,10.7,18.79,18.79,10.7
