trade_date,open,close,high,low
2021-12-31,14.74,17.51,20.66,13.78
2021-11-30,13.3692,14.94,15.48,12.62
2021-10-31,12.7265,13.3121,13.662,12.3694
2021-09-30,12.2051,12.4408,13.1764,12.0052
2021-08-31,12.1694,12.1409,12.855,11.4695
2021-07-31,13.7377,11.9266,14.376,11.2053
2021-06-30,12.7022,13.61,13.8299,12.3973
2021-05-31,12.681,12.6029,13.4682,12.3405
2021-04-30,11.8299,12.3973,12.6029,10.6384
2021-03-31,11.3263,11.8724,12.6384,10.8512
2021-02-28,10.5746,11.3263,11.5958,9.7589
2021-01-31,11.4965,10.6029,12.1419,10.5036
2020-12-31,17.81,11.532,18.42,10.7731
2020-11-30,18.29,12.6313,18.87,12.5107
2020-10-31,17.5,12.9717,19.07,12.4044
2020-09-30,19.98,12.3547,20.33,12.0923
2020-08-31,22.0641,14.0923,23.1782,13.6881
2020-07-31,18.7017,15.6484,22.8499,12.7981
2020-06-30,16.8913,18.7813,20.2635,16.8913
2020-05-31,16.6824,16.8515,19.4976,16.2447
2020-04-30,19.6468,16.6724,22.3824,15.9363
2020-03-31,15.8467,20.1243,26.9186,15.7473
2020-02-29,15.9263,15.7174,19.229,15.4986
2020-01-31,16.8216,17.2195,18.7614,16.5132
2019-12-31,14.663,16.7719,17.3588,14.6232
2019-11-30,15.5483,14.663,16.4635,14.4541
2019-10-31,15.9462,15.7075,17.6871,15.1902
2019-09-30,14.9316,16.4337,17.707,13.7776
2019-08-31,15.23,14.9813,16.4834,13.698
2019-07-31,15.5782,15.3195,16.4138,14.9316
2019-06-30,15.8798,15.3891,16.5331,14.878
2019-05-31,16.7924,15.9294,16.7924,15.2252
2019-04-30,17.8338,16.9511,20.9483,16.7229
2019-03-31,18.2207,17.8933,19.4407,17.0403
2019-02-28,16.3361,18.2008,18.2008,15.7707
2019-01-31,15.9393,15.5823,17.4867,15.5525
2018-12-31,16.346,16.108,17.3379,15.1459
2018-11-30,16.227,16.1179,18.8455,15.8203
2018-10-31,17.0602,16.3262,17.0602,13.9655
2018-09-30,18.7959,17.3379,18.8356,16.6932
2018-08-31,23.0213,18.7463,23.2098,18.1512
2018-07-31,26.3763,23.0114,28.7543,22.7138
2018-06-30,26.3995,26.3763,28.3508,23.6179
2018-05-31,27.8107,26.5157,31.7189,25.9466
2018-04-30,29.4948,27.5377,37.41,26.0918
2018-03-31,22.0151,29.2102,30.7143,21.8118
2018-02-28,23.1998,22.1545,23.9547,20.8769
2018-01-31,24.5935,23.1998,27.41,22.9384
2017-12-31,43.68,42.4,44.48,38.18
2017-11-30,51.38,43.84,53.5,42.03
2017-10-31,43.77,51.88,53.53,43.0
2017-09-30,41.78,43.29,44.42,40.22
2017-08-31,37.32,41.94,42.5,36.07
2017-07-31,43.77,37.34,46.2,35.68
2017-06-30,51.67,43.9,53.41,42.2
2017-05-31,22.09,46.97,46.97,22.09
