trade_date,open,close,high,low
2021-12-31,8.55,8.61,8.82,8.28
2021-11-30,8.49,8.55,9.15,8.26
2021-10-31,9.65,8.49,9.77,8.34
2021-09-30,9.45,9.48,11.04,9.2
2021-08-31,8.87,9.47,10.53,8.84
2021-07-31,9.1514,8.91,10.258,8.5134
2021-06-30,9.0119,9.1714,9.3907,8.314
2021-05-31,7.8256,9.2711,9.5203,7.6461
2021-04-30,7.8854,7.7059,9.0717,7.5564
2021-03-31,7.2972,7.8954,8.324,7.1876
2021-02-28,6.9682,7.3371,7.5365,6.4798
2021-01-31,8.0449,6.9982,8.6331,6.9583
2020-12-31,7.51,8.0947,9.03,7.1577
2020-11-30,7.03,7.4268,7.74,6.9084
2020-10-31,7.4,7.0081,7.8,6.9782
2020-09-30,8.15,7.3172,8.18,7.2773
2020-08-31,8.97,8.1246,9.07,7.8555
2020-07-31,7.4348,8.902000000000001,9.0494,7.3521
2020-06-30,7.2255,7.4448,7.8434,7.1657
2020-05-31,7.4249,7.2255,7.664,7.0461
2020-04-30,8.0228,7.5345,8.571,7.1857
2020-03-31,7.7039,8.0328,8.85,6.9764
2020-02-29,7.4049,7.664,9.4181,7.2654
2020-01-31,8.0129,8.0727,10.7038,7.973
2019-12-31,7.7836,8.0129,8.0926,7.395
2019-11-30,7.0760000000000005,7.6939,7.7139,6.9265
2019-10-31,7.096,7.0661,7.9132,6.7771
2019-09-30,6.4382,6.9564,7.5544,6.4382
2019-08-31,7.1259,6.4581,7.1857,6.1791
2019-07-31,7.4238,7.1358,7.5429,7.007000000000001
2019-06-30,7.2452,7.3544,8.0392,6.9772
2019-05-31,7.8407,7.2452,7.8506,6.9474
2019-04-30,8.3369,8.059,9.2599,7.93
2019-03-31,7.9796,8.3072,9.3691,7.7216
2019-02-28,6.6993,7.9201,8.3072,6.6298
2019-01-31,6.8283,6.7787,7.136,6.4512
2018-12-31,7.5329999999999995,6.8879,7.7414,6.7489
2018-11-30,6.3519,7.3742,8.1285,6.3023
2018-10-31,7.8705,6.3519,7.8705,5.7961
2018-09-30,8.1682,7.8705,8.2873,7.8407
2018-08-31,8.6644,8.2178,9.4981,8.059
2018-07-31,8.1496,8.7736,8.9324,7.7936
2018-06-30,9.4156,8.1298,9.6727,7.9123
2018-05-31,9.8903,9.465,10.3156,9.2475
2018-04-30,10.6618,9.8903,10.7607,9.0991
2018-03-31,10.6618,10.6024,11.6607,9.8112
2018-02-28,11.7893,10.6717,12.9069,9.9497
2018-01-31,10.6618,11.7299,11.8288,10.4837
2017-12-31,11.19,10.74,11.8,10.33
2017-11-30,9.8,11.18,12.09,9.49
2017-10-31,9.31,9.83,9.92,9.14
2017-09-30,10.51,9.3,10.59,9.11
2017-08-31,9.77,10.51,11.2,9.65
2017-07-31,9.06,9.77,10.0,8.92
2017-06-30,8.08,8.98,9.48,7.81
2017-05-31,10.1,8.06,10.37,8.05
2017-04-30,11.33,10.14,11.98,9.85
2017-03-31,11.84,11.43,11.91,11.32
2017-02-28,11.93,11.91,12.23,11.78
2017-01-31,12.96,11.83,13.0,10.97
2016-12-31,13.6,12.93,13.65,12.68
2016-11-30,13.84,13.6,14.07,13.37
2016-10-31,13.7,13.84,14.34,13.38
2016-09-30,14.08,13.48,14.24,13.38
2016-08-31,13.5,14.08,15.0,13.11
2016-07-31,13.42,13.59,14.3,13.38
2016-06-30,14.65,13.31,14.88,12.39
2016-05-31,14.17,14.62,14.86,12.98
2016-04-30,13.32,14.15,15.29,12.93
2016-03-31,11.01,13.27,13.48,11.01
2016-02-29,10.36,10.97,13.69,10.3
2016-01-31,13.23,10.31,13.23,9.5
2015-12-31,14.1,14.7,14.81,12.8
2015-11-30,11.6,14.3,15.34,11.45
2015-10-31,9.52,12.04,12.84,9.21
2015-09-30,8.8,9.16,9.83,7.58
2015-08-31,10.2,8.95,13.75,7.4
2015-07-31,12.35,10.22,13.12,6.8
2015-06-30,14.98,12.66,20.0,10.86
2015-05-31,13.71,14.68,16.7,11.92
2015-04-30,10.89,13.7,16.0,10.82
2015-03-31,9.01,10.9,11.12,8.94
2015-02-28,8.66,8.97,9.15,8.15
2015-01-31,8.87,8.7,9.16,7.68
