trade_date,open,close,high,low
2021-12-31,9.9,9.74,10.19,9.16
2021-11-30,8.34,9.88,11.09,8.23
2021-10-31,8.24,8.38,8.62,8.05
2021-09-30,9.3,8.12,9.37,7.8
2021-08-31,8.22,9.3,9.46,8.15
2021-07-31,8.32,8.27,8.49,7.78
2021-06-30,8.15,8.34,8.73,8.05
2021-05-31,8.12,8.15,8.35,7.91
2021-04-30,8.42,8.13,8.83,7.9
2021-03-31,8.34,8.35,9.5,7.8
2021-02-28,7.71,8.32,8.74,7.09
2021-01-31,8.5,7.83,8.65,7.77
2020-12-31,9.0,8.45,10.17,8.1
2020-11-30,8.68,9.02,9.72,8.49
2020-10-31,8.81,8.7,9.82,8.61
2020-09-30,10.03,8.67,10.43,8.64
2020-08-31,10.46,10.03,10.78,9.75
2020-07-31,11.1,10.27,12.95,9.5
2020-06-30,10.01,11.23,12.3,9.76
2020-05-31,8.34,9.9,10.99,8.34
2020-04-30,8.45,8.33,9.42,7.65
2020-03-31,9.67,8.53,11.6,8.27
2020-02-29,8.65,9.47,12.8,7.79
2020-01-31,9.45,9.61,11.23,9.3
2019-12-31,9.25,9.39,10.43,9.04
2019-11-30,8.63,9.28,11.07,8.5
2019-10-31,9.56,8.62,10.25,8.59
2019-09-30,7.62,9.36,14.19,7.56
2019-08-31,7.52,7.55,7.96,6.97
2019-07-31,7.96,7.77,8.45,7.06
2019-06-30,7.77,7.59,8.25,7.0
2019-05-31,7.07,7.8,8.18,6.63
2019-04-30,8.06,7.24,8.8,7.02
2019-03-31,6.83,8.18,8.37,6.61
2019-02-28,5.56,6.76,7.25,5.55
2019-01-31,5.9,5.54,6.6,5.5
2018-12-31,6.7,5.9,6.99,5.7
2018-11-30,5.83,6.6,7.13,5.78
2018-10-31,6.09,5.84,6.88,5.05
2018-09-30,6.27,6.18,6.36,5.87
2018-08-31,7.6,6.3,7.64,6.24
2018-07-31,8.16,7.59,8.46,6.5
2018-06-30,7.57,7.7,8.05,6.0
2018-05-31,8.73,7.51,9.16,7.09
2018-04-30,8.74,9.19,10.97,7.47
2018-03-31,7.16,8.72,9.01,7.03
2018-02-28,7.84,7.2,7.87,6.13
2018-01-31,8.94,7.84,9.0,7.84
2017-12-31,8.78,8.96,9.07,7.84
2017-11-30,9.82,8.81,10.12,8.51
2017-10-31,10.19,9.85,10.62,9.52
2017-09-30,10.43,10.19,10.75,9.96
2017-08-31,9.1,10.42,10.77,9.1
2017-07-31,9.03,9.15,9.53,8.22
2017-06-30,14.99,9.05,14.99,8.95
2017-02-28,15.36,15.78,16.0,15.04
2017-01-31,16.03,15.39,17.69,13.98
2016-12-31,14.73,16.01,16.76,13.4
2016-11-30,15.62,14.78,17.3,14.66
2016-10-31,13.63,15.66,17.84,13.6
2016-09-30,13.4,13.65,14.16,12.79
2016-08-31,14.03,13.38,15.53,12.75
2016-07-31,13.26,14.92,15.0,13.05
2016-05-31,16.15,14.5,16.7,14.47
2016-04-30,14.1,16.35,17.3,13.6
2016-03-31,10.06,13.92,13.92,9.07
2016-02-29,9.9,9.92,13.81,9.6
2016-01-31,17.81,9.67,18.46,8.99
2015-12-31,14.2,18.5,19.69,13.01
2015-11-30,11.0,14.36,16.05,10.86
2015-10-31,8.49,11.22,11.71,8.4
2015-09-30,8.49,8.21,8.98,7.19
2015-08-31,10.86,8.53,13.5,7.36
2015-07-31,12.99,10.91,13.58,8.54
2015-06-30,16.93,13.13,20.98,11.39
2015-05-31,15.07,16.9,18.48,13.4
2015-04-30,11.52,15.07,15.07,11.52
2015-03-31,9.39,11.53,11.95,9.37
2015-02-28,8.71,9.37,9.55,8.64
2015-01-31,8.01,8.81,9.04,7.94
