,ts_code,trade_date,close,open,high,low,vol,amount
0,002665.SZ,20211130,3.49,3.31,3.86,3.1,3916447490.0,13807942125.4
1,002665.SZ,20211029,3.28,3.71,3.74,2.88,2758286393.0,8947685244.48
2,002665.SZ,20210930,3.66,2.47,3.89,2.44,4827915341.0,14822123270.73
3,002665.SZ,20210831,2.48,2.13,2.87,2.09,3236056549.0,7932554631.35
4,002665.SZ,20210730,2.11,2.16,2.21,1.91,1107827324.0,2324028844.2
5,002665.SZ,20210630,2.16,2.36,2.44,2.15,1165581879.0,2630108970.18
6,002665.SZ,20210531,2.37,2.15,2.55,2.15,2132489788.0,4969234907.59
7,002665.SZ,20210430,2.14,2.43,2.86,2.13,3344091248.0,8252938929.11
8,002665.SZ,20210331,2.46,1.8,3.22,1.79,6425730742.0,16723582236.69
9,002665.SZ,20210226,1.79,1.65,1.95,1.53,534694173.0,917550666.05
10,002665.SZ,20210129,1.7,2.12,2.13,1.66,967705174.0,1788113088.63
11,002665.SZ,20201231,2.13,2.5,2.67,2.04,1260745032.0,2917656089.65
12,002665.SZ,20201130,2.53,2.44,2.58,2.35,584838859.0,1444647400.71
13,002665.SZ,20201030,2.45,2.62,2.9,2.43,616028628.0,1674327772.44
14,002665.SZ,20200930,2.57,2.62,3.17,2.52,1483294091.0,4144101070.53
15,002665.SZ,20200831,2.6,2.55,3.08,2.52,1442493382.0,3923029489.83
16,002665.SZ,20200731,2.54,2.45,2.89,2.41,1243240169.0,3272609727.66
17,002665.SZ,20200630,2.44,2.56,2.72,2.41,483877959.0,1248924844.02
18,002665.SZ,20200529,2.56,2.69,2.83,2.5,358368469.0,958451125.15
19,002665.SZ,20200430,2.71,3.0,3.25,2.64,936533757.0,2827734018.35
20,002665.SZ,20200331,3.03,3.27,3.94,2.81,2758400984.0,9587328534.21
21,002665.SZ,20200228,3.19,2.88,3.39,2.59,1005582368.0,3093332543.49
22,002665.SZ,20200123,3.2,3.39,3.62,3.13,618933051.0,2125657254.37
23,002665.SZ,20191231,3.36,3.54,3.64,3.33,671381863.0,2323184913.74
24,002665.SZ,20191129,3.52,3.54,3.96,3.33,842905899.0,3101004216.59
25,002665.SZ,20191031,3.58,3.18,3.76,3.13,619010073.0,2171131355.0
26,002665.SZ,20190930,3.17,3.28,3.74,3.17,651562824.0,2271474375.41
27,002665.SZ,20190830,3.28,3.27,3.87,3.25,1060805435.0,3772187446.72
28,002665.SZ,20190731,3.27,3.47,3.65,3.11,676687984.0,2252121556.31
29,002665.SZ,20190628,3.39,4.12,4.17,3.35,1018754314.0,3715606079.42
30,002665.SZ,20190531,4.1,5.15,5.26,3.93,1413393317.0,6488949427.97
31,002665.SZ,20190430,5.39,4.0,6.42,3.98,2469364019.0,12569408362.01
