,ts_code,trade_date,close,open,high,low,vol,amount
0,603995.SH,20211130,51.98,42.8,57.2,42.5,48756568.0,2414964238.0
1,603995.SH,20211029,43.3,41.53,43.6,38.9,25366769.0,1054243131.0
2,603995.SH,20210930,41.3,48.15,56.78,40.14,63799012.0,3092046159.0
3,603995.SH,20210831,48.75,40.01,49.97,38.75,48588430.0,2178784248.0
4,603995.SH,20210730,40.2,38.68,45.04,35.66,45090721.0,1831366990.0
5,603995.SH,20210630,38.45,32.26,39.88,31.9,70916874.0,2608067569.0
6,603995.SH,20210531,32.36,29.59,33.45,29.0,42034360.0,1290415748.0
7,603995.SH,20210430,29.6,31.7,31.7,28.73,44197157.0,1329360110.0
8,603995.SH,20210331,31.3,31.35,35.1,29.3,64444638.0,2059722782.0
9,603995.SH,20210226,31.2,28.44,34.5,28.28,28658088.0,903319773.0
10,603995.SH,20210129,28.55,25.84,34.6,25.8,63467000.0,1991941665.0
11,603995.SH,20201231,26.02,29.22,29.77,24.38,35790083.0,969772371.0
12,603995.SH,20201130,29.22,28.0,32.58,26.5,63830418.0,1887679922.0
13,603995.SH,20201030,28.0,30.57,33.1,28.0,37286678.0,1157585628.0
14,603995.SH,20200930,30.55,37.43,38.19,30.17,39758652.0,1343213026.0
15,603995.SH,20200831,37.55,24.6,39.49,24.6,165508189.0,5413804668.0
16,603995.SH,20200731,24.55,26.59,27.4,23.7,104732799.0,2682755323.0
17,603995.SH,20200630,26.9,24.35,27.5,21.68,86889417.0,2106360489.0
18,603995.SH,20200529,24.3,21.21,24.46,21.12,68460875.0,1594399936.0
19,603995.SH,20200430,21.5,20.98,24.2,20.53,53540123.0,1187427789.0
20,603995.SH,20200331,20.98,21.75,23.89,20.08,58271330.0,1286451501.0
21,603995.SH,20200228,21.75,21.79,24.57,19.61,96682198.0,2218681648.0
22,603995.SH,20200123,24.21,27.28,27.44,24.12,82601601.0,2184429739.0
23,603995.SH,20191231,27.16,27.02,35.67,26.67,81106188.0,2387706062.0
