,ts_code,trade_date,close,open,high,low,vol,amount
0,000423.SZ,20211130,40.92,41.1,42.95,39.29,212574142.0,8724037095.69
1,000423.SZ,20211029,40.63,35.23,45.83,34.6,280667561.0,11569865783.6
2,000423.SZ,20210930,35.02,34.25,35.87,32.08,121141787.0,4145077568.95
3,000423.SZ,20210831,34.37,30.32,34.88,29.7,135678585.0,4391322864.75
4,000423.SZ,20210730,30.49,36.0,37.57,30.0,147035339.0,5042650107.99
5,000423.SZ,20210630,35.91,36.45,38.95,33.26,133859806.0,4778546267.34
6,000423.SZ,20210531,36.46,35.55,37.26,32.56,111102121.0,3878082438.51
7,000423.SZ,20210430,35.55,37.6,38.37,34.0,90689457.0,3264484056.07
8,000423.SZ,20210331,37.78,35.85,39.4,33.66,148336976.0,5399576543.73
9,000423.SZ,20210226,35.48,34.1,43.97,34.1,175605898.0,6928852489.53
10,000423.SZ,20210129,32.75,38.69,41.5,32.3,147021549.0,5433060239.54
11,000423.SZ,20201231,38.71,41.98,45.05,36.73,124524886.0,5106108224.87
12,000423.SZ,20201130,41.71,38.5,44.69,38.5,115783628.0,4883359922.2
13,000423.SZ,20201030,38.25,40.4,44.6,37.71,86194231.0,3511215381.22
14,000423.SZ,20200930,39.71,46.19,48.47,39.47,125530762.0,5415550268.85
15,000423.SZ,20200831,46.23,40.88,47.45,38.58,179097486.0,7585957010.52
16,000423.SZ,20200731,40.72,36.0,41.34,32.75,270088448.0,9811428620.99
17,000423.SZ,20200630,35.81,35.72,37.99,31.42,170883790.0,5937818060.25
18,000423.SZ,20200529,35.73,30.51,36.74,30.21,126408696.0,4188039449.83
19,000423.SZ,20200430,31.0,25.74,31.15,25.27,151993716.0,4284628697.59
20,000423.SZ,20200331,25.74,30.78,32.16,24.92,149718256.0,4209409657.24
21,000423.SZ,20200228,30.78,30.75,33.49,30.68,117637983.0,3757976063.47
22,000423.SZ,20200123,34.13,35.5,37.67,33.65,102490611.0,3693615873.12
23,000423.SZ,20191231,35.37,33.67,36.13,33.05,82076444.0,2868107125.87
24,000423.SZ,20191129,33.67,35.23,36.19,33.17,87154468.0,3040186262.36
25,000423.SZ,20191031,35.33,30.48,35.88,29.61,136362278.0,4509141966.67
26,000423.SZ,20190930,30.48,31.5,32.97,30.2,89455498.0,2842886702.21
27,000423.SZ,20190830,31.5,33.01,33.16,30.17,111754623.0,3572476972.8
28,000423.SZ,20190731,33.36,40.18,41.61,32.09,183041676.0,6402904462.23
29,000423.SZ,20190628,39.82,40.82,41.08,38.34,95244490.0,3768673224.55
30,000423.SZ,20190531,40.83,42.92,43.3,39.7,96319642.0,3949346958.15
31,000423.SZ,20190430,43.79,47.9,51.89,42.48,164558680.0,8044061442.44
32,000423.SZ,20190329,47.45,45.86,49.98,44.87,166335051.0,7887650100.18
33,000423.SZ,20190228,45.74,41.1,47.36,41.1,90179045.0,4018351229.29
34,000423.SZ,20190131,41.05,39.57,41.6,38.68,68328995.0,2750326125.7
35,000423.SZ,20181228,39.55,46.28,46.67,39.3,61584449.0,2631036385.8
36,000423.SZ,20181130,45.38,39.9,46.55,39.18,70732386.0,3061645874.31
37,000423.SZ,20181031,39.25,47.0,47.15,37.15,75376995.0,3113410419.47
