,ts_code,trade_date,close,open,high,low,vol,amount
0,601010.SH,20211130,3.18,2.92,3.48,2.86,397518275.0,1269605937.0
1,601010.SH,20211029,2.94,3.21,3.35,2.86,136223629.0,433485309.0
2,601010.SH,20210930,3.19,3.09,3.4,3.06,246548235.0,797778298.0
3,601010.SH,20210831,3.1,2.9,3.2,2.84,124403716.0,368835587.0
4,601010.SH,20210730,2.91,3.26,3.44,2.89,323972747.0,1041781977.0
5,601010.SH,20210630,3.22,3.39,3.44,3.05,215176737.0,695149131.0
6,601010.SH,20210531,3.4,3.09,3.44,3.09,184301378.0,594641407.0
7,601010.SH,20210430,3.1,3.01,3.17,2.94,130209680.0,399802691.0
8,601010.SH,20210331,3.02,2.91,3.22,2.85,153593880.0,462990407.0
9,601010.SH,20210226,2.92,2.82,2.98,2.59,71079944.0,200418027.0
10,601010.SH,20210129,2.83,2.95,3.0,2.8,94777989.0,274272584.0
11,601010.SH,20201231,2.95,3.14,3.19,2.89,107146696.0,325921320.0
12,601010.SH,20201130,3.16,3.07,3.2,3.03,111117848.0,346578262.0
13,601010.SH,20201030,3.07,3.24,3.39,3.04,86024333.0,278105236.0
14,601010.SH,20200930,3.21,3.39,3.53,3.2,191572231.0,641672981.0
15,601010.SH,20200831,3.39,3.23,3.95,3.18,662214422.0,2375698242.0
16,601010.SH,20200731,3.22,3.11,3.54,3.08,368151397.0,1226663673.0
17,601010.SH,20200630,3.11,3.06,3.38,3.02,238536893.0,758161888.0
18,601010.SH,20200529,3.01,3.04,3.15,2.95,76632304.0,233066243.0
19,601010.SH,20200430,3.06,3.13,3.21,3.0,128202822.0,399473838.0
20,601010.SH,20200331,3.13,3.09,3.45,2.96,282532991.0,907306248.0
21,601010.SH,20200228,3.05,2.84,3.49,2.61,274836261.0,852494704.0
22,601010.SH,20200123,3.16,3.07,3.75,3.07,468679291.0,1635610140.0
23,601010.SH,20191231,3.06,2.92,3.14,2.92,84008627.0,255537625.0
24,601010.SH,20191129,2.94,3.02,3.11,2.92,56428155.0,169799245.0
25,601010.SH,20191031,3.02,3.05,3.16,3.02,54681364.0,168276372.0
26,601010.SH,20190930,3.06,3.12,3.32,3.03,123374440.0,396163280.0
27,601010.SH,20190830,3.1,3.38,3.38,2.98,84660426.0,266015893.0
28,601010.SH,20190731,3.4,3.54,3.54,3.25,86001733.0,293241764.0
29,601010.SH,20190628,3.44,3.54,3.91,3.41,253708941.0,912395948.0
30,601010.SH,20190531,3.56,3.51,3.92,3.21,204588889.0,721732978.0
31,601010.SH,20190430,3.55,3.92,4.12,3.42,310110839.0,1221434461.0
32,601010.SH,20190329,3.9,3.25,4.98,3.17,924158115.0,3934219096.0
33,601010.SH,20190228,3.22,2.87,3.29,2.87,152240637.0,473282099.0
34,601010.SH,20190131,2.87,2.91,3.04,2.83,81623556.0,240949918.0
35,601010.SH,20181228,2.9,2.99,3.11,2.86,53414509.0,159820275.0
36,601010.SH,20181130,2.95,2.81,3.2,2.79,133298543.0,398843483.0
37,601010.SH,20181031,2.81,2.97,3.02,2.61,48015767.0,134930795.0
38,601010.SH,20180928,3.0,2.85,3.06,2.81,61094542.0,178165900.0
39,601010.SH,20180831,2.86,3.05,3.06,2.83,58703561.0,172895154.0
40,601010.SH,20180731,3.05,3.02,3.26,2.8,108615569.0,329723703.0
41,601010.SH,20180629,3.03,3.46,3.54,2.94,56758108.0,182389921.0
42,601010.SH,20180531,3.48,3.81,3.84,3.4,79872310.0,293434194.0
43,601010.SH,20180427,3.79,3.59,3.83,3.54,109919114.0,406307376.0
44,601010.SH,20180330,3.58,3.59,3.83,3.35,109335707.0,394687956.0
45,601010.SH,20180228,3.63,3.88,3.88,3.39,62281103.0,224350287.0
46,601010.SH,20180131,3.86,4.04,4.13,3.86,76040379.0,304617312.0
47,601010.SH,20171229,4.05,4.0,4.28,3.83,108632186.0,438544643.0
48,601010.SH,20171130,4.0,4.2,4.27,3.96,102124637.0,420259867.0
49,601010.SH,20171031,4.2,4.26,4.36,4.15,106305027.0,453842774.0
50,601010.SH,20170929,4.24,4.29,4.38,4.21,136076538.0,584024073.0
51,601010.SH,20170831,4.29,4.27,4.44,4.18,210881660.0,908119343.0
52,601010.SH,20170731,4.27,4.22,4.46,4.04,185862715.0,786554864.0
53,601010.SH,20170630,4.21,4.17,4.27,4.0,152217056.0,633718003.0
54,601010.SH,20170531,4.17,4.64,4.64,4.0,119052553.0,516901641.0
55,601010.SH,20170428,4.65,4.88,4.98,4.42,133740948.0,641434889.0
56,601010.SH,20170331,4.88,5.18,5.2,4.84,157833762.0,795645433.0
57,601010.SH,20170228,5.18,5.07,5.34,5.04,150117763.0,776491767.0
58,601010.SH,20170126,5.09,5.26,5.48,4.82,147567454.0,771410431.0
59,601010.SH,20161230,5.26,5.6,5.77,5.16,250367198.0,1358558090.0
60,601010.SH,20161130,5.58,5.25,6.19,5.23,797466740.0,4594439563.0
61,601010.SH,20161031,5.26,5.09,5.66,5.09,234391524.0,1239601944.0
62,601010.SH,20160930,5.09,5.21,5.35,5.04,141740994.0,734131909.0
63,601010.SH,20160831,5.22,5.14,5.35,5.07,184708897.0,962634516.0
64,601010.SH,20160729,5.15,5.2,5.49,5.11,278866391.0,1478473491.0
65,601010.SH,20160630,5.19,5.29,5.42,5.02,190684776.0,995348266.0
66,601010.SH,20160531,5.3,5.59,5.8,5.02,185401651.0,989563384.0
67,601010.SH,20160429,5.59,5.84,6.44,5.5,452996280.0,2708317293.0
68,601010.SH,20160331,5.9,5.15,6.45,5.1,518407593.0,2979566192.0
69,601010.SH,20160229,5.12,5.18,6.28,4.98,279001096.0,1572589345.0
70,601010.SH,20160129,5.18,7.18,7.25,5.0,323506578.0,1981967765.0
71,601010.SH,20151231,7.27,7.5,7.89,7.05,542274359.0,4064823718.0
72,601010.SH,20151130,7.57,7.22,9.5,6.97,1375717225.0,11325589404.0
73,601010.SH,20151030,8.02,6.82,8.14,6.75,331268168.0,2499108290.0
74,601010.SH,20150930,6.64,7.57,8.01,6.07,579125945.0,4081783812.0
75,601010.SH,20150831,7.78,7.67,10.49,6.21,1279245149.0,11477211994.0
76,601010.SH,20150731,7.79,9.73,10.1,5.89,1584647260.0,13179594435.0
77,601010.SH,20150630,9.77,13.89,16.48,8.42,1804178101.0,25530429271.0
78,601010.SH,20150529,13.94,14.07,16.96,12.23,3125372550.0,46729321923.0
79,601010.SH,20150430,14.01,29.7,52.0,13.99,2109451744.0,40486785442.0
80,601010.SH,20150331,29.4,13.49,31.26,12.99,768355224.0,16345297892.0
81,601010.SH,20150227,12.45,10.8,12.65,10.08,94949716.0,1065289684.0
82,601010.SH,20150130,10.88,10.07,11.57,9.52,189921769.0,1983566120.0
